,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,22044,The Best Man Holiday,"The Best Man Holiday manages honest laughs out of broad humor, and affects convincing drama from a deeply conventional plot.",71%,94,83%,52738,"After nearly 15 years apart, Taye Diggs (televisions Private Practice), Nia Long (Soul Food), Morris Chestnut (Kick-Ass 2), Harold Perrineau (Zero Dark Thirty), Terrence Howard (Hustle & Flow), Sanaa Lathan (Contagion), Monica Calhoun (Love & Basketball), Melissa De Sousa (Miss Congeniality) and Regina Hall (Scary Movie franchise) reprise their career-launching roles in The Best Man Holiday, the long-awaited next chapter to the film that ushered in a new era of comedy. When the college friends finally reunite over the Christmas holidays, they will discover just how easy it is for long-forgotten rivalries and romances to be ignited. Malcolm D. Lee returns to write and direct this sequel to his directorial debut. Sean Daniel (The Mummy franchise) will produce alongside Lee for The Sean Daniel Company. (c) Universal Pictures","R (for language, sexual content and brief nudity)",Comedy,Malcolm D. Lee,Universal Pictures,120 minutes,"Morris Chestnut, Taye Diggs, Regina Hall"
11,22055,Caught Inside,N/A,83%,6,36%,200,"Surfing charters are meant to be a trip to Paradise. With six male surfers stuck on a boat, theres bound to be some friction. When two of the surf crew are replaced at the last minute with girls - the heat is turned way up. The one single girl on board - SAM - enjoys the attention. She has Bull and Rob wrapped around her finger. The frustrated, psychotic, Bull soon decides, ""shell get what shes asking for"" and molests her. Outraged, the others abandon him on an island, but the ever-determined Bull returns, and takes control of the boat. He attacks the crew and holds them hostage. He harasses Sam and tortures the others. Its a nightmare battle of wits, on board the yacht, as the four imprisoned friends must survive the fury of the psycho at the helm.","R (for violence, sexuality and language)","Action & Adventure, Art House & International, Drama, Mystery & Suspense",Adam Blaiklock,Screen Media Ventures,104 minutes,"Ben Oxenbould, Daisy Betts, Sam Lyndon"
12,22058,The Hunger Games: Catching Fire,"Smart, smoothly directed, and enriched with a deeper exploration of the franchise's thought-provoking themes, Catching Fire proves a thoroughly compelling second installment in the Hunger Games series.",89%,285,89%,424128,"THE HUNGER GAMES: CATCHING FIRE begins as Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victors Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever. (c) Lionsgate","PG-13 (for intense sequences of violence and action, some frightening images, thematic elements, a suggestive situation and language)","Action & Adventure, Science Fiction & Fantasy",Francis Lawrence,Lionsgate Films,146 minutes,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth"
13,22059,The Hobbit: The Desolation of Smaug,"While still slightly hamstrung by ""middle chapter"" narrative problems and its formidable length, The Desolation of Smaug represents a more confident, exciting second chapter for the Hobbit series.",74%,239,85%,264123,"The second in a trilogy of films adapting the enduringly popular masterpiece The Hobbit, by J.R.R. Tolkien, The Hobbit: The Desolation of Smaug continues the adventure of the title character Bilbo Baggins (Martin Freeman) as he journeys with the Wizard Gandalf (Ian McKellan) and thirteen Dwarves, led by Thorin Oakenshield (Richard Armitage) on an epic quest to reclaim the lost Dwarf Kingdom of Erebor.(c) WB","PG-13 (for extended sequences of intense fantasy action violence, and frightening images.)","Action & Adventure, Science Fiction & Fantasy",Peter Jackson,Warner Bros.,161 minutes,"Ian McKellen, Bret McKenzie, Martin Freeman"
14,22060,47 Ronin,"47 Ronin is a surprisingly dull fantasy adventure, one that leaves its talented international cast stranded within one dimensional roles.",16%,86,48%,62006,"From ancient Japans most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born. Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of 47 outcast samurai. Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind. To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors. 47 Ronin is helmed by visionary director Carl Erik Rinsch (The Gift). Inspired by styles as diverse as Miyazaki and Hokusai, Rinsch will bring to life the stunning landscapes and enormous battles that will display the timeless Ronin story to global audiences in a way thats never been seen before. -- (C) Universal","PG-13 (for intense sequences of violence and action, some disturbing images, and thematic elements)","Action & Adventure, Drama, Science Fiction & Fantasy",Carl Erik Rinsch,Universal Pictures,127 minutes,"Keanu Reeves, Hiroyuki Sanada, Tadanobu Asano"
15,22064,The Chameleon,N/A,25%,8,22%,818,"A family welcomes home a missing child, but he may not be all he seems to be in this suspense drama. Nicholas Barclay was a 13-year-old living in Louisiana with his family when he mysteriously disappeared, and though his mother, Kimberly (Ellen Barkin), and sister, Kathy (Emilie de Ravin), have been hopeful hell be found, after three years it seems increasingly unlikely. To their surprise, Nicholas (Marc-André Grondin) returns home one day, claiming hed been kidnapped by child predators but finally escaped. Kimberly and Kathy are overjoyed and welcome him home with open arms. Nicholas brother-in-law, Brian (Brian Geraghty), senses this young man isnt really Nicholas, though, and Jennifer Johnson (Famke Janssen), an FBI agent looking into the case, shares his suspicions. But if Brian and Jennifer are convinced Nicholas is an imposter, why arent Kimberly and Kathy willing to acknowledge the same evidence? Based on a true story, The Chameleon was the first English-language feature from French director Jean-Paul Salomé. ~ Mark Deming, Rovi","R (for language, brief drug use and nudity)","Drama, Mystery & Suspense",Jean-Paul Salomé,Cinema Epoch,106 minutes,"Famke Janssen, Ellen Barkin, Emilie De Ravin"
16,22067,The Dyatlov Pass Incident (Devil's Pass),N/A,48%,23,29%,1314,"Fact: In February of 1959, nine Russian hikers ventured into a remote area of the Ural Mountains in Russia. Fact: Two weeks later, all nine were found dead. What happened to them is a mystery that has baffled investigators and researchers for decades. It has become known as the Dyatlov Pass Incident. Rumors have attributed their deaths to everything from alien encounters and government conspiracies to supernatural causes. To date, no one has been able to adequately explain what drove nine experienced hikers from their tents so frantically that they ripped through the material from the inside; or how their bodies came to be exposed to such dangerous amounts of radiation that it was still detected weeks later. And no one knows why they were discovered hundreds of yards from their camp, half dressed and with internal injuries including broken ribs and fractured skulls, but with no external wounds at all. The body of one young woman was even missing her tongue. Present Day: Five ambitious American college students are issued a grant to return to the site of the original events in the belief that they can uncover and document the truth of what happened at Dyatlovs Pass. But what they find is more shocking than anything they could have imagined. Their trek through the Ural Mountains, retracing the steps of that ill-fated journey, is plagued by strange and increasingly terrifying phenomena, all of which suggest that in spite of their desolate surroundings, they are not alone. The forces behind the Dyatlov Pass Incident have been waiting for them. The students recently recovered footage - the only clue to what happened to them - was deemed too disturbing for public eyes. But, like everything else connected to Dyatlovs Pass, the truth has found its way out. (c) IFC Films","R (for some violence/disturbing images, and for a sexual reference)","Horror, Mystery & Suspense",Renny Harlin,DPI Productions LLC.,96 minutes,"Holly Gross, Matt Stokoe, Luke Albright"
17,22072,Beyond the Time Barrier,N/A,60%,5,35%,152,"Low-budget science-fictioner in which a test pilot attains a speed that propells him into the future, where he discovers that humanity now lives in an underground society which is dominated by an evil despot.",NR,"Classics, Drama, Science Fiction & Fantasy",Edgar G. Ulmer,Miller-Consolidated,75 minutes,"Robert Clarke, Darlene Tompkins, Arianne Arden"
18,22076,Delivery Man,"It has an undeniably sweet charm, and Vince Vaughn is eminently likable in the lead role, but The Delivery Man suffers in comparison to Starbuck, the hit Canadian comedy that inspired it.",39%,145,47%,58104,"From DreamWorks Pictures comes ""Delivery Man"", the story of affable underachiever David Wozniak, whose mundane life is turned upside down when he finds out that he fathered 533 children through sperm donations he made twenty years earlier. In debt to the mob, rejected by his pregnant girlfriend, things couldnt look worse for David when he is hit with a lawsuit from 142 of the 533 twenty-somethings who want to know the identity of the donor. As David struggles to decide whether or not he should reveal his true identity, he embarks on a journey that leads him to discover not only his true self but the father he could become as well. (c) Disney","PG-13 (for thematic elements, sexual content, some drug material, brief violence and language)",Comedy,Ken Scott (V),Walt Disney Pictures,103 minutes,"Vince Vaughn, Cobie Smulders, Chris Pratt"
19,22077,Charlie Countryman,"Shia LaBeouf clearly relishes his role in Charlie Countryman, but his efforts can't salvage the movie's shallow script and overstuffed direction.",27%,66,49%,4963,"When his late mother appears in a vision and tells him to go to Bucharest, Charlie immediately boards a plane across the Atlantic. But when he meets a fellow passenger, Charlie finds himself with another promise to fulfill. Charlie does so - and falls head over heels in love with Gabi, a beautiful musician. However, a vicious gangster has already laid claim to Gabi, and has no intention of letting her go. Determined to protect her, Charlie enters into the hallucinatory, Romanian underworld filled with violence and, strangely enough, love. (c) Mllenium","R (for some brutal violence, language throughout, sexuality/nudity, and drug use)","Action & Adventure, Comedy",Fredrik Bond,Millennium Entertainment,108 minutes,"Shia LaBeouf, Evan Rachel Wood, Mads Mikkelsen"
20,22087,The Happy Poet,N/A,73%,11,51%,207,"THE HAPPY POET is an all-organic, mostly vegetarian comedy about Bill, a struggling poet who pours his heart, soul, and last few dollars into starting a healthy food stand, surprising friends and customers with his dry wit and offbeat passion. Motivated by help from a rag-tag group of supporters and a budding romance with a poetry-loving customer, Bill strives to make a difference in the world, until surprising complications jeopardize his new friendships and threaten Bills dreams for a hot dog-free future. THE HAPPY POET cleverly re-works the classic American film story of the underdog struggling against the system, adding a dose of deadpan humor and a fresh take on a young generations interest in the intersection of a social conscience and the food we eat. -- (C) Cinema Libre",NR,"Comedy, Drama, Romance",Paul Gordon,Cinema Libre,85 minutes,"Paul Gordon, Jonny Mars, Chris Doubek"
21,22098,A Raisin in the Sun,N/A,86%,7,70%,2457,"Sean Combs, Phylicia Rashad, Audra McDonald, Sanaa Lathan, and John Stamos all return to reprise the roles they originally played on Broadway in this /made for television take on Lorraine Hansburys timeless play about a 1950s-era Chicago family longing for a better life. Walter Lee has died, and now his widow Lena Younger (Rashad) is about to receive a $10,000 check from her late-husbands insurance company. Everyone in the family dreams about the ways their lives will be changed with the arrival of the money, family matriarch Lena - who longs to retire from her job as a domestic servant for a wealthy white family - in particular. Having lived in a one room tenement apartment ever since she and her late husband originally married, Lena is eager to purchase a house of her own and provide her family with a real home. Lenas son Walter Lee, Jr. (Combs), currently employed as a chauffer, and has recently become taken with the idea of purchasing a liquor store as a means of solving his familys financial woes. Like her mother-in-law, Walters wife Ruth (McDonald) is also a domestic servant for a white family, and dreams of the day she can walk away from her job. While Walters sister Beneatha (Lathan) strives to become a medical professional, tuition is expensive and she is currently being pursued by two men - wealthy but superficial George Murchison (Sean Patrick Thomas) and intellectual classmate Joseph Asagai (David Oyelowo). Much to everyones surprise, Lena uses the lions share of the money to purchase a home in the all-white residential neighborhood of Cllaybourne, splitting the remainder between Walter (for his entrepreneurial endeavor) and Beneatha (for tuition). Around the same time Walter loses his share of the inheritance to a smooth talking con man who claimed he could help finance the liquor store, the Claybourne ""home improvement"" association makes the discovery that the Youngers are black and sends emissary Mr. Lindner (John Stamos) to try prevent their neighborhood from becoming integrated by buying the house back. Now faced with the prospect of losing it all, Walter considers making a deal with Mr. Lindner in order to recover his losses.",NR,"Drama, Television",Kenny Leon,American Broadcasting Company (ABC),131 minutes,"Phylicia Rashad, Audra McDonald, Sanaa Lathan"
22,22104,Crime Wave,N/A,67%,9,70%,489,"A car with two men visible in it pulls up to a Los Angeles service station at night, with a single attendant (Dub Taylor) working. As he starts to pump the gas, he doesnt see the third man come around the side until its too late and hes knocked cold. The trio carries out their robbery but before they can finish, a motorcycle cop rolls up. A gun battle ensues, and one of the robbers is shot, as is the police officer. Now a manhunt is on for the trio, all escapees from San Quentin who were making their way south; the other two give the wounded man enough money to get to the apartment of a former cellmate of one of them, Steve Lacey (Gene Nelson). But Lacey is genuinely trying to go straight and live a clean, honest life with his wife, Ellen (Phyllis Kirk), and wants nothing to do with anyone he knew in prison, or with harboring an escaped prisoner. Hes even more unhappy when Dr. Otto Hessler (Jay Novello), another ex-con and a veterinarian, arrives to treat the gunshot victim. But when the hood dies, matters get even more complicated -- Laceys life becomes a nightmare as the police arrive, led by the hardboiled Det. Sgt. Sims (Sterling Hayden), who doesnt believe that any hood ever goes straight. Sims doesnt believe that Laceys claim of knowing nothing of the escapees, and is ready to send him back to prison on a parole violation -- even though his parole officer (James Bell) believes him -- when he wont cooperate. And worse still, the other two escapees, Doc Penny (Ted de Corsia) and Ben Hastings (Charles Buchinsky, aka Charles Bronson), force their way into Laceys home, insisting on hiding out there and threatening Ellen. And as theyre now a man short, they want Steves help on a major heist theyre planning -- and will kill Ellen if he doesnt cooperate. Soon Lacey is up to his neck in a daylight bank robbery, timed to the minute, and his wife is at the mercy of a mentally deficient, sexually deviant confederate (Timothy Carey), while the police still seem to be following every trail but the right one. Steve realizes that he is the only one who is going to be able to save himself or his wife from this nightmare, and isnt convinced that hell get out of it alive -- but by then, between being put on him by Sims and his unwanted companions, hes prepared to die in order to save Ellen.",NR,Drama,André De Toth,Warner Bros. Pictures,74 minutes,"Sterling Hayden, Gene Nelson, Phyllis Kirk"
23,22110,Jidu hanleng (Frozen),N/A,56%,9,57%,54,"This film represents a powerful statement by prominent Sixth Generation filmmaker Wang Xiaoshuai who bills himself as Wu Ming (it means ""no name""). It is simultaneously a philosophical exploration of what it means to be an artist and a condemnation of a government that strictly enforces its 1996 ban on independent filmmaking. Performance artist Qi Leis obsession with death, coupled with his frustration over a materialistic modern Chinese society and a government that stifles independent artistic expression, leads him to devise his latest cycle of pieces. The first two show him ""dying"" by drowning and by immolation. His third and final performance will have him slowly freezing himself to death. His lover Shao Yun and his family try to stop him, but the determined Qi will not give up his plans. With the help of a few art students, he performs the first two pieces. Officially considered dead, Qi hides out and begins observing life in the world without him. Nothing he sees inspires hope. Because of the ban, the film was shot in Beijing, but the post-production work was done in the Netherlands. ~ Sandra Brennan, Rovi","R (for violence/gore, language, and some nudity.)","Art House & International, Drama","Xiaoshuai Wang, Wu Ming",Trimark,101 minutes,"Jia Hongshen, Ma Ziaoquing, Xiaoqing Ma"
24,22114,Disco Godfather,N/A,83%,6,50%,2330,"J. Robert Wagoner directs the 1979 blaxploitation-martial arts classic Disco Godfather. Rudy Ray Moore stars as Tucker Williams, an ex-cop and resident DJ at the nightclub Blueberry Hill Disco. When his nephew Bucky (Julius J. Carry III) gets mixed up with drugs, Tucker is motivated to start some violence. With the help of plucky Noel (Carol Speed), Tucker takes on major angel dust dealer Singer Ray (James H. Hawthorne). Also memorable are the disco dance production numbers in amazing sparkly costumes, the hallucinogenic PCP segments, and the repeatable catch phrases.",R,"Action & Adventure, Comedy, Cult Movies, Drama, Musical & Performing Arts","J. Robert Wagoner, Rudy Ray Moore",Transvue Pictures Corp.,93 minutes,"Rudy Ray Moore, Carol Speed, Jimmy Lynch"
25,22119,Marfa Girl,N/A,27%,15,34%,123,"Filmmaker Larry Clark (Kids, Wassup Rockers) employs a cast of unknown actors to tell the story of a teenager coming of age in the multi-cultural border town of Marfa, Texas. ~ Jason Buchanan, Rovi",NR,Drama,Larry Clark,Breaking Glass Pictures,106 minutes,"Adam Mediano, Mercedes Maxwell, Indigo Rael"
26,22125,Last Love,"Last Love benefits from a typically strong Michael Caine performance, but it's ultimately too mawkish and dawdling to make much impact.",31%,39,53%,1048,"Two-time Oscar (R)-winner Michael Caine stars with Clémence Poésy, Justin Kirk and Gillian Anderson in this richly nuanced, emotion-charged story of lost souls, new-found hope and Last Love. Matthew Morgan (Caine) is a widowed, world-weary professor living in Paris. The cynical Matthew sees no meaningful future for himself - until he meets Pauline (Poésy), a free-spirited young dance instructor. The unlikely bond they form ultimately leads them to rediscover the joy that only family and true friendship can offer. (c) RJ",NR,"Comedy, Drama",Sandra Nettelbeck,RLJ Entertainment,115 minutes,"Michael Caine, Clémence Poésy, Justin Kirk"
27,22129,Inside Llewyn Davis,"Smart, funny, and profoundly melancholy, Inside Llewyn Davis finds the Coen brothers in fine form.",92%,276,74%,44898,"INSIDE LLEWYN DAVIS follows a week in the life of a young folk singer as he navigates the Greenwich Village folk scene of 1961. Guitar in tow, huddled against the unforgiving New York winter, he is struggling to make it as a musician against seemingly insurmountable obstacles-some of them of his own making. (c) CBS",R (for language including some sexual references),Drama,"Ethan Coen, Joel Coen",CBS Films,105 minutes,"Oscar Isaac, Carey Mulligan, John Goodman"
28,22131,The Wolf of Wall Street,"Funny, self-referential, and irreverent to a fault, The Wolf of Wall Street finds Martin Scorsese and Leonardo DiCaprio at their most infectiously dynamic.",79%,277,82%,180320,"Martin Scorsese directs the story of New York stockbroker Jordan Belfort. From the American dream to corporate greed, Belfort goes from penny stocks and righteousness to IPOs and a life of corruption in the late 80s. Excess success and affluence in his early twenties as founder of the brokerage firm Stratton Oakmont warranted Belfort the title ""The Wolf of Wall Street."" -- (C) Paramount","R (for sequences of strong sexual content, graphic nudity, drug use and language throughout, and for some violence)",Drama,Martin Scorsese,Paramount Studios,179 minutes,"Leonardo DiCaprio, Jonah Hill, Margot Robbie"
29,22132,Homefront,"While it boasts a capable cast, the disappointingly dull Homefront hearkens back to classic action thrillers without adding anything to the genre.",43%,114,61%,41130,HOMEFRONT is an action movie about a widowed ex-DEA agent who retires to a small town for the sake of his 10-year-old daughter. The only problem is he picked the wrong town. (c) Open Road,"R (for strong violence, pervasive language, drug content and brief sexuality)","Action & Adventure, Drama, Mystery & Suspense",Gary Fleder,Open Road Films,100 minutes,"Jason Statham, James Franco, Winona Ryder"
30,22142,Mandela: Long Walk to Freedom,"It might be too respectful to truly soar, but there's no denying Idris Elba's impressive work in Mandela: Long Walk to Freedom -- or the inspirational power of the life it depicts.",61%,140,68%,22434,"MANDELA: LONG WALK TO FREEDOM is based on South African President Nelson Mandelas autobiography of the same name, which chronicles his early life, coming of age, education and 27 years in prison before becoming President and working to rebuild the countrys once segregated society. Idris Elba (PROMETHEUS) stars as Nelson Mandela with Justin Chadwick (THE OTHER BOLEYN GIRL) directing. (c) Weinstein","PG-13 (for some intense sequences of violence and disturbing images, sexual content and brief strong language)",Drama,Justin Chadwick,The Weinstein Co.,141 minutes,"Idris Elba, Naomie Harris, Tony Kgoroge"
31,22143,August: Osage County,"The sheer amount of acting going on in August: Osage County threatens to overwhelm, but when the actors involved are as talented as Meryl Streep and Julia Roberts, it's difficult to complain.",66%,198,65%,39117,"AUGUST: OSAGE COUNTY tells the dark, hilarious and deeply touching story of the strong-willed women of the Weston family, whose lives have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional woman who raised them. Letts play made its Broadway debut in December 2007 after premiering at Chicagos legendary Steppenwolf Theatre earlier that year. It continued with a successful international run. (c) Weinstein","R (for language including sexual references, and for drug material)",Drama,John Wells,The Weinstein Company,121 minutes,"Meryl Streep, Julia Roberts, Juliette Lewis"
32,22147,Angels Sing,N/A,23%,13,49%,249,"Harry Connick, Jr. stars as Michael Walker, who, as a child, wished every day was Christmas. That is, until a tragic accident crushed his holiday spirit. Thirty years later, Michael still cant muster any joy for Christmas, despite encouragement from his playful wife (Connie Britton) and well intentioned parents (Kris Kristofferson and Fionnula Flanagan). But when his young son (Chandler Canterbury) faces a tragedy, Michael needs to make amends with his past. A mysterious man named Nick (Willie Nelson) gives Michael a gift that instills in him the courage to find the Christmas joy that he lost. (c) Official Site",PG (for mild thematic elements and brief language),Kids & Family,Tim McCanlies,Lionsgate,89 minutes,"Connie Britton, Harry Connick Jr., Willie Nelson"
33,22149,Violette (Violette Nozière),N/A,75%,8,68%,221,"Claude Chabrols Violette was based on the true story of 19-year-old Violette Noziere, who in the 1930s was tried and convicted for the poisoning of her father and the attempted murder of her mother. As played by Isabelle Huppert (who won several awards for her performance), Violette is a thrill-seeking girl who falls for a no-good slug from the slums of Paris. Anxious to give money to her lover, Violette hatches the patricide scheme in order to inherit her fathers fortune. But Violettes mother, played as an deglamorized drudge by the otherwise stunning Stephane Audran, is not so easily disposed of; it is her testimony that condemns Violette, first to the guillotine, then to a commuted life sentence. In emulation of his idol Alfred Hitchcock, director Chabrol manages to evoke a measure of sympathy and audience identification for his thoroughly dislikable leading character. ~ Hal Erickson, Rovi",R,"Art House & International, Drama, Mystery & Suspense",Claude Chabrol,Filmel,122 minutes,"Isabelle Huppert, Stéphane Audran, Jean Carmet"
34,22151,Days of Darkness,N/A,20%,5,66%,3267,A civil servant gradually regresses into a fantasy world while falling for a beautiful movie star (Diane Kruger) in director Denys Arcands (The Barbarian Invasions) dark comedy.,"R (for violence and gore, language including sexual references, and brief sexuality/nudity)","Comedy, Horror",Denys Arcand,Lionsgate Films,84 minutes,"Marc Labrèche, Diane Kruger, Sylvie Léonard"
