,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,9034,Mr. Nanny,N/A,7%,14,33%,40875,"A former wrestler turned bodyguard is hired to protect a group of wealthy children in this predictable comedy. The little ones prove to be quite a handful, and, even worse, the new nanny discovers that an arch-villain is trying to kidnap the children as part of a wide-reaching evil scheme.",PG,"Action & Adventure, Comedy, Kids & Family",Michael Gottlieb,Sony Pictures Home Entertainment,85 minutes,"Hulk Hogan, Sherman Hemsley, Austin Pendleton"
11,9035,The Night We Never Met,N/A,56%,9,37%,401,"Much of the action in this off-beat romantic comedy is set within a beautiful Greenwich Village apartment. Because it is so expensive, two men and a woman, none of whom has met the other, enter a time share contract in which they are allowed to live in the nicely appointed pad at different times. The merry mix-ups begin when the unknowing roomies bump into each other on the street and begin a three-way romance.",R,"Comedy, Drama, Romance",Warren Leight,HBO Video,98 minutes,"Matthew Broderick, Annabella Sciorra, Kevin Anderson"
12,9038,The Snapper,"Warm, funny, and populated by easily relatable characters, The Snapper is a compulsively watchable slice-of-life dramedy with much to recommend.",97%,32,86%,3109,"Roddy Doyle adapted his novel for this comedy/drama about an independent young Irishwoman, unmarried and pregnant, who refuses to tell her family and friends the identity of her babys father.",R,"Comedy, Drama",Stephen Frears,Miramax,90 minutes,"Tina Kellegher, Colm Meaney, Ruth McCabe"
13,9040,Splitting Heirs,N/A,8%,12,37%,3077,"Two children are switched at birth, with one growing up as a pampered British Duke, while the true heir is raised by a humble Pakistani family. This mistaken-identity comedy details the chaos that follows when the rightful Duke discovers the truth and attempts to reclaim his throne.",PG-13,"Comedy, Drama","Robert Young, Robert M. Young",MCA Universal Home Video,87 minutes,"Eric Idle, Rick Moranis, Barbara Hershey"
14,9042,Three of Hearts,N/A,53%,17,36%,1489,"If there had been no production code in force for American films of the 1930s, Three of Hearts would have made the perfect screwball comedy: a love triangle between a lesbian, a hired male escort, and a bisexual woman. Connie (Kelly Lynch), a lesbian, is a nurse who has fallen in love with Ellen (Sherilyn Fenn), a bisexual teacher at New York University who has just ended a bitter love affair with a man. Connie is in love with Ellen, so is comes as a complete shock to her when Ellen announces that she ""needs space"" and wants to move on to other relationships. Connie is devastated and determined not to let Connie get away. At the height of this emotional crisis, Connie hires Joe (William Baldwin), a male escort, to accompany her to her sisters wedding. Connie and Joe have a fine time at the wedding and Connie hatches an idea to get Ellen back: Joe will turn on his charm and get Ellen to fall in love with him, then suddenly dump her. Hating men even more than before, Connie figures this will drive Ellen back into Connies arms. But all the plans come to naught when Joe falls in love with his intended victim, Ellen.",R,"Comedy, Drama, Romance",Yurek Bogayevicz,Sony Pictures Home Entertainment,101 minutes,"William Baldwin, Kelly Lynch, Sherilyn Fenn"
15,9047,Darkman II: The Return of Durant,N/A,29%,7,19%,11513,"Darkman is up to his old tricks. Hes robbing from the criminals and keeping for himself so he can further perfect his synthetic skin which dissolves after 99 minutes in the light. His old arch-nemesis, Robert Durrant (Larry Drake) returns, having survived the helicopter crash in the first film. Durant attempts to rebuild his crumbling empire by devising a new particle gun to sell on the market. After Durant kills a young scientist for his warehouse, Darkman goes on a rampage, vowing to destroy Durant once and for all. Darkman concocts masks of his enemies and infiltrates Durants gang, turning everyone on themselves. This sequel is above the typical direct-to-video quality and director May has captured Raimis comic-book style, but the energy that propelled the original is sorely missing here. Welcome back is Drake who once again astonishes with a gleefully maniacal performance, rightfully stealing the show. Replacing the title character is Arnold Vosloo, who coolly plays Darkman without the enraged melodramatics Liam Neeson brought to his portrayal of the tormented hero. This sequel was actually filmed after Darkman III: Die, Darkman, Die but was released on video first despite the fact that Universal thought it looked good enough to release into theaters. ~ Sean D. MacLaggan, Rovi",R (for language and brutal violence),"Action & Adventure, Horror, Science Fiction & Fantasy",Bradford May,MCA Universal Home Entertainment,93 minutes,"Arnold Vosloo, Larry Drake, Renée O'Connor"
16,9050,Floundering,N/A,67%,12,56%,1139,"Noted independent film producer Peter McCarthy made his writing and directing debut with this surreal comedy. John Boyz (James LeGros) is an aimless sad sack who is wandering Los Angeles in the wake of the 1992 riots. John is in an unclear state of mind; he cant find a job (and doesnt really want one), the IRS has confiscated his money, his girlfriend Jessica (Lisa Zane) is sleeping around, he cant figure out what the beautiful but mysterious Elle (Marzita Rivera) wants from him, his drug-addicted brother Jimmy (Ethan Hawke) needs 3,000 dollars for a detox program, and police chief Merryl Fence (Nelson Lyon) is encouraging the citizens of L.A. to kill themselves. A stellar roster of actors and musicians appear in cameo roles, including John Cusack, Steve Buscemi, Billy Bob Thornton, Viggo Mortensen, Jeremy Piven, Dave Navarro, Dave Alvin, and Exene Cervenka. ~ Mark Deming, Rovi",R,Comedy,"Peter McCarthy, Angie Brown",A-Pix,97 minutes,"James Le Gros, John Cusack, Ethan Hawke"
17,9051,Freaked,N/A,47%,17,65%,6193,"This rather warped but stylish little black comedy tells the story of Ricky Coogin, an avaricious, spoiled star who becomes the official spokesperson for the enormous Everything Except Shoes corporation without realizing that they are deliberately and irresponsibly marketing Zygrot-27, a deadly chemical fertilizer in Third World countries. To market the toxic green ooze, the actor is sent to Santa Flan, a small Latin American country with his best friend Ernie. The two are pursued by the actors biggest, most obnoxious fan, Stuey Gluck. There Ricky meets American environmental activist Julie. He keeps his identity from the pretty girl secret for a time and the three of them travel together to Rickys engagement. The trouble really begins when they stop to see Elijah C. Skuggs roadside freak show. If they had known that Skuggs creates his ""mutants"" by dousing regular people with Zygrot-27 they might not have stopped. Unfortunately, they do and Ricky ends up turned into a disgusting creature and placed in a cage with the other ""freaks."" Things get even crazier after Ricky learns that he is about to be transformed into an evil super-freak and will be forced to kill his new companions on stage.",PG-13,"Comedy, Drama, Science Fiction & Fantasy","Tom Stern, Alex Winter",20th Century Fox,79 minutes,"Alex Winter, Randy Quaid, Brooke Shields"
18,9052,Golden Gate,N/A,0%,6,4%,229,"Playwright David Henry Hwang (M. Butterfly) wrote this ambitious epic that attempts to examine the communist witch hunts of the 1950s, racial prejudice, abuse of governmental powers, guilt, and suicide. The film begins in 1952 as an eager young FBI recruit, Kevin Walker (Matt Dillon), finds himself assigned to root out communist subversives in San Franciscos Chinese community. Unable to find evidence of communist influence anywhere, Kevin is pressured by the FBI office to get indictments anyway. As a result, Kevin drags innocent Chinese laundry man and labor organizer Chen Jung Song (Tzi Ma) into court on trumped up charges and Song is sent to prison. The film then shifts to 1962, and in the intervening years, Kevins guilt at what he has done has grown into an obsession. But when Song is newly released from prison, he finds himself once again tracked by Kevin. Song, emotionally unable to deal with his new freedom, kills himself by jumping from the Golden Gate Bridge. Kevin, shattered, now decides to look after and protect Songs daughter, Marilyn (Joan Chen). Gradually, from his role as Marilyns protector, Kevins feelings of concern turn into love.",R,Drama,John Madden,Samuel Goldwyn Company,90 minutes,"Matt Dillon, Joan Chen, Bruno Kirby"
19,9054,Paperback Romance,N/A,33%,9,52%,1112,"In this offbeat, romantic comedy, Sophie is a young, creative writer. One night, as she reads one of her erotic tales aloud, she is overheard by womanizing jeweler Eddie. Although they are attracted to each other, Sophie has a secret that may present an obstacle; she has a paralyzed leg.",R,"Art House & International, Comedy, Drama, Romance",Ben Lewin,Orion Home Video,90 minutes,"Gia Carides, Anthony LaPaglia, Rebecca Gibney"
