,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
0,37070,Lucid,N/A,14%,7,74%,696,"Soon after his wife leaves him as a result of an impulsive extramarital fling, the life of a young psychotherapist comes crashing down around him in a series of bizarre incidents in this illusionary drama from Canadian director Sean Garrity. Ever since his wife disappeared from his life, Joel Rothman (Jonas Chernick) has had trouble sleeping. As the insomniac psychotherapist spends his nights drawing sheep on the wall and endlessly looping his wifes angry voice message, his relationship with his young daughter grows increasingly distant and his work begins to suffer. From the aggressive Victor (Callum Keith Rennie) to the deeply depressed Chandra (Michelle Nolden) and the nightmare-plagued, prescription drug-addicted Sophie (Lindy Booth), all of Joels patients seems to be getting gradually worse on his watch. Now faced with the very real prospect of losing his job, Joel attempts to hold on to his slipping sanity long enough to make sense of his rapidly deteriorating mental state.",NR,"Art House & International, Comedy, Drama, Mystery & Suspense",Sean Garrity,Frantic Films,89 minutes,"Jonas Chernick, Callum Keith Rennie, Lindy Booth"
1,37094,The Last Man On The Moon,The Last Man on the Moon takes a justifiably reverent look at a largely unexplored chapter in the history of American space exploration -- and a side of astronaut's lives that's rarely considered.,94%,47,78%,3820,"When Apollo astronaut Eugene Cernan stepped off the moon in 1972 he left his footprints and his daughters initials in the lunar dust. Only now, forty years later, is he ready to share his epic but deeply personal story. Cernans burning ambition carried him to the spectacular and hazardous environment of space and to the moon. But there was a heavy price to pay for the fame and privilege that followed. As his wife famously remarked, If you think going to the moon is hard, try staying at home. This documentary combines rare archive material, compelling visual effects and unprecedented access to present an iconic historical character on the big screen.",NR,Documentary,Mark Craig,Gravitas Ventures,99 minutes,"Eugene Cernan, Gene Cernan, Alan Bean"
2,37096,Dad's Army,N/A,32%,34,36%,4107,"It is 1944 and World War II is reaching its climax. The Allies are poised to invade France and finally defeat the German army. But in Walmington-on-Sea morale amongst the Home Guard is low. Their new mission then - to patrol the Dover army base - is a great chance to revive spirits and reputation, that is until glamorous journalist Rose Winters arrives to write about their exploits, setting the pulses racing and putting the local women on red alert. MI5 then discover a radio signal sent direct to Berlin from Walmington-on-Sea. Theres a spy on the loose! The outcome of the war is suddenly at stake, and it falls to our unlikely heroes to stand up and be counted.",NR,"Comedy, Drama",Oliver Parker,Universal Pictures International,100 minutes,"Catherine Zeta-Jones, Michael Gambon, Bill Nighy"
3,37124,Spike Island,"Spike Island has energy and visual style to spare; unfortunately, they're lost within the movie's clichéd story and choppy direction.",43%,28,42%,748,"Emilia Clarke (GAME OF THRONES) and Elliott Tittensor (SHAMELESS) star in this coming of age story about a wannabe rock band in Manchester who hatch a plan to hand-deliver their demo tape to their idols, The Stone Roses, at the bands impending gig at Spike Island. But when their tickets fail to materialize, the gang embarks on a road trip to the concert and is forced to take extreme measures to sneak their way in! Along the way, friendships are tested and their futures are shaped -- together or apart. Featuring Rob James-Collier (DOWNTON ABBEY), Lesley Manville (MALEFICENT), and Kaya Scodelario (THE MAZE RUNNER).(C) Level 33",NR,Drama,Mat Whitecross,Level 33 Entertainment/Alchemy,96 minutes,"Elliott Tittensor, Chris Coghill, Emilia Clarke"
4,37128,Beyond the Lights,"Thanks to smart direction and a powerhouse performance from Gugu Mbatha-Raw, Beyond the Lights transcends its formulaic storyline to deliver thoroughly entertaining drama.",83%,90,75%,19233,"Beyond the Lights is the story of Noni, the music worlds latest superstar. But not all is what it seems, and the pressures of fame have Noni on the edge - until she meets Kaz Nicol, a young cop and aspiring politician whos been assigned to her detail. Drawn to each other, Noni and Kaz fall fast and hard, despite the protests of those around them who urge them to put their career ambitions ahead of their romance. But it is ultimately Kazs love that gives Noni the courage to find her own voice and break free to become the artist she was meant to be. (c) Relativity","PG-13 (sexual content including suggestive gestures, partial nudity, language and thematic elements)",Drama,Gina Prince-Bythewood,Relativity Media,102 minutes,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver"
5,37180,Band of Angels,N/A,40%,5,64%,720,"In this costume drama, a Southern gentleman strives to conceal his checkered past. He falls in love with a beautiful belle who has been cast out of her expensive girls school because her late father left her penniless. Things get even worse when she learns that her mother was African.",NR,"Action & Adventure, Classics, Drama",Raoul Walsh,Warner Home Video,125 minutes,"Clark Gable, Yvonne De Carlo, Sidney Poitier"
6,37230,Skin,"Skin could stand to go a bit deeper below its surface, but a worthy story and a committed performance from Jamie Bell make this timely drama well worth a watch.",77%,74,84%,280,"A white supremacist reforms his life after falling in love but saying goodbye to his skinhead life isnt a clean process. He must betray his former gang and work alongside the FBI in order to remove the body ink that has represented his identity for so long, as well as the burden of the gangs crimes he has carried.","R (for disturbing violent content, pervasive language, some sexuality, and brief drug use)",Drama,Guy Nattiv,A24,110 minutes,"Jamie Bell, Danielle MacDonald, Bill Camp"
7,37275,Intoxicating,N/A,40%,5,60%,65,"A man is forced to examine his headlong dive into chemically induced oblivion when he starts dragging someone else along with him in this independent drama. Dorian (Kirk Harris) is a gifted surgeon who has a severe problem outside the operating room -- he is an alcoholic and cocaine abuser who is quickly losing his grip on his habit. Stumbling from all-night benders and reckless sexual escapades into surgery, Dorians habits have begun to worry his on-and-off girlfriend, Megan (Laurie Baranyay), and even his drug dealer, Teddy (Eric Roberts). Megan introduces Dorian to her close friend Anna (Camilla Overbye Roos), who recently lost her son in an auto accident. Anna immediately falls for Dorian and willingly follows him into his netherworld of decadence, but before long, Dorian begins to see where his lifestyle is taking both Anna and himself, and he realizes they both need to change before its too late. Intoxicating was scripted by leading-man Kirk Harris and was adapted from a story written by Harris and director Mark David.",NR,Drama,Mark David (II),Rogue Arts,108 minutes,"Kirk Harris, John Savage, Eric Roberts"
8,37448,Remember,"Remember risks wandering into exploitative territory, but it's bolstered by some of Egoyan's best latter-day directing and a typically stellar performance from Christopher Plummer.",70%,94,78%,4902,"Remember tells the story of Zev Guttman (Academy Award (R) Winner Christopher Plummer), a 90-year-old struggling with memory loss who is living out his final years in a serene retirement home. A week following the death of his beloved wife Ruth, he suddenly gets a mysterious package from his close friend Max (Academy Award (R) Winner Martin Landau), containing a stack of money and a letter detailing a shocking plan. Both Zev and Max were prisoners in Auschwitz, and the same sadistic guard was responsible for the death of both their families-a guard who, immediately after the war, escaped Germany and has been living in the U.S. ever since under an assumed identity. Max is wheelchair-bound but in full command of his mental faculties; with his guidance, Zev will embark on a cross-continental road-trip to bring justice once and for all to the man who destroyed both their lives.",R (for a sequence of violence and language),"Art House & International, Drama, Mystery & Suspense",Atom Egoyan,A24 and DIRECTV,95 minutes,"Howard Jerome, Christopher Plummer, Martin Landau"
9,37461,And Then There Were None,N/A,100%,12,77%,6267,"Seven guests, a newly hired personal secretary and two staff are gathered on an isolated island by an absent host and someone begins killing them off one by one. They work together to determine who is the killer?",NR,"Classics, Mystery & Suspense",René Clair,VCI,97 minutes,"Barry Fitzgerald, Walter Huston, Louis Hayward"
