,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,2520,The Mummy,N/A,89%,9,64%,7705,British archaeologists discover the ancient tomb of an Egyptian high priestess. A mummy of a high priest who had been buried alive comes to life to seek retribution against the trespassers of the tomb.,G,"Art House & International, Classics, Horror",Terence Fisher,WARNER BROTHERS PICTURES,86 minutes,"Peter Cushing, Christopher Lee, Yvonne Furneaux"
11,2524,The Mummy's Tomb,N/A,29%,7,27%,775,"This horror sequel follows The Mummys Hand and picks up where the action ended. The mad Egyptian high priest, thought to be dead in the last film, is actually alive and well. The priest is plotting the death of the two archaeologists who originally desecrated the tomb.",NR,"Drama, Horror, Special Interest",Harold Young,Universal,71 minutes,"Creighton Chaney, Lon Chaney Jr, Dick Foran"
12,2525,Mommie Dearest,"Mommie Dearest certainly doesn't lack for conviction, and neither does Faye Dunaway's legendary performance as a wire-wielding monster; unfortunately, the movie is too campy and undisciplined to transcend guilty pleasure.",49%,43,72%,19009,"When her adoptive mother Joan Crawford died in 1977, erstwhile actress/author Christina Crawford was left out of Crawfords will. Christina then penned a scathing autobiography. According to this film (and the book that preceded it), Joan Crawford was a licentious, child-beating behemoth, who stalked and postured through life.",PG,"Drama, Special Interest",Frank Perry,Paramount Pictures,129 minutes,"Faye Dunaway, Diana Scarwid, Mara Hobel"
13,2527,Superman II,"The humor occasionally stumbles into slapstick territory, and the special effects are dated, but Superman II meets, if not exceeds, the standard set by its predecessor.",86%,51,76%,239835,"Between giving up his super powers, confronting criminals from outer space, and having problems with his girlfriend, its a bad time to be the Man of Steel in this sequel to the 1978 blockbuster. When terrorists threaten to destroy Paris with a thermonuclear device as they hold reporter Lois Lane (Margot Kidder) hostage, Superman (Christopher Reeve) comes to the rescue and flings the weapon into space. However, its blast outside the earths orbit awakens Zod (Terence Stamp), Ursa (Sarah Douglas), and Non (Jack OHalloran), three villains from Supermans home planet of Krypton who were exiled to outer space for their crimes. Zod and his partners arrive on Earth and use their powers in a bid to take over the U.S., and then the world. However, when Lois realizes that mild mannered Clark Kent and Superman are actually the same person, he brings her to his Fortress of Solitude, where his decision to marry Lois costs him his remarkable strength. Without his super powers, how can Superman vanquish Zod and save the world? Gene Hackman, Ned Beatty, Susannah York, and Jackie Cooper return from the first film, which was shot at the same time as parts of the sequel.","PG (for sequences of action violence, come language and brief mild sensuality)","Action & Adventure, Science Fiction & Fantasy","Richard Lester, Richard Donner",Warner Bros. Pictures,127 minutes,"Christopher Reeve, Gene Hackman, Margot Kidder"
14,2528,Superman III,"When not overusing sight gags, slapstick, and Richard Pryor, Superman III resorts to plot points rehashed from the previous Superman flicks.",26%,47,23%,167134,"The Man of Steel (Christopher Reeve) takes on a megalomaniacal businessman (Robert Vaughn) who is using a dopey hacker (Richard Pryor) to help him take on the world in this third entry in the big-budget, special effects-laden series. This one places more emphasis on humor than adventure.",PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",Richard Lester,WARNER BROTHERS PICTURES,125 minutes,"Christopher Reeve, Richard Pryor, Robert Vaughn"
15,2529,Superman IV: The Quest for Peace,"The Superman series bottoms out here: the action is boring, the special effects look cheaper, and none of the actors appear interested in where the plot's going.",11%,45,16%,65939,"Superman (Christopher Reeve) tries to save the world from nuclear destruction at the hands of Lex Luthor (Gene Hackman) in this action film featuring the man of steel. In a speech to the United Nations, Superman declares he will rid the world of all nuclear weapons. Arch-villain Luthor emerges from prison obsessed with killing Superman and creates an adversary known as Nuclear Man (Mark Pillow). The two engage in a fight to the finish in various landmarks on Earth before taking their battle into outer space. When Lois Lane (Margot Kidder) invites both Superman and Clark Kent to a double-date dinner, Supermans powers are tested so that both men can be present. Jackie Cooper plays the gruff veteran newspaper editor Perry White, with Marc McClure as Jimmy Olsen. Sam Wanamaker plays tabloid tycoon David Warfield, the millionaire who buys the Daily Planet. Mariel Hemmingway is Warfields daughter Lacy, Clark Kents date at Lois luxury apartment. This is the least interesting of the four Superman movies starring Christopher Reeve. ~ Dan Pavlides, Rovi",PG,"Action & Adventure, Science Fiction & Fantasy",Sidney J. Furie,Warner Home Video,91 minutes,"Christopher Reeve, Gene Hackman, Mark Pillow"
16,2531,House of Dracula,N/A,56%,9,29%,4955,"This sequel to The House of Frankenstein offers an account of a naive scientist (Onslow Stevens) who allows Count Dracula (John Carradine), the Wolf Man (Lon Chaney Jr.) and the Frankenstein monster (Glenn Strange) to seek refuge in his laboratory.",NR,"Horror, Science Fiction & Fantasy",Erle C. Kenton,Passport,67 minutes,"Creighton Chaney, John Carradine, Martha O'Driscoll"
17,2532,House of Frankenstein,N/A,55%,11,48%,3664,"In many ways the most endearing of Universals B-grade ""monster rallies"" of the 1940s, House of Frankenstein manages within its 70-minute time span to make room for Frankensteins monster (Glenn Strange), Dracula (John Carradine) the Wolf Man (Lon Chaney Jr.), and a couple of new recruits, mad scientist Boris Karloff and demented hunchback J. Carroll Naish. Escaping from prison, Karloff vows to continue his diabolical efforts to emulate Dr. Frankensteins ""eternal life"" experiments; he also swears vengeance on the three men (Sig Ruman, Frank Reicher and Michael Mark) who were responsible for sending him to prison. With the help of fellow escapee Naish, Karloff murders a travelling-carnival impresario (George Zucco) and assumes his identity. He travels first to the village where Ruman is burgomaster. Since his carnival is a ""chamber of horrors"", Karloff utilizes one of those horrors--Count Dracula--to settle his account with Ruman. Dracula does so, but dies when the first rays of sunlight stream across his body. En route to the next village, Naish gives shelter to runaway gypsy girl Elena Verdugo, who joins the caravan (though she remains incredibly naive concerning Karloffs intentions!) Coming to the village when the Frankenstein monster and the Wolfman were presumably drowned at the end of Frankenstein Meets the Wolfman (1944), Karloff revives the latter, who when hes not baying at the moon is the comparatively good-looking Lawrence Talbot. Karloff secures Talbots cooperation by promising to perform some brain surgery that will relieve him of his lycanthropy. Later on, Karloff kidnaps and kills his other enemies Mark and Reicher, intending to use their brains to cure Talbot and to reactivate the Frankenstein monster. Jealous of Verdugos attentions towards Talbot, Naish rebels against Karloff, and is killed for his troubles. Talbot turns into the Wolfman, whereupon Verdugo kills him before expiring herself. And Karloff, rendered immobile by the requisite attack of angry villagers, is dragged by the lumbering Monster into a pit of quicksand. Thus House of Frankenstein has something in common with Hamlet: No one is left alive at fade-out time. Its to scenarist Robert Siodmaks credit that he was able to fashion a coherent screenplay out of the crazy-quilt of copyrighted horror characters handed to him by Universal Pictures.",NR,"Classics, Horror",Erle C. Kenton,Realart Pictures Inc.,71 minutes,"Boris Karloff, Lon Chaney Jr, John Carradine"
18,2534,Son of Frankenstein,Boris Karloff's final appearance as the Monster is a fitting farewell before the series descended into self-parody.,91%,23,71%,3875,"The most elaborate--and longest--of Universals Frankenstein series, Son of Frankenstein represents Boris Karloffs last appearance in the role of the Monster. The title character is played by Basil Rathbone, who with wife Josephine Hutchinson and son Donnie Donegan returns to the Old Country to take over his late fathers estate. Rathbone receives a cool reception from the local villagers, who remember all too well the havoc wreaked by his fathers monstrous creation. Though he assures his neighbors that he has no intention of following in his fathers footsteps, Rathbone is hounded by suspicious town constable Lionel Atwill, whose stiff artificial arm is an unfortunate legacy of an earlier confrontation with Karloff. Also hanging around Frankenstein Castle is crazed shepherd Bela Lugosi), whose neck was broken in an unsuccessful hanging attempt. Lugosi wishes to exact revenge on the city fathers whod tried to execute him, and to that end persuades Rathbone to revive the hideous Karloff. At first resistant, Rathbone becomes as obsessed as his father with the notion of creating artificial life. Now the fun begins, directed with Germanic intensity by Rowland V. Lee. Though Mel Brookss Young Frankenstein has rendered Son of Frankenstein virtually impossible to take seriously, the film remains an excellent marriage of the slick, sanitized production values of the ""New Universal"" and the Gothic zeitgeist of the earlier Frankenstein epics. Best line: Lugosi, looking over the dormant body of The Monster, explains raspily that ""He does...things...for me."" Hans J. Salters intense musical score for Son of Frankenstein would continue to resurface in Universals Mummy B pictures of the 1940s. Watch for Ward Bond in a bit part as a police officer...and see if you can spot Dwight Frye, whose supporting part was excised from the final release print, among the villagers.",NR,"Classics, Horror, Science Fiction & Fantasy",Rowland V. Lee,MCA Universal Home Video,99 minutes,"Basil Rathbone, Boris Karloff, Bela Lugosi"
19,2535,Ghost of Frankenstein,N/A,75%,12,40%,2340,"Ygor and Frankensteins monster flee from Castle Frankenstein, taking refuge in the home of one of the mad scientists sons. Their attempts at fashioning a more peaceful monster backfire, however, triggering another rampage. This was the fourth Frankenstein film produced by Universal Studios.",NR,"Classics, Horror, Science Fiction & Fantasy",Erle C. Kenton,Passport,68 minutes,"Bela Lugosi, Creighton Chaney, Cedric Hardwicke"
20,2536,Frankenstein Meets the Wolf Man,N/A,25%,12,55%,5545,"In this fifth film in Universals ""Frankenstein"" series, Larry Talbot, alias The Wolf Man, is brought back to the land of the living. The anguished Talbot commiserates with gypsy lady Maria Ouspenskaya, who advises him that the only way hell stay dead is to confer with Dr. Frankenstein.",NR,"Classics, Horror, Science Fiction & Fantasy",Roy William Neill,MCA Universal Home Video,73 minutes,"Creighton Chaney, Lon Chaney Jr, Bela Lugosi"
21,2537,The Curse of Frankenstein,N/A,78%,18,77%,3815,"In this re-telling of the classic horror tale, Baron Victor Frankenstein becomes friends with one of his teachers, Paul Krempe. At first, both men are fascinated by the potential of their re-animating experiments. Eventually, though, Krempe refuses to help with Frankenstiens human experiments. However, he is drawn back into the plot when Frankensteins creature kills a member of the house staff.",NR,"Classics, Drama, Horror, Science Fiction & Fantasy",Terence Fisher,Warner Bros. Pictures,83 minutes,"Peter Cushing, Christopher Lee, Hazel Court"
22,2538,Son of Dracula,N/A,60%,15,33%,3365,"Son of Dracula represents a felicitious creative collaboration between director Robert Siodmak and his screenwriter-brother Curt. The story is set in the American south, where the mysterious Count Alucard (Lon Chaney Jr.) has recently taken up residence. Katherine Caldwell (Louise Allbritton), a student of the occult, is fascinated by Alucard, so much so that she agrees to become his wife. But when Katherine begins to look and act strangely, her former suitor Frank Stanley (Robert Paige) suspects that somethings amiss. Assisted by town doctor Brewster (Frank Craven) and psychologist Laszlo (J. Edward Bromberg), Frank comes to the inescapable conclusion that Count Alucard is actually the dreaded vampire Count Draculas offspring (this much he might have figured out simply by spelling the mans name backward!) To prevent Dracula from spreading his influence throughout America, Frank and his confreres race against time to destroy the count and, hopefully, rescue poor Katherine.",NR,"Classics, Horror",Robert Siodmak,Universal,80 minutes,"Lon Chaney Jr, Creighton Chaney, Louise Allbritton"
23,2541,Tarantula,N/A,94%,16,51%,1692,"Professor Gerald Deemer has been working fervently on a new project: a special growth formula. After he tests it on his lab tarantula in Arizona, the thing somehow escapes into the desert and grows to gargantuan size, destroying all in its path.",NR,"Horror, Science Fiction & Fantasy",Jack Arnold,Universal Pictures,81 minutes,"John Agar, Mara Corday, Leo G Carroll"
24,2542,The Rocky Horror Picture Show,"Rocky Horror Picture Show brings its quirky characters in tight, but it's the narrative thrust that really drives audiences insane and keeps 'em doing the time warp again.",79%,42,85%,366304,"This low-budget freak show/cult classic/cultural institution concerns the misadventures of Brad Majors (Barry Bostwick) and Janet Weiss (Susan Sarandon) inside a strange mansion that they come across on a rainy night. After the wholesome pair profess their love through an opening song, their car breaks down in the woods, and they seek refuge in a towering castle nearby. Greeting them at the door is a ghoulish butler named Riff Raff (Richard OBrien), who introduces them to a bacchanalian collection of partygoers dressed in outfits from some sort of interplanetary thrift shop. The host of this gathering is a transvestite clad in lingerie, Dr. Frank N. Furter (Tim Curry), a mad scientist who claims to be from another planet. With assistants Columbia (Nell Campbell) and Magenta (Patricia Quinn) looking on, Frank unveils his latest creation -- a figure wrapped in gauze and submerged in a tank full of liquid. With the addition of colored dyes and some assistance from the weather, Frank brings to life a blonde young beefcake wearing nothing but skimpy shorts, who launches into song in his first minute of life. Just when Brad and Janet think things couldnt get any stranger, a biker (Meat Loaf) bursts onto the scene to reclaim Columbia, his ex-girlfriend. When Frank kills the biker, its clear that Brad and Janet will be guests for the night, and that they may be next on Franks list -- whether for murder or carnal delights is uncertain. And just what is that mystery meat theyre eating for dinner, anyway? In addition to playing Riff Raff, OBrien wrote the catchy songs, with John Barry and Richard Hartley composing the score. ~ Derek Armstrong, Rovi",R,"Classics, Comedy, Cult Movies, Horror, Musical & Performing Arts, Science Fiction & Fantasy",Jim Sharman,20th Century Fox,100 minutes,"Tim Curry, Susan Sarandon, Barry Bostwick"
25,2546,It Came from Outer Space,"It Came From Outer Space is a pulpy-but-effective psychological sci-fi picture, with a provocative message about xenophobia.",79%,28,54%,3765,"It Came From Outer Space is one of a handful of science fiction films from the 1950s that plays as well today as it did on its original release, this despite the fact that its original 3-D elements seem to be lost. It was also the first science fiction effort of director Jack Arnold, and one of three excellent 3-D features that he made (the others were Creature From the Black Lagoon and Revenge of the Creature) during that formats short-lived history. It was also, along with The Incredible Shrinking Man, one of the two most sophisticated films he ever made in that genre. Additionally, it was Arnolds first opportunity to use the desert setting that seemed to inspire him in some of his best subsequent movies. Based on a story by Ray Bradbury, the movie starts off in a gentle, lyrical mode, almost reminiscent of +Our Town, as the narrator introduces the tiny Arizona town where the action will take place. Writer John Putnam (Richard Carlson), a new arrival to the town and an amateur astronomer, is looking at the skies with his fiancée, schoolteacher Ellen Fields (Barbara Rush), when they see what looks like a huge meteor crash into the desert. Putnam and Ellen go to the site of the crash and find a huge crater. When he goes down inside, Putnam sees what is very obviously some kind of vehicle or device embedded in the ground, but before he can show it to anyone, a rock slide buries what he saw. He reports that a spacecraft of some kind is buried there and is duly ridiculed by the local press and some of his own colleagues in the astronomical community, and even Ellen has her doubts. The local sheriff, Matt Warren (Charles Drake), is downright hostile because he believes that Putnam is not only an interloper, but has also taken Ellen away from him. Putnam is at a loss as to what to do, and doing something -- or, perhaps, not doing anything -- becomes a critical matter when various townspeople start to disappear, including Ellen, to be replaced by alien ""duplicates."" A small but significant part of this action is told from the standpoint of the aliens, who are only glimpsed in brief flashes as they move through the desert and the underground caves where they are hiding. Putnam ultimately comes to understand that the aliens are actually benign and only need time to repair their ship and leave; but by then, the sheriff and the rest of the town have started taking his original warning seriously and their intervention threatens the lives of everyone. Reason and a peaceful approach prevail, but only just barely, and the space travelers are allowed to go on their way -- in return, they restore the real townspeople. The movie ends on a hopeful note as Putnam predicts that someday, when were ready here on Earth, the visitors will be back to make formal, peaceful introductions.",G (violence),"Classics, Horror, Mystery & Suspense, Science Fiction & Fantasy",Jack Arnold,Universal Pictures,120 minutes,"Richard Carlson, Barbara Rush, Joe Sawyer"
26,2547,The War of the Worlds,"Though it's dated in spots, The War of the Worlds retains an unnerving power, updating H.G. Wells' classic sci-fi tale to the Cold War era and featuring some of the best special effects of any 1950s film.",86%,29,71%,65651,"Earth is under attack in the chilling Cold War classic ""The War of the Worlds"" (1953). In one of the greatest science fiction films of all time, invaders from another world target a small California town with autonomous probes and laser disintegration rays. A terrifying vision of an America under siege based on the novel by H.G. Wells starring Gene Barry, Ann Robinson and Les Tremayne and featuring Academy Award-winning special effects. This special Collectors Edition includes a making-of documentary, Orson Welles original Mercury Theatre Radio Broadcast of ""The War of the Worlds"" and more. With a French language track.",G,"Action & Adventure, Classics, Horror, Science Fiction & Fantasy",Byron Haskin,Paramount Pictures,85 minutes,"Lewis  Martin, Robert Cornthwaite, Sandro Giglio"
27,2548,It Came from Beneath the Sea,N/A,63%,8,39%,2044,"It Came From Beneath the Sea was the first of several fruitful collaborations between producer Charles H. Schneer and special-effects wizard Ray Harryhausen. ""It"" is a giant, six-tentacled octopus, which is galvanized into action by an H-bomb test. Worse still, the monster is highly radioactive, rendering useless the normal means of defense against it. Scientists Donald Curtis and Faith Domergue team with atomic-submarine commander Kenneth Tobey to halt the creatures progress before it begins to attack major coastal cities. Alas, the monster manages to reach San Francisco, wreaking havoc on the Golden Gate Bridge, the Ferry Building, and Market Street before Tobey figures out a way to destroy it. The stop-motion animation utilized by Harryhausen in It Came From Beneath Sea is convincingly frightening, but before long hed top this achievement with such superb projects as Earth vs. Flying Saucers and Seventh Voyage of Sinbad. ~ Hal Erickson, Rovi",NR,"Classics, Horror, Science Fiction & Fantasy",Robert Gordon,Columbia Pictures,79 minutes,"Kenneth Tobey, Faith Domergue, Ken Tobey"
28,2550,Earth vs. the Flying Saucers,N/A,71%,14,54%,3716,"Anyone whos seen the 1996 science-fiction lampoon Mars Attacks may have trouble watching Earth vs. the Flying Saucers with a straight face. Hugh Marlowe plays scientist Russell Marvin, who is on-hand when an alien spacecraft lands on earth. The saucermen at first insist that theyve come in peace, but Marvin suspects otherwise. Sure enough, the visitors eventually declare their intention to take over the earth within the next 60 days, adding that the militarys weapons are useless against them. The two-month window gives Marvin and his cohorts plenty of time to build-up superweapon, and thus stave off the seven-saucer invasion force. Special effects maestro Ray Harryhausen does a nice job laying waste to Washington DC in the films memorable finale. The supporting cast of Earth vs. the Flying Saucers includes those two sci-fi flick stalwarts of the 1950s, Morris Ankrum and Thomas Browne Henry. ~ Hal Erickson, Rovi",PG-13,"Classics, Science Fiction & Fantasy",Fred F. Sears,Columbia Pictures,83 minutes,"Joan Taylor, Hugh Marlowe, Donald Curtis"
