,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,39090,All the Way,"Anchored by Bryan Cranston's phenomenal performance as LBJ, All the Way is an engrossing portrayal of a complicated man during a pivotal moment in US history.",88%,33,83%,2825,"Adaptation of Robert Schenkkans Tony Award-winning play about the early days of Lyndon B. Johnsons presidency, from the assassination of John F. Kennedy to the battle over the Civil Rights Act of 1964 and his campaign to stay in the White House.",NR,Jay Roach,Robert Schenkkan,Amblin Television,249 minutes,"Bryan Cranston, Anthony Mackie, Bradley Whitford"
11,39091,Toad Road,N/A,75%,8,49%,278,"A different kind of American independent horror film, the hypnotic Toad Road, presented by Elijah Wood and his SpectreVision production company, unfolds like a hallucinatory cross between the sexual candor of Larry Clark and Harmony Korine, and the backwoods creep-out of The Blair Witch Project. Young James kills time with his small town druggie friends, engaging in excessive chemical intake, until he meets sweet new arrival Sara. But just as James wants to abandon the narcotics life, Sara wants him to take her further into mind-altering experimentation...and she also wants him to introduce her to the sinister local legend of Toad Road, a spot deep in the forest that is apparently home to the Seven Gates of Hell. Writer-director Jason Bankers debut is a unique fusion of documentary-like realism, and otherworldly, haunting rural terror. Unlike any other film youll see this year, Toad Road is a mesmerizing trip. (c) Artsploitation",NR,"Drama, Horror, Mystery & Suspense",Jason Banker,Artsploitation Films,76 minutes,"Sara Anne Jones, James Davidson, Jim Driscoll"
12,39097,The Conjuring 2,"The Conjuring 2 can't help but lose a bit of its predecessor's chilly sting through familiarity, but what remains is still a superior ghost story told with spine-tingling skill.",80%,245,81%,54294,"Reprising their roles, Oscar nominee Vera Farmiga (""Up In the Air,"" TVs ""Bates Motel"") and Patrick Wilson (the ""Insidious"" films), star as Lorraine and Ed Warren, who, in one of their most terrifying paranormal investigations, travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.",R (for terror and horror violence),Horror,James Wan,Warner Bros. Pictures,133 minutes,"Vera Farmiga, Patrick Wilson, Frances O'Connor (II)"
13,39106,Weiner,Weiner uses sharp insight and untrammeled access to offer a portrait of a political and personal collapse that's as queasy as it is undeniably compelling.,97%,173,83%,7880,"Former U.S. Representative Anthony Weiners catastrophic race for Mayor of New York City in 2013 is detailed in this behind-the-scenes documentary. Weiner became embroiled in his second widely publicized sexting scandal during the race, derailing his once-promising political career. Weiner is directed by Josh Kriegman and Elyse Steinberg and received its world premiere at the 2016 Sundance Film Festival.",R (for language and some sexual material),Documentary,"Elyse Steinberg, Josh Kriegman",Motto Pictures,96 minutes,"Anthony Weiner, Huma Abedin, Barbara Morgan"
14,39110,The Dresser,"The Dresser brilliantly showcases two of the most gifted actors of their generation within a thoughtful, well-executed production offering intelligent commentary on the human condition.",100%,14,60%,404,"During World War II, a troupe of touring actors stage a production of Shakespeares King Lear. With the lead actor missing, Norman must rally to keep the show alive.",NR,"Art House & International, Drama, Television",Richard Eyre,Playground Productions,120 minutes,"Anthony Hopkins, Ian McKellen, Emily Watson"
15,39118,Approaching the Unknown,N/A,43%,21,14%,1533,"Captain William Stanaforth is on a one-way solo mission to take the first steps in colonizing Mars. Like all pioneers throughout history, Stanaforth will face insurmountable odds and life and death decisions as he rockets bravely through space. Read more at http://www.comingsoon.net/movie/approaching-the-unknown-2016#3ZjVKq750v8u5OPQ.99",PG (for language.),"Drama, Mystery & Suspense, Science Fiction & Fantasy",Mark Elijah Rosenberg,3311 Productions,90 minutes,"Luke Wilson, Mark Strong (II), Sanaa Lathan"
16,39131,Andron (Andròn - The Black Labyrinth),N/A,0%,6,14%,200,A group of former slaves in a futuristic society are forced to fight their way out of a deadly maze full of assassins in this imaginative science-fiction thriller.,R (for language and some violence),"Action & Adventure, Art House & International, Science Fiction & Fantasy",Francesco Cinquemani,Ambi Pictures,100 minutes,"Alec Baldwin, Danny Glover, Michelle Ryan"
17,39145,Hard Sell,N/A,33%,9,62%,167,"A poor high-school senior struggles at his elite school as he tries to support his unstable mom. When the family dog gets sick he finds he needs money for surgery, so he teams with a pretty runaway to profit off of the rich kids at his school, but things begin to slowly spiral out of their control.",NR,"Comedy, Drama",Sean Nalaboff,Yellow Cote Productions,96 minutes,"Katrina Bowden, Skyler Gisondo, Kristin Chenoweth"
18,39149,Ghostbusters (1984 Original),"An infectiously fun blend of special effects and comedy, with Bill Murray's hilarious deadpan performance leading a cast of great comic turns.",97%,72,88%,1039309,"Bill Murray, Dan Aykroyd, Harold Ramis and Ernie Hudson star as a quartet of Manhattan-based ""paranormal investigators"". When their government grants run out, the former three go into business as The Ghostbusters, later hiring Hudson on. Armed with electronic paraphernalia, the team is spectacularly successful, ridding The Big Apple of dozens of ghoulies, ghosties and long-legged beasties. Tight-lipped bureaucrat William Atherton regards the Ghostbusters as a bunch of charlatans, but is forced to eat his words when New York is besieged by an army of unfriendly spirits, conjured up by a long-dead Babylonian demon and ""channelled"" through beautiful cellist Sigourney Weaver and nerdish Rick Moranis. The climax is a glorious sendup of every Godzilla movie ever made-and we daresay it cost more than a years worth of Japanese monster flicks combined. Whod ever dream that the chubby, cheery Stay-Puft Marshmallow Man would turn out to be the most malevolent threat ever faced by New York City? When the script for Ghostbusters was forged by Dan Aykroyd and Harold Ramis, John Belushi was slated to play the Bill Murray role; Belushis death in 1982 not only necessitated the hiring of Murray, but also an extensive rewrite. The most expensive comedy made up to 1984, Ghostbusters made money hand over fist, spawning not only a 1989 sequel but also two animated TV series (one of them partially based on an earlier live-action TV weekly, titled The Ghost Busters. ~ Hal Erickson, Rovi",PG,"Action & Adventure, Comedy, Science Fiction & Fantasy",Ivan Reitman,Columbia Pictures,105 minutes,"Bill Murray, Dan Aykroyd, Harold Ramis"
19,39160,Multiple Maniacs,N/A,100%,20,73%,1334,"John Waters gloriously grotesque, unavailable-for-decades second feature comes to theaters at long last, replete with all manner of depravity, from robbery to murder to one of cinemas most memorably blasphemous moments. Made on a shoestring budget in Baltimore, with Waters taking on nearly every technical task, this gleeful mockery of the peace-and-love ethos of its era features the Cavalcade of Perversion, a traveling show put on by a troupe of misfits whose shocking proclivities are topped only by those of their leader: the glammer-than-glam, larger-than- life Divine, whos out for blood after discovering her lovers affair.",NC17,"Comedy, Horror",John Waters,Cinema Group,90 minutes,"Mink Stole, Jack Roberts, Susan Walsh"
20,39161,Cell,"Shoddily crafted and devoid of suspense, Cell squanders a capable cast and Stephen King's once-prescient source material on a bland rehash of zombie cliches.",11%,54,17%,3793,"Stephen Kings best-selling novel is brought to terrifying life in this mind-blowing thriller starring John Cusack and Samuel L. Jackson. At the Boston airport, Clay (Cusack) witnesses a scene of chaotic mayhem when an electronic signal turns hundreds of cell phone users into rabid killers. Desperate to find his estranged wife and son, Clay teams with a train driver (Jackson) to battle the horde of murderous ""phoners"" as the city descends into apocalyptic madness.","R (for disturbing violent content, terror, brief sexuality and language)",Horror,Tod Williams,Saban Films,98 minutes,"John Cusack, Samuel L. Jackson, Isabelle Fuhrman"
21,39169,Doomsdays,N/A,88%,8,65%,181,"A pre-apocalyptic comedy, DOOMSDAYS follows the misadventures of Dirty Fred (Justin Rice) and Bruho (Leo Fitzpatrick), a pair of free-wheeling squatters with a taste for unoccupied vacation homes in the Catskills. Their commitment to the lifestyle is challenged, however, when a runaway teen and an aimless young woman join their ranks. (C) Official site",NR,"Comedy, Drama",Eddie Mullins,Candy Factory Distribution,91 minutes,"Leo Fitzpatrick, Justin Rice, Brian Charles Johnson"
22,39174,The Funhouse Massacre,N/A,69%,13,38%,367,"On Halloween night a gruesome group of the United States most notorious and colorful serial killers escape from Statesville Asylum and descend on a giant funhouse whose theme is based on their different reigns of terror. The unsuspected carnival goers think that the carnage created is just part of the show, that is until they become part of the main attraction. The only people left to stop them, a rag tag group of college kids, a clueless Deputy and the local Sheriff, who seems to have a strange attachment to the leader of this gaggle of maniacs, the silver tongued devil, ""Manny the Prophet.""","R (for bloody horror violence and gore, language, some sexual content/nudity and drug use)",Comedy,Andy Palmer,Petri Entertainment,90 minutes,"Chasty Ballesteros, Jere Burns, Sterling Sulieman"
23,39178,Complete Unknown,N/A,51%,74,25%,963,"This shape-shifting tale of the perils and pleasures of self-reinvention begins at a dinner party, when Toms (Michael Shannon) co-worker arrives with an intriguing date named Alice (Rachel Weisz). Tom is convinced he knows her, but she refuses to acknowledge their history. And when Alice makes a hasty exit, Tom sets off after her. What follows is an all-night odyssey shared by two people, one needing to change his life, the other questioning how to stop changing.",R (for some language),Drama,Joshua Marston,Parts and Labor,90 minutes,"Rachel Weisz, Michael Shannon, Kathy Bates"
24,39183,The Hero of Color City,N/A,29%,21,48%,326,"Synopsis: Each night, when Ben falls asleep, his Crayons magical Crayon Box transports them to COLOR CITY, a world of dazzling hues, soaring fantasy and the whimsy of childhood. When YELLOW is accidentally left behind in Bens room, she awakens two Unfinished Drawings: KING SCRAWL, a huge monster, and GNAT, Scrawls sidekick. They follow Yellow to Color City and claim the enchanted Rainbow Waterfall and all of its color for themselves. Soon Color City will fade and our lovable crayon characters will disappear. Its up to Yellow and her pals, BLUE, GREEN, RED, and the twins, BLACK and WHITE, to save the day. Meeting with fantastical creatures and fun adventures along the way, Yellow discovers she has more courage than she knew and learns to believe in herself and to count on the support of her friends. Replete with valuable life lessons, THE HERO OF COLOR CITY will entertain and inspire. (c) Magnolia",G,"Animation, Kids & Family",Frank Gladstone,Magnolia Pictures,77 minutes,"Christina Ricci, Rosie Perez, Craig Ferguson"
25,39195,Blackway,N/A,20%,5,27%,874,"Blackway is a suspenseful thriller set against the rugged backdrop of a Pacific Northwest logging community. When a young woman, Lillian (Julia Stiles), returns to her hometown after the death of her mother, she unwittingly raises the interest and eventual ire of Blackway (Ray Liotta), a crazed ex-cop turned violent crime lord. Blackways stalking and relentless harassment force Lillian to seek help from the faint-hearted local sheriff who advises her to leave town. Undaunted, she forms an unlikely alliance with a retired logger (Anthony Hopkins), who is still grieving over the loss of his daughter, and carries his own secret vendetta against Blackway. Together with a young, introverted friend (Alexander Ludwig), the threesome set out for justice and revenge against the sociopathic Blackway, leading them on a violent, perilous journey that culminates in a face to face showdown with their nemesis.","R (for violence, menace, language and brief nudity)",Mystery & Suspense,Daniel Alfredson,Enderby Entertainment,90 minutes,"Anthony Hopkins, Julia Stiles, Alexander Ludwig"
26,39199,The Call,The Call builds plenty of suspense before taking a problematic turn in the third act.,45%,130,65%,54405,"When veteran 911 operator, Jordan (Halle Berry), takes a life-altering call from a teenage girl (Abigail Breslin) who has just been abducted, she realizes that she must confront a killer from her past in order to save the girls life. (c) Sony","R (for violence, disturbing content and some language)",Mystery & Suspense,Brad Anderson,Sony Pictures,88 minutes,"Halle Berry, Abigail Breslin, Morris Chestnut"
27,39224,Central Intelligence,"Kevin Hart and Dwayne Johnson make for well-matched comic foils, helping Central Intelligence overcome a script that coasts on their considerable chemistry.",71%,184,61%,54255,"The story follows a one-time bullied geek, Bob, who grew up to be a lethal CIA agent, coming home for his high school reunion. Claiming to be on a top-secret case, he enlists the help of former ""big man on campus,"" Calvin, now an accountant who misses his glory days. But before the staid numbers-cruncher realizes what hes getting into, its too late to get out, as his increasingly unpredictable new friend drags him through a world of shoot-outs, double-crosses and espionage that could get them both killed in more ways than Calvin can count.","PG-13 (for crude and suggestive humor, some nudity, action violence and brief strong language)","Action & Adventure, Comedy",Rawson Marshall Thurber,Warner Bros. Pictures,114 minutes,"Dwayne Johnson, Kevin Hart, Amy Ryan"
28,39225,Aarakshan,N/A,57%,7,50%,679,"Aarakshan is the story of Prabhakar Anand (Amitabh Bachchan), the legendary idealistic principal of a college that he has single-handedly turned into the states best. It is the story of his loyal disciple, Deepak Kumar (Saif Ali Khan) who will do anything for his Sir. Of Deepaks love for Prabhakars daughter, Poorbi (Deepika Padukone), of his friendship with Sushant (Prateik). It is the story of their love, their lively friendship, their zest for life, and of their dreams for the future. Centered on one of the most controversial issues of recent years, with the Supreme Courts order on reservation, the story suddenly becomes a rollercoaster ride of high drama, conflict, and rebellion, which tests their love and friendship for one another, and their loyalty to Prabhakar Anand. -- (C) Reliance Big Pictures",NR,Drama,Prakash Jha,Reliance Big Pictures,135 minutes,"Amitabh Bachchan, Saif Ali Khan, Deepika Padukone"
29,39230,Dum Maaro Dum,N/A,60%,5,43%,633,"Multiple lives collide brutally one day at Goa Airport... and change forever. We hurtle into the bylanes, beach shacks and raves of Goa with Lorry as his life spirals out of control, with Joki as he tries to redeem the past and with Kamath as he goes no holds barred after the mysterious shadow figure behind it all. Punctuated with a soundtrack that moves from pulsating dance tracks to haunting Konkani songs, shot right in the midst of the teeming international tourist hotspots, ""Dum Maaro Dum"" takes you on a dramatic, thrilling trip, filled with twists, turns, suspense... and a shocking finale!","R (for violence, drug content and some language)","Art House & International, Mystery & Suspense",Rohan Sippy,20th Century Fox,130 minutes,"Prateik Babbar, Bipasha Basu, Rana Daggubati"
30,39234,"Mother, May I Sleep with Danger?",N/A,62%,13,19%,83,"When theater major Leah (George), brings home the special someone in her life to meet her mom, Julie (Spelling), the family is met with a surprise when Pearl (Meade) comes to the door. Julie tries to embrace the idea of Leahs new love interest, but she cant shake the feeling that something is very wrong. Julies suspicions lead to a startling discovery about Pearl that puts Leah in serious danger. Will Julie be able to save her daughter from an eternity of heartache before its too late? ""Mother, May I Sleep with Danger?"" is produced by Sony Pictures Television in association with Rabbit Bandini Productions. Franco executive produces with Vince Jolivette, Diane Sokolow and Rachel Verno. The script is written by Amber Coney (""Class"") from a story by Franco, and directed by Melanie Aitkenhead (""Shang"").",NR,"Mystery & Suspense, Television",Melanie Aitkenhead,Sony Pictures Television,120 minutes,"James Franco, Tori Spelling, Leila George"
31,39252,Almost Human,"Almost Human lands with an impressively grisly B-movie splatter, but a fatally flawed screenplay undermines much of its impact.",45%,22,23%,610,"Mark Fisher disappeared from his home in a brilliant flash of blue light almost two years ago. His friend Seth Hampton was the last to see him alive. Now a string of grisly, violent murders leads Seth to believe that Mark is back, and something evil is inside of him.(c) IFC",NR,"Horror, Science Fiction & Fantasy",Joe Begos,IFC Films,80 minutes,"Josh Ethier, Graham Skipper, Vanessa Leigh"
32,39256,How to Let Go of the World and Love All the Things Climate Can't Change,N/A,75%,12,63%,119,Documentarian Josh Fox travels the globe visiting communities hardest hit by the effects of global warming to paint a human portrait of the Earths dire environmental crisis.,NR,Documentary,Josh Fox,International WOW Company,125 minutes,"Josh Fox, Mike Rodriguez, Aria Doe"
33,39268,Genius,"Genius seeks to honor worthy subjects, yet never gets close enough to the titular quality to make watching worth the effort.",53%,109,45%,2878,"From Academy Award-nominated screenwriter JOHN LOGAN (Gladiator, The Aviator, Hugo, Skyfall) and acclaimed, Tony Award-winning director MICHAEL GRANDAGE in his feature film debut, comes Genius, a stirring drama about the complex friendship and transformative professional relationship between the world-renowned book editor Maxwell Perkins (who discovered F. Scott Fitzgerald and Ernest Hemingway) and the larger-than-life literary giant Thomas Wolfe. Based on the biography ""Max Perkins: Editor of Genius"" by A. SCOTT BERG, Genius stars COLIN FIRTH as Perkins, JUDE LAW as Wolfe, NICOLE KIDMAN as Aline Bernstein, a costume designer sharing a tumultuous relationship with Wolfe, LAURA LINNEY as Louise Perkins, Maxs wife and a talented playwright, GUY PEARCE as F. Scott Fitzgerald and DOMINIC WEST as Ernest Hemingway.",PG-13 (for some thematic elements and suggestive content),Drama,Michael Grandage,Riverstone Pictures,104 minutes,"Colin Firth, Jude Law, Nicole Kidman"
34,39286,Te3n,N/A,67%,15,69%,393,"John Biswas is is searching for justice for the granddaughter he has lost. Sarita Sarkar, a police officer, swings into action when an identical crime is repeated eight years later.",NR,Drama,Ribhu Dasgupta,Cinemaa Pictures,137 minutes,"Amitabh Bachchan, Nawazuddin Siddiqui, Vidya Balan"
35,39287,Jason Bourne,Jason Bourne delivers fans of the franchise more of what they've come to expect -- which is this sequel's biggest selling point as well as its greatest flaw.,54%,316,55%,56783,"The next chapter of Universal Pictures Bourne franchise, which finds the CIAs most lethal former operative drawn out of the shadows.","PG-13 (for intense sequences of violence and action, and brief strong language)","Action & Adventure, Drama",Paul Greengrass,Universal,123 minutes,"Matt Damon, Tommy Lee Jones, Alicia Vikander"
36,39288,The Maid's Room,N/A,25%,12,31%,185,"Young Colombian immigrant Drina lands a job as a live-in housekeeper for the wealthy Crawford familys luxurious weekend home in the Hamptons. The job seems stress-free, but the Crawfords son Brandon shows up unexpectedly from college and Drina witnesses him committing a horrible crime. Drina knows that if she reports Brandon shell lose her job, and the Crawfords show the dark side of family loyalty by closing ranks and insinuating that they will do whatever it takes to protect one of their own. (c) Cinema Village",NR,Horror,Michael Walker (VI),Paladin Films,98 minutes,"Bill Camp, Philip Ettinger, Paula Garcés"
37,39294,Miss Lovely,N/A,56%,16,41%,116,"Delving deep into the underbelly of Indias film industry, where back-alley producers churn out everything from pulpy horror movies to soft-core porn, MISS LOVELY takes us back to the Mumbai of the 1980s with lurid detail and intoxicating style. Working out of sleazy hotels and abandoned warehouses, brothers Sonu (Nawazuddin Siddiqui) and Vicky (Anil George) are prolific producers of trashy, C-grade films for Mumbais booming and underground markets. The ambitious, domineering Vicky is the unquestioned brains of the operation, leading the dim-witted Sonu deeper into a world of divas, money men and movie-loving gangsters. But this precarious partnership is put to the test when the brothers meet Pinky (Niharika Singh), an exquisite ingénue with a shady past. Director Ashim Ahluwalia has created a hyper-stylized, retro thriller that explores the awful truths of exploitation cinema as well as its strange pleasures. (C) DADA Films",NR,"Art House & International, Drama",Ashim Ahluwalia,Dada Films,110 minutes,"Anil George, Nawazuddin Siddiqui, Niharika Singh"
38,39298,Shamitabh,N/A,58%,12,40%,285,"""Shamitabh"" is a film about the birth of a big star and the smoke screen that was created to fulfil a dream. An ode to the joy of being part of the cinema industry, this film is a myriad of every emotion we experience whilst watching great cinema.(C) Official Facebook",NR,"Art House & International, Drama",R. Balakrishnan,Eros Entertainment,155 minutes,"Amitabh Bachchan, Dhanush, Akshara Haasan"
39,39301,When the Dragon Swallowed the Sun,N/A,60%,10,80%,57,"A groundbreaking documentary that examines these questions in a quest to understand why the world is still dealing with unsettled issues like the Tibetan cause and what can really be done to eradicate them. Seven years in the making, When The Dragon Swallowed The Sun is the first inside look at the Tibetan movement to free Tibet from Chinese occupation, its internal conflicts and contradictions. The combination of full HD footage from India, China, Tibet and the US along with a prologue narrated by Dennis Haysbert and an original soundtrack by Philip Glass, Thom Yorke and Damien Rice make this the first film that presents the complexity of the struggle with such emotional impact. The film features Richard Gere, Archbishop Desmond Tutu, the 14th Dalai Lama, the newly crowned 18th descendant of the Great Religious Kings of Tibet, some of the most prominent Chinese contemporary artists, and all the key figures of the exiled Tibetan freedom movement and their followers.",NR,"Documentary, Special Interest",Dirk Simon,Digital Studios,112 minutes,"Dennis Haysbert, Richard Gere, The Dalai Lama"
40,39304,Adventures in Babysitting,"Sweet and spry, Adventures in Babysitting gets by on its amiable tone.",75%,28,70%,110556,"After reluctantly accepting a baby-sitting job, a teenager gets a call from her best friend who is stranded in downtown Chicago. With her charges in tow, she heads downtown to rescue her friend, setting herself and the children up for many comic mishaps, perils and hairbreadth escapes.",PG-13,"Comedy, Kids & Family",Chris Columbus,Touchstone Pictures,102 minutes,"Elisabeth Shue, Maia Brewton, Keith Coogan"
41,39312,The Winding Stream,N/A,100%,9,65%,120,"The Winding Stream tells stories through narrator-less interviews; this saga is punctuated with studio performances by celebrated roots music practitioners like Johnny and June Carter Cash, George Jones, Rosanne Cash, Sheryl Crow, Kris Kristofferson and others. The films goal is to illuminate the foundation-forming history of this multi-generational musical family. Country music would not be what is without them.",NR,"Documentary, Special Interest",Beth Harrington,Beth Harrington Productions,90 minutes,"Johnny Cash, Kris Kristofferson, Sheryl Crow"
