,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,18041,Machine Gun Preacher,There's a complex man at the center of Machine Gun Preacher but the movie is too shapeless and emotionally vacant to bring his story to life.,27%,113,62%,18359,"When ex-biker-gang member Sam Childers (Butler) makes the life-changing decision to go to East Africa to help repair homes destroyed by civil war, he is outraged by the unspeakable horrors faced by the regions vulnerable populace, especially the children. Ignoring the warnings of more experienced aide workers, Sam breaks ground for an orphanage where its most needed-in the middle of territory controlled by the brutal Lords Resistance Army (LRA), a renegade militia that forces youngsters to become soldiers before they even reach their teens. But for Sam, it is not enough to shelter the LRAs intended victims. Determined to save as many as possible, he leads armed missions deep into enemy territory to retrieve kidnapped children, restoring peace to their lives-and eventually his own. -- (C) Relativity Media","R (for violent content including disturbing images, language, some drug use and a scene of sexuality)","Action & Adventure, Drama",Marc Forster,Relativity Media,123 minutes,"Gerard Butler, Michelle Monaghan, Kathy Baker"
11,18045,Anonymous,"Roland Emmerich delivers his trademark visual and emotional bombast, but the more Anonymous stops and tries to convince the audience of its half-baked theory, the less convincing it becomes.",45%,174,53%,20174,"Set in the political snake-pit of Elizabethan England, Anonymous speculates on an issue that has for centuries intrigued academics and brilliant minds such as Mark Twain, Charles Dickens, and Sigmund Freud, namely: who actually created the body of work credited to William Shakespeare? Experts have debated, books have been written, and scholars have devoted their lives to protecting or debunking theories surrounding the authorship of the most renowned works in English literature. Anonymous poses one possible answer, focusing on a time when scandalous political intrigue, illicit romances in the Royal Court, and the schemes of greedy nobles lusting for the power of the throne were brought to light in the most unlikely of places: the London stage. -- (C) Sony Pictures",PG-13 (for some violence and sexual content),"Art House & International, Drama",Roland Emmerich,Sony Pictures,129 minutes,"Rhys Ifans, Vanessa Redgrave, Joely Richardson"
12,18046,Mr. Nice,N/A,53%,45,44%,4016,"Howard Marks (Rhys Ifans) was a young Welshman studying at Oxford when he discovered there was something unusual about his dorm room -- it had a secret passageway that led to a storage space used by one of the schools top marijuana dealers. Marks and the dealer struck up a friendship as he became an enthusiastic customer, and a few years later, when plans to bring a large cache of hashish into England via Germany went haywire, Marks stepped in to help and was introduced to a circle of big league marijuana traffickers. Mr. Nice was adapted from the autobiography by the real-life Howard Marks; Marks is good friends with Rhys Ifans, who was cast to play him in the film. ~ Mark Deming, Rovi",NR,"Comedy, Drama",Bernard Rose,Séville Pictures,121 minutes,"Rhys Ifans, Chloë Sevigny, David Thewlis"
13,18049,The Veteran,N/A,60%,20,38%,872,A soldier returning from the war in Afghanistan uncovers a conspiracy involving the intelligence services and a gang of drug dealers.,R,"Action & Adventure, Art House & International, Mystery & Suspense",Matthew Hope,Revolver Entertainment,100 minutes,"Toby Kebbell, Brian Cox, Adi Bielski"
14,18059,Al Franken: God Spoke,"This documentary traces Franken's transformation from humorist to activist with entertaining, if uneven, results.",59%,54,44%,24006,"The makers of ""The War Room"" turn their cameras on yet another burgeoning political career. ""Al Franklen: God Spoke"" is a cinema verite pursuit of Al Franken, shot over the course of two years, which follows the former Saturday Night Live comedian turned best-selling author and political satirist, from his highly publicized feud with Bill OReilly over Frankens blockbuster ""Lies and the Lying Liars Who Tell Them"" to his relentless campaign against George Bush and the Right Wing in the 2004 election, and beyond. From his USO tour in Iraq, to the studios of liberal radio network Air America and onto the campaign trail, filmmakers Nick Doob and Chris Hegedus are granted entré to one of the most effective political satirists of our time. Franken fearlessly confronts pundits and politicians, blurring the boundaries between political satire and impassioned citizenry. Featuring a host of beltway insiders including Ann Coulter, Michael Moore, Al Gore, Robert Kennedy Jr., Sean Hannity, William Safire, Karen Hughes and Henry Kissinger, the film is an often hilarious look behind the front lines of the media wars during the most contentious election in recent history. But ultimately, ""Al Franklen: God Spoke"" is a personal drama of transformation as Franken moves from his seat in the sidelines to become a contender in the political ring.",NR,"Documentary, Musical & Performing Arts, Special Interest","Nick Doob, Chris Hegedus",Balcony Releasing,90 minutes,"Al Franken, Franni Franken, Ann Coulter"
15,18060,Bone,N/A,67%,6,75%,858,"When their lavish home is invaded by a violent and unstable black criminal, a high-living white Beverly Hills couple is forced to confront their worst nightmares in filmmaker Larry Cohens satirical black comedy. Famous car dealer Bill (Andrew Duggan) and his wife, Bernadette (Joyce Van Patten), go through the motions of their mundane day-to-day existence while coasting on a fragile web of lies and tentative affection. When Bill discovers a rat in the filter of his pool, he is frozen with fear until Bone (Yaphet Kotto) mysteriously appears and removes the threatening vermin. Their gratitude is short-lived when Bone forces his way into their posh home with the intention of raping Bernadette and making off with a tidy sum. However, when he discovers some questionable discrepancies with their financial records, Bill is forced to make a trip to the bank to make a withdrawal while Bone and Bernadette await his return -- but Bone warns that he will not hesitate to kill Bernadette if Bill doesnt return in due time. Their transparent façade forever shattered, captor and captive form an unusual bond while Bones meal ticket opts for an ominous change of plan that he believes will rid him of excess baggage while also drawing a substantial profit.",R,"Classics, Comedy, Drama",Larry Cohen,Blue Underground,95 minutes,"Yaphet Kotto, Andrew Duggan, Joyce Van Patten"
16,18063,Tower Heist,"Tower Heist is a true Brett Ratner joint: little brains to this caper, but it's fun fluff, exciting to watch, and showcases a welcome return to form for Eddie Murphy.",67%,196,48%,57526,"Ben Stiller and Eddie Murphy lead an all-star cast in Tower Heist, a comedy caper about working stiffs who seek revenge on the Wall Street swindler who stiffed them. After the workers at a luxury Central Park condominium discover the penthouse billionaire has stolen their retirement, they plot the ultimate revenge: a heist to reclaim what he took from them. -- (C) Official Site",PG-13 (for language and sexual content),"Action & Adventure, Comedy, Drama",Brett Ratner,Universal Pictures,99 minutes,"Ben Stiller, Eddie Murphy, Casey Affleck"
17,18064,J. Edgar,"Leonardo DiCaprio gives a predictably powerhouse performance, but J. Edgar stumbles in all other departments with cheesy makeup, poor lighting, confusing narrative, and humdrum storytelling.",43%,243,44%,40054,"J. Edgar explores the public and private life of one of the most powerful, controversial and enigmatic figures of the 20th century. As the face of law enforcement in America for almost fifty years, J. Edgar Hoover (Leonardo DiCaprio) was feared and admired, reviled and revered. But behind closed doors, he held secrets that would have destroyed his image, his career and his life. -- (C) Warner Bros",R,Drama,Clint Eastwood,Warner Bros. Pictures,137 minutes,"Leonardo DiCaprio, Armie Hammer, Naomi Watts"
18,18065,Sometimes They Come Back,"Tim Matheson's gripping performance and a strong mood make Sometimes They Come Back an effective, if not wholly revelatory, Stephen King adaptation.",67%,12,50%,10882,A hapless high-school teacher is haunted by the ghosts of the three teenage punks who killed his brother.,R,"Cult Movies, Horror, Mystery & Suspense",Tom McLoughlin,MGM,97 minutes,"Tim Matheson, Brooke Adams, Robert Rusler"
19,18066,The Double,"Riddled with hollow characters and ludicrous plotting, The Double just isn't worth the trouble.",21%,52,33%,5531,"In The Double, the mysterious murder of a US senator bearing the distinctive trademark of the legendary Soviet assassin ""Cassius,"" forces Paul Shepherdson (Richard Gere), a retired CIA operative, to team with rookie FBI agent, Ben Geary (Topher Grace), to solve the crime. Having spent his career chasing Cassius, Shepherdson is convinced his nemesis is long dead, but is pushed to take on the case by his former supervisor, Tom Highland (Martin Sheen). Meanwhile, Agent Geary, who wrote his Masters thesis on Shepherdsons pursuit of the Soviet killer, is certain that Cassius has resurfaced. As Shepherdson and Geary work their way through crimes both past and present, they discover that Cassius may not be the person they always thought him to be, forcing both to re-examine everything and everyone around them. -- (C) Image","PG-13 (for intense sequences of action and violence, some disturbing images and language)","Drama, Mystery & Suspense",Michael Brandt,Image Entertainment,98 minutes,"Richard Gere, Topher Grace, Martin Sheen"
20,18069,The Adventures of Tintin,"Drawing deep from the classic Raiders of the Lost Ark playbook, Steven Spielberg has crafted another spirited, thrilling adventure in the form of Tintin.",74%,228,74%,77413,"Paramount Pictures and Columbia Pictures Present a 3D Motion Capture Film The Adventures of Tintin directed by Steven Spielberg from a screenplay by Steven Moffat and Edgar Wright & Joe Cornish. Starring Jamie Bell as Tintin, the intrepid young reporter whose relentless pursuit of a good story thrusts him into a world of high adventure, and Daniel Craig as the nefarious Red Rackham. -- (C) Official Site","PG (for adventure action violence, some drunkeness and brief smoking)","Action & Adventure, Animation, Kids & Family",Steven Spielberg,Paramount,107 minutes,"Jamie Bell, Andy Serkis, Daniel Craig"
21,18071,The Son of No One,"Needless stylistic flourishes and wholly illogical storytelling make The Son of No One a grisly, repugnant journey.",16%,37,22%,5690,"A young cop is assigned to a precinct in the working class neighborhood where he grew up, and an old secret threatens to destroy his life and his family. -- (C) Anchor Bay","R (for violence, pervasive language and brief disturbing sexual content.)","Action & Adventure, Mystery & Suspense",Dito Montiel,Anchor Bay Entertainment,94 minutes,"Al Pacino, Channing Tatum, James Ransone"
22,18074,White on Rice,N/A,45%,11,52%,1184,"""White on Rice"" is the comedic story of Jimmy, a misguided 40-year-old divorceé, trying to navigate his way through a new life in America and out of his sister Aikos basement. Disgraced by his disgruntled brother-in-law Tak, the immature yet adorable Jimmy spends his nights searching for a new wife who shares his love of dinosaurs and geology. Things go horribly wrong when Jimmy falls desperately in love with Taks niece, the beautiful Ramona, and vows to steal her away from his co-worker Tim. Meanwhile, Bob, Jimmys nephew and bunk bed-mate harbors a secret talent that holds the key to rekindling the passion in his parents marriage.",PG-13 (for some violent images and sex-related humor),Comedy,Dave Boyle,Variance Films,86 minutes,"Hiroshi Watanabe, Nae Yuuki, Mio Takada"
23,18081,Cobra Woman,N/A,100%,6,39%,110,"In this campy fantasy, the dreaded Cobra woman slithers through the African jungle. The story chronicles the struggle between two twin sisters, one good, the other evil, over the right to reign in the local cobra-worshiping cult.",NR,"Action & Adventure, Classics, Drama, Horror, Science Fiction & Fantasy",Robert Siodmak,Universal,70 minutes,"Maria Montez, Jon Hall, Sabú"
24,18092,Hugo,"Hugo is an extravagant, elegant fantasy with an innocence lacking in many modern kids' movies, and one that emanates an unabashed love for the magic of cinema.",93%,224,78%,82722,"Throughout his extraordinary career, Academy Award-wining director Martin Scorsese has brought his unique vision and dazzling gifts to life in a series of unforgettable films. This holiday season the legendary storyteller invites you to join him on a thrilling journey to a magical world with his first-ever 3-D film, based on Brian Selznicks award-winning, imaginative New York Times best-seller, ""The Invention of Hugo Cabret."" Hugo is the astonishing adventure of a wily and resourceful boy whose quest to unlock a secret left to him by his father will transform Hugo and all those around him, and reveal a safe and loving place he can call home. -- (C) Paramount","PG (for mild thematic material, some action/peril and smoking)","Kids & Family, Mystery & Suspense",Martin Scorsese,Paramount Studios,126 minutes,"Ben Kingsley, Sacha Baron Cohen, Asa Butterfield"
25,18093,Higher Ground,"With Higher Ground, star and debuting director Vera Farmiga takes viewers on a challenging spiritual journey whose missteps are easily overcome by its many rich rewards.",81%,91,62%,2758,"Vera Farmigas directorial debut, Higher Ground, depicts the landscape of a tight-knit spiritual community thrown off-kilter when one of their own begins to question her faith. Inspired by screenwriter Carolyn S. Briggs memoir, This Dark World, the film tells the story of a thoughtful womans struggles with belief, love, and trust-in human relationships as well as in God. -- (C) Sony Classics",R (for some language and sexual content),Drama,Vera Farmiga,Sony Pictures Classics,109 minutes,"Vera Farmiga, Joshua Leonard, Norbert Leo Butz"
26,18094,Trespass,"Trespass pits public servants against gangsters in a race for stolen loot -- and thanks to a killer cast and Walter Hill's assured direction, the audience wins.",69%,26,47%,7465,"After learning the location of a bag of stolen gold, two Southern firemen head north to search an abandoned St. Louis factory for the loot in this action drama. Unluckily, they stumble into the middle of a gang war, and their battle for the gold leads to a violent confrontation.",R,"Action & Adventure, Drama, Mystery & Suspense",Walter Hill,MCA Universal Home Video,101 minutes,"Bill Paxton, William Sadler, Ice-T"
27,18097,Street Scene,N/A,100%,5,68%,104,"In this adaptation of Elmer Rices Pulitzer Prize-winning play, the entire story takes place on the street in front of a foreboding old New York brownstone, between one evening and the next afternoon. The individual fates of eight neighboring Manhattan families intertwine during this brief stretch of time.",NR,"Classics, Drama",King Vidor,United Artists,80 minutes,"Sylvia Sidney, William Collier, William Collier Jr."
28,18100,Immortals,"The melding of real sets, CG work, and Tarsem's signature style produces fireworks, though the same can't be said for Immortals slack, boring storytelling.",39%,127,48%,68322,"The brutal and bloodthirsty King Hyperion (Mickey Rourke) and his murderous Heraklion army are rampaging across Greece in search of the long lost Bow of Epirus. With the invincible Bow, the king will be able to overthrow the Gods of Olympus and become the undisputed master of his world. With ruthless efficiency, Hyperion and his legions destroy everything in their wake, and it seems nothing will stop the evil kings mission. As village after village is obliterated, a stonemason named Theseus (Henry Cavill) vows to avenge the death of his mother in one of Hyperions raids. When Theseus meets the Sybelline Oracle, Phaedra (Freida Pinto), her disturbing visions of the young mans future convince her that he is the key to stopping the destruction. With her help, Theseus assembles a small band of followers and embraces his destiny in a final desperate battle for the future of humanity. -- (C) Relativity Media","R (for sequences of strong bloody violence, and a scene of sexuality)","Action & Adventure, Classics",Tarsem Singh,Relativity Media,110 minutes,"Henry Cavill, Mickey Rourke, Freida Pinto"
29,18101,Jack and Jill,"Although it features an inexplicably committed performance from Al Pacino, Jack and Jill is impossible to recommend on any level whatsoever.",3%,112,36%,68659,"Jack and Jill is a comedy focusing on Jack Sadelstein (Adam Sandler), a successful advertising executive in Los Angeles with a beautiful wife and kids, who dreads one event each year: the Thanksgiving visit of his twin sister, Jill (also Adam Sandler). Jills neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down. Katie Holmes plays Erin, Jacks wife. -- (C) Sony Pictures","PG (for crude material including suggestive references, language, comic violence and brief smoking)","Comedy, Romance",Dennis Dugan,Sony Pictures,93 minutes,"Adam Sandler, Al Pacino, Katie Holmes"
30,18102,Take Out,N/A,100%,23,73%,458,"Sean Baker and Shih-Ching Tsou make their feature debut as writer/directors with the documentary-style DV drama Take Out. Korean-American actor Charles Jang stars as Ming Ding, a Chinese illegal immigrant struggling to make ends meet working as a deliveryman at a take-out restaurant. His day begins when he is rousted, beaten, and threatened with more violence by two men over an 800-dollar debt, which he incurred because he felt obligated to send some money back to his wife and child in China. Ming scrapes together what he can. His co-worker, Young (Jeng-Hua Yu), lends him some money, and offers to forgo his deliveries for the day so Ming can make more cash. The film follows the stoic Ming, who speaks little English, over the course of the day as he interacts with the cooks and restaurant manager (Wang-Thye Lee, an actual employee of the restaurant where Take Out was filmed), and races in the rain on a multitude of deliveries on the Upper West Side of Manhattan, interacting with a broad spectrum of New Yorkers. The filmmakers made Take Out on an extremely low budget, even by indie standards, using the Internet to find their cast, and shooting at the restaurant during business hours with a skeleton crew. Take Out was shown at the 2004 New York Asian American Film Festival and at the 2004 Nashville Film Festival, where it won the Grand Jury Prize.",NR,"Art House & International, Drama","Sean Baker (II), Shih-Ching Tsou",Cavu Pictures,90 minutes,"Charles Jang, Jeng-Hua Yu, Wang-Thye Lee"
31,18104,The People vs. George Lucas,N/A,72%,25,69%,1519,"The passion the original Star Wars trilogy inspires in its fans is unparalleled; but when it comes to George Lucas himself-one of the most passionately debated filmmakers of all time-many have found their ardor has cooled into a complicated love-hate relationship. This hilarious, heartfelt documentary delves deep into Lucass cultural legacy, asking all the tough questions. Has Lucas betrayed his masterwork? Should he have left the original trilogy alone? Will he ever redeem himself in their eyes, and more importantly, does he have any obligation to do so? Combining key testimonies from Gary Kurtz (producer of American Graffiti, Star Wars and The Empire Strikes Back), Dave Prowse (a.k.a. Darth Vader), Neil Gaiman (The Sandman, American Gods) and Francis Ford Coppola (The Godfather Trilogy, Apocalypse Now), and fan footage from around the globe that includes interviews, stop-motion animation, Super 8 action figure films and puppet rants, The People Vs. George Lucas takes a hard look at the man behind the most popular franchise in film history and asks: What the hell happened? (USA/UK, 2010) --(c)Landmark",NR,"Comedy, Documentary, Musical & Performing Arts, Special Interest",Alexandre O. Philippe,Landmark,92 minutes,"Bill Plympton, Joe Nussbaum, Neil Gaiman"
32,18109,The Devil's Double,N/A,54%,101,64%,13973,"Summoned from the frontline to Saddam Husseins palace, Iraqi army lieutenant Latif Yahia (Dominic Cooper) is thrust into the highest echelons of the ""royal family"" when hes ordered to become the fiday - or body double - to Saddams son, the notorious ""Black Prince"" Uday Hussein (also Dominic Cooper), a reckless, sadistic party-boy with a rabid hunger for sex and brutality. With his and his familys lives at stake, Latif must surrender his former self forever as he learns to walk, talk and act like Uday. But nothing could have prepared him for the horror of the Black Princes psychotic, drug-addled life of fast cars, easy women and impulsive violence. -- (C) Lionsgate","R (for strong brutal bloody violence and torture, sexual content, graphic nudity, drug use and pervasive language)","Action & Adventure, Drama, Mystery & Suspense",Lee Tamahori,Lionsgate,108 minutes,"Dominic Cooper, Ludivine Sagnier, Raad Rawi"
33,18110,The Set-Up,N/A,88%,8,89%,1755,"As shown by the clock face that opens and closes the film, The Set-Up takes place within a compact 72 minutes, with the action played out in ""real time."" Robert Ryan plays Bill ""Stoker"" Thompson, a washed-up boxer who refuses to give up his career despite the pleas of his wife Julie (Audrey Totter). Theres little chance that hes going to win this evenings bout; still, Stokers manager Tiny (George Tobias) has secretly made a deal with a crooked gambler (Alan Baxter). Stoker is to take a dive, a fact withheld from him until the fight is well under way. His last vestige of pride is aroused in the ring, but the story doesnt end there. The fight sequence is one of the most brutal ever filmed, with close ups of Ryans pummeled face intercut with shots of screaming spectators in the throes of bloodlust. Adapted by Art Cohn from a narrative poem by Joseph Moncure March, The Set-Up is arguably Robert Ryans finest starring film.",NR,"Art House & International, Classics, Drama",Robert Wise,RKO Pictures,72 minutes,"Robert Ryan, Alan Baxter, Audrey Totter"
34,18113,The Deep Blue Sea,"Featuring an outstanding performance by Rachel Weisz, The Deep Blue Sea is a visually stunning, melancholy tale of subsumed passion.",80%,140,52%,21118,"Master chronicler of post-War England, Terence Davies directs Rachel Weisz as a woman whose overpowering love threatens her well-being and alienates the men in her life. In a deeply vulnerable performance, Rachel Weisz plays Hester Collyer, the wife of an upper-class judge (Simon Russell Beale) and a free spirit trapped in a passionless marriage. Her encounter with Freddie Page (Tom Hiddleston), a troubled former Royal Air Force pilot, throws her life in turmoil, as their erotic relationship leaves her emotionally stranded and physically isolated. The film is an adaptation of British playwright Terence Rattigans 1952 play, featuring one of the greatest roles for an actress in modern theatre. -- (C) Music Box Films",R (for a scene of sexuality and nudity),"Drama, Romance",Terence Davies,Music Box Films,98 minutes,"Rachel Weisz, Tom Hiddleston, Simon Russell Beale"
35,18116,11-11-11,N/A,7%,14,17%,3363,"After the tragic death of his wife and child, famed American author Joseph Crone travels from the United States to Barcelona, Spain to reunite with his estranged brother Samuel and dying father, Richard. However, fate has a different plan for Joseph as his life becomes plagued with strange happenings, and the constant sightings of the number 11. Curiosity quickly turns to obsession, and Joseph soon realizes that this number holds a horrific meaning not only to himself but possibly to all of religion. Isolated in a foreign country with only the support of his companion, Sadie, Joseph soon realizes that 11/11/11 is more than just a date, its a WARNING! -- (C) Epic Pictures","PG-13 (for violence/terror, some disturbing images and thematic material)","Drama, Horror",Darren Lynn Bousman,Rocket Releasing,95 minutes,"Timothy Gibbs, Wendy Glenn, Michael Landes"
36,18117,Into The Abyss,"Another probing, insightful look at an interesting subject, Werner Herzog explores the American prison system with passion and not politics.",92%,113,76%,8628,"In his fascinating exploration of a triple homicide case in Conroe, Texas, master filmmaker Werner Herzog probes the human psyche to explore why people kill-and why a state kills. In intimate conversations with those involved, including 28-year-old death row inmate Michael Perry (scheduled to die within eight days of appearing on-screen), Herzog achieves what he describes as ""a gaze into the abyss of the human soul."" Herzogs inquiries also extend to the families of the victims and perpetrators as well as a state executioner and pastor whove been with death row prisoners as theyve taken their final breaths. As hes so often done before, Herzogs investigation unveils layers of humanity, making an enlightening trip out of ominous territory. -- (C) Official Site",PG-13 (for mature thematic material and some disturbing images),"Documentary, Special Interest",Werner Herzog,IFC Films,106 minutes,"Richard Lopez, Michael Perry, Damon Hall"
37,18124,The Last Mountain,N/A,81%,42,83%,633,"Bill Haneys ecological documentary The Last Mountain traces the horrific ecological fallout from the practice of mountain-top removal that has been employed throughout West Virginia. The filmmakers show how local communities, with the help of such national figures in ecology as Robert F. Kennedy Jr., stand up to industries that are making decisions harmful to their lives. ~ Jason Buchanan, Rovi",PG (for some thematic material and brief language),Documentary,Bill Haney,Dada Films,94 minutes,"William Sadler, Bill Raney, Bo Webb"
