,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
20,26046,Leprechaun: Back 2 tha Hood,N/A,22%,9,31%,11762,"The sixth movie in the seemingly endless Leprechaun series finds the title character revisiting the territory he menaced in the fifth outing. This time around, a group of inner-city friends go from rags to riches when they stumble upon some treasures. Little do they know that the booty belongs to the terrifying little green man and he wants it back. Decked out in bling-bling and smoking chronically, Leprechaun dispenses with the unsuspecting pals one by one. Warwick Davis once again reprises the title role, which hes assumed throughout the series, and instead of Ice-T, who co-starred in Leprechaun in the Hood, another rapper, Sticky Fingaz of Onyx, is onboard for this blood bath.",R (violence),"Action & Adventure, Horror",Steven Ayromlooi,LionsGate Entertainment,89 minutes,"Warwick Davis, Tangi Miller, Kirk ""Sticky Fingaz"" Jones"
21,26058,Swinging With The Finkels,N/A,0%,19,20%,923,"Having met at University, American born Ellie (Mandy Moore) and her husband Alvin (Martin Freeman) are several years into their marriage. The heady sparks of lust and fun have sadly faded and theyre left with the day to day normality of their everyday life. Advised by best friends Peter (Jonathan Silverman) and Janet (Melissa George), Ellie and Alvin are desperate to spice things up. Having explored various options, Ellie hits upon the brilliant idea to mix things up with another couple - to have a consensual affair within the confines of the marriage. -- (C) Freestyle",R (for sexual content and language),"Comedy, Romance",Jonathan Newman,Moving Pictures Film,82 minutes,"Martin Freeman, Mandy Moore, Jonathan Silverman"
22,26062,All Fall Down,N/A,40%,5,50%,208,"In one of his first roles, Warren Beatty plays a callous, self-involved young man who is idolized by his younger brother Brandon DeWilde. When Beatty and DeWildes parents Karl Malden and Angela Lansbury take in Eva Marie Saint as a boarder, Beatty makes violent love to the poor (but not entirely unwilling) girl. Saint becomes pregnant, a contingency which brings out the absolute worst in Beatty. When he deserts her, she kills herself. Only at this point does DeWilde (who has worshipped Saint from afar) realize that Beatty has feet of clay. Attempting to kill his older brother, DeWilde relents when he decides that Beatty is more pathetic than evil. Playwright William Inge adapted the screenplay for All Fall Down from a novel by James Leo Herlihy. So dependent is this film on its stark black and white photography that the currently available colorized version is tantamount to sacrilege.",NR,Drama,John Frankenheimer,MGM,110 minutes,"Warren Beatty, Eva Marie Saint, Karl Malden"
23,26106,The Horsemen,N/A,33%,6,59%,269,"Director John Frankenheimer, extrapolating from his earlier films The Gypsy Moths and Grand Prix, examines machismo and how men test themselves to the limits of endurance in The Horsemen. The film takes place in modern day Afghanistan. Uraz (Omar Sharif), the son of Tursen (Jack Palance), the stable master for a feudal lord, is a master horseman who lives by a primitive code of honor. Uruzs family honor is damaged when he breaks his leg playing the game which is the Afghani equivalent of polo. His father, who lost a lot of money betting on his son, will barely speak to him. To regain the family honor (and wealth) he must somehow re-learn how to ride -- after his injuries cost him his leg below the knee. In the face of great obstacles, and despite the derision and treachery of others, he gains the chance to play in the games given by the king of Afghanistan. The footage of the horsemanship in these dangerous and anarchic games is one of the real highlights of this film.",PG,"Action & Adventure, Classics, Drama, Horror, Mystery & Suspense",John Frankenheimer,Columbia Pictures,109 minutes,"Omar Sharif, Jack Palance, Leigh Taylor-Young"
24,26113,Will,N/A,0%,5,46%,172,An 11-year-old British runaway and a Bosnian athlete journey to Istanbul to see a soccer match.,NR,"Art House & International, Drama, Kids & Family, Sports & Fitness",Ellen Perry,Sonar Entertainment,102 minutes,"Perry Eggleston, Damian Lewis, Bob Hoskins"
25,26114,Lizzie Borden Took an Ax,N/A,43%,14,34%,434,"The true story of Lizzie Borden, a young woman tried and acquitted in the 1892 murders of her father and stepmother.",NR,"Drama, Television",Nick Gomez,Sony Pictures Entertainment,88 minutes,"Christina Ricci, Billy Campbell, Clea DuVall"
26,26116,Switching Goals,N/A,0%,5,47%,7981,"Twin sisters discover trading places isnt quite as simple as they imagined in this comedy for the whole family. Emma Stanton (Ashley Olsen) and Samantha Stanton (Mary-Kate Olsen) are a pair of 12-year-old identical twins who look alike, but otherwise have little in common. Samantha -- or Sam, as most everyone calls her -- loves sports and isnt much on frilly stuff, while Emma is a junior fashion maven who doesnt have any use for her sisters tomboy interests. Their father (Eric Lutes) thinks he doesnt have a close enough relationship with Emma, so he decides to draft her onto the winning girls soccer team hes coaching; their mother (Kathryn Greenwood) signs Sam up for a second-string team coached by someone who acts as if he could hardly be bothered to watch the game. Neither Sam nor Emma is happy with this situation, so they decide to swap places on the teams; at first, neither Mom or Dad are the wiser, but when the girls wildly different levels of play become obvious, Emma discovers she has to act like Sam to keep her folks from catching on to their plan, and vice versa.",G (nothing objectionable),"Comedy, Kids & Family, Television",David Steinberg,Warner Home Video,85 minutes,"Mary-Kate Olsen, Ashley Olsen, Eric Lutes"
27,26120,The White Buffalo,N/A,17%,6,49%,992,"J. Lee Thompson directs Charles Bronson in this strange western variation on Herman Melvilles Moby Dick. Bronson plays a man named James Otis, who is disturbed by dreams of a giant white buffalo. He returns to the west under his new name --Wild Bill Hickok. Amongst his travels, he meets Chief Crazy Horse (Will Sampson), who is roaming the plains in an obsessive search for the giant white buffalo that killed his young daughter. Chief Crazy Horse wants to slay the beast in revenge for his daughters death, and Wild Bill Hickok teams up with him to hunt down the giant white buffalo.",PG,"Action & Adventure, Drama, Western",J. Lee Thompson,United Artists,97 minutes,"Charles Bronson, Jack Warden, Will Sampson"
28,26123,Sex and the Single Girl,N/A,60%,5,56%,1246,"Helen Gurley Browns self-help best-seller was the nominal source for this Hollywood sex romp, directed by Richard Quine, co-scripted by Joseph Heller and David R. Schwartz, and starring Tony Curtis and Natalie Wood. Tony Curtis plays Bob Weston, a writer for a scandal magazine who is working on an article on research psychologist Helen Gurley Brown (Natalie Wood) and her best-selling book Sex and the Single Girl. Bob needs to interview Helen, but she refuses to see him. Bob impersonates one of her neighbors, Frank Broderick (Henry Fonda), as a ruse in order to see her on the pretext of marital counseling. After several meetings, Bob attempts to seduce her, but she resists; then he phones her and claims hes about to commit suicide by jumping off a local pier. Horrified, she rushes out to save him, but the two accidentally fall off the pier together and then head back to Helens apartment to dry out. Bob plies Helen with martinis. Rip-roaring drunk, Helen confesses her love for Bob. He assures her its fine, since hes not legally married, but Helen doesnt believe him and asks to meet his wife, Sylvia (Lauren Bacall). This leads to an endless series of complications, capped off by a wild chase to the Los Angeles airport.",NR,"Classics, Comedy, Drama, Romance",Richard Quine,Warner Home Video,114 minutes,"Tony Curtis, Natalie Wood, Henry Fonda"
29,26128,At The Devil's Door,"At the Devil's Door has no shortage of creepy style -- unfortunately, that isn't enough to distract from an uninspired story that never capitalizes on its potential.",43%,23,21%,2389,"From The Producer of THE STRANGERS and the writer/director of THE PACT comes AT THE DEVILS DOOR starring Naya Rivera, Ashley Rickards and Catalina Sandino Moreno. When ambitious young real estate agent Leigh is asked to sell a house with a checkered past, she crosses paths with a disturbed girl whom she learns is the runaway daughter of the couple selling the property. When Leigh tries to intervene and help her, she becomes entangled with a supernatural force that soon pulls Leighs artist sister Vera into its web - and has sinister plans for both of them.(C) IFC Films",R,"Horror, Mystery & Suspense",Nicholas McCarthy,IFC Films,91 minutes,"Naya Rivera, Catalina Sandino Moreno, Arshad Aslam"
30,26130,Beneath The Harvest Sky,N/A,62%,21,66%,322,"The official trailer for BENEATH THE HARVEST SKY is now available via Tribeca Film. Making its U.S. debut at this years Tribeca Film Festival, BENEATH THE HARVEST SKY follows Casper (Emory Cohen, THE PLACE BEYOND THE PINES) and Dominic (Callan McAuliffe, THE GREAT GATSBY), who have been fiercely loyal friends since childhood. Desperate for a way out of their quiet town on the Maine-Canada border, the boys make a pact to pool their earnings on a car and hit the road. But when Casper is drawn into drug smuggling with his outlaw father (Aidan Gillen, ""The Wire,"" ""Game of Thrones"") to pay his share, their friendship is pushed to the brink and adult choices forced on them all too soon. A standout narrative debut from Aron Gaudet and Gita Pullapilly (THE WAY WE GET BY), BENEATH THE HARVEST SKY is a gripping coming-of-age thriller set against an authentic portrait of small-town American life. (C) Tribeca",NR,Drama,"Aron Gaudet, Gita Pullapilly",Tribeca Film,116 minutes,"Emory Cohen, Callan McAuliffe, Aidan Gillen"
31,26169,The Lone Ranger,"Armie Hammer and Johnny Depp make for an appealing pair of leads, but they're not enough to make up for The Lone Ranger's bland script, bloated length, and blaring action overkill.",31%,243,51%,137034,"From producer Jerry Bruckheimer and director Gore Verbinski, the filmmaking team behind the blockbuster ""Pirates of the Caribbean"" franchise, comes Disney/ Jerry Bruckheimer Films ""The Lone Ranger,"" a thrilling adventure infused with action and humor, in which the famed masked hero is brought to life through new eyes. Native American spirit warrior Tonto (Johnny Depp) recounts the untold tales that transformed John Reid (Armie Hammer), a man of the law, into a legend of justice-taking the audience on a runaway train of epic surprises and humorous friction as the two unlikely heroes must learn to work together and fight against greed and corruption. (c) Disney","PG-13 (for sequences of intense action and violence, and some suggestive material)","Action & Adventure, Kids & Family, Western",Gore Verbinski,Walt Disney Pictures,149 minutes,"Johnny Depp, Armie Hammer, William Fichtner"
32,26178,Newcastle,N/A,61%,18,51%,503,"Sibling rivalry stands in the way of a young mans dreams in this coming of age drama from Australia. Jesse (Lachlan Buchanan) is seventeen years old and hes not interested in much besides surfing. Jesses constant desire to hit the beach is fueled in part by an unhappy home life; his older half-brother Victor (Reshad Strik) used to be a local surfing champ until an injury forced him to put away his board, and now hes spends his days wallowing in cynicism and alcohol, while Jesses younger brother Fergus (Xavier Samuel) is a punk rocker who has recently embraced his homosexuality, something Jesse hasnt become comfortable with. Jesse dreams of joining the local surfing team, and when a group of his friends and fellow surfers make plans for an all-night party on the beach, Jesse is determined to attend, even if it means lying to his parents. After a day on the surf, Jesse and his pals kick back with plenty of booze and marijuana while urging some local beach bunnies to join them for the evening, but things take an uncomfortable turn when Victor shows up and senses that his younger brother is poised to take his place as one of the stars of the local surfing scene. Newcastle was the first feature film from writer and director Dan Castle. ~ Mark Deming, Rovi",NR,"Art House & International, Drama",Dan Castle,Jour de Fete,107 minutes,"Lachlan Buchanan, Xavier Samuel, Reshad Strik"
33,26185,Skateland,N/A,47%,30,36%,7694,"Skateland,set against the landscape of upstart malls, Jordache jeans and iconic hang outs,is as much a story about embracing who you are as it is about moving on. The personal drama marks the poignant transition of a group of high school friends into adulthood. Set in the early 1980s, in small town Texas, it is genuine, touching and candid snapshot of the lives of a close-knit group of friends who are confronted with the realities of the precarious world around them. The film revolves around a charismatic young skating rink manager named Ritchie Wheeler (Shiloh Fernandez), brother and sister Brent and Michelle Burkham (Heath Freeman, Ashley Greene) and the legendary, wise-cracking, Kenny Crawford (Taylor Handley) as their dreams and carefree lives start to fade into an uncertain future. -- (C) Freestyle Releasing","PG-13 (for violence, some sexuality, language, substance abuse and smoking - involving teens)",Drama,Anthony Burns,Freestyle Releasing,98 minutes,"Shiloh Fernandez, Ashley Greene, Heath Freeman"
34,26209,Long Day's Journey Into Night (Di qiu zui hou de ye wan),"Long Day's Journey Into Night may flummox viewers looking for an easy-to-follow story, but writer-director Gan Bi's strong visual command and technical risk-taking pay off.",93%,87,66%,86,"Long Days Journey Into Night is a noir-tinged film about a solitary man (Jue Huang) haunted by loss and regret, told in two parts: the first an achronological mosaic, the second a nocturnal dream. Again centering around his native province of Guizhou in southwest China, the director has created a film like nothing youve seen before.",NR,"Art House & International, Drama, Mystery & Suspense",Gan Bi,Kino Lorber,140 minutes,"Tang Wei, Jue Huang, Sylvia Chang"
35,26217,Submarine,"Funny, stylish, and ringing with adolescent truth, Submarine marks Richard Ayoade as a talent to watch.",88%,153,82%,25621,"Fifteen-year-old Oliver Tate has two big ambitions: to save his parents marriage via carefully plotted intervention and to lose his virginity before his next birthday. Worried that his mom is having an affair with New Age weirdo Graham, Oliver monitors his parents sex life by charting the dimmer switch in their bedroom. He also forges suggestive love letters from his mom to dad. Meanwhile, Oliver attempts to woo his classmate, Jordana, a self-professed pyromaniac who supervises his journal writing - especially the bits about her. When necessary, she orders him to cross things out. -- (C) Weinstein",R (for language and some sexual content),"Comedy, Drama",Richard Ayoade,The Weinstein Company,97 minutes,"Craig Roberts, Noah Taylor, Sally Hawkins"
36,26230,Pretty Baby,N/A,69%,26,59%,5123,"After making a series of acclaimed and controversial films in his native France, director Louis Malle made his American debut with this disturbing but visually beautiful story about Hattie (Susan Sarandon), a prostitute working in New Orleans Storyville district at the turn of the century. When Hattie becomes pregnant, she opts to keep her baby and gives birth to a daughter named Violet, raising her in the brothel where she continues to work. Twelve years later, Violet (Brooke Shields) is old enough to attract the attentions of the brothels customers, but emotionally has one foot in the adult world of her surroundings and the other in the naïveté of childhood. With Hatties consent, Violets virginity is auctioned off to the customers of the house; but for Violet, the pull between childhood and adulthood becomes most clear -- and most painful -- when she draws the affections of Bellocq (Keith Carradine), a photographer who has been working on a photo series about Storyville prostitutes. Violets blend of childlike innocence and adult sensuality is profoundly attractive to him, but their relationship quickly becomes problematic, especially when Hattie leaves Violet behind to get married.",R,Drama,Louis Malle,Paramount Pictures,109 minutes,"Brooke Shields, Keith Carradine, Susan Sarandon"
37,26239,The Kill Hole,N/A,17%,6,31%,54,"Haunted Iraq War veteran Lt. Samuel Drake (Chadwick Boseman) is working the night shift as a cab driver in Portland when hes approached by a pair of executives (Peter Greene and Ted Rooney) with an offer he cant refuse. AWOL Marine sniper Sgt. Devin Carter (Tory Kittles) has been eliminating members of the contracting firm while hiding out in the Oregon mountains, and the executives want him dead. But they never expected what would happen if the job went awry, and as the two soldiers forge an uneasy alliance, Lt. Drake finds redemption may finally be within his reach. Billy Zane co-stars.",NR,"Action & Adventure, Horror",Mischa Webley,Brainstorm Media,92 minutes,"Chadwick Boseman, Tory Kittles, Billy Zane"
38,26257,Trust Me,N/A,53%,32,38%,2344,"Trust Me tells the sharp, comic story of Howard Holloway, a down-on-his luck agent for child actors and truly one the last good guys left in Hollywood. After discovering a 13-year-old acting prodigy, he is poised to close the deal of a lifetime which would catapult his tween client and, at long last, himself, into the big time. With the support of his gorgeous new neighbor, he must wrangle the actress volatile, overprotective father, dodge a scheming producer, and outwit his uber-slick nemesis. As he arrives on the brink of the Hollywood dream thats eluded him for a lifetime, he begins to sense that his innocent young starlet may not be quite what she seems.",R (for language),"Comedy, Drama",Clark Gregg,Paladin Films,89 minutes,"Clark Gregg, Saxon Sharbino, Amanda Peet"
