,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,41086,The Red Pill,N/A,29%,7,92%,1488,"When feminist filmmaker Cassie Jaye sets out to document the mysterious and polarizing world of the Mens Rights Movement, she begins to question her own beliefs. Jaye had only heard about the Mens Rights Movement as being a misogynist hate-group aiming to turn back the clock on womens rights, but when she spends a year filming the leaders and followers within the movement, she learns the various ways men are disadvantaged and discriminated against. The Red Pill challenges the audience to pull back the veil, question societal norms, and expose themselves to an alternate perspective on gender equality, power and privilege.",NR,Documentary,Cassie Jaye,Jaye Bird Productions,117 minutes,"Paul Elam, Warren Farrell, Erin Pizzey"
11,41089,American Pastoral,"American Pastoral finds debuting director Ewan McGregor's reach exceeding its grasp with a well-intentioned Philip Roth adaptation that retains the form, but little of the function, of its source material.",22%,117,29%,2582,"AMERICAN PASTORAL follows Seymour ""Swede"" Levov, a legendary high school athlete, who grows up to marry a former beauty queen and inherits his fathers business. Swedes seemingly perfect life shatters when his daughter rebels by becoming a revolutionary and committing a deadly act of political terrorism during the Vietnam War.","R (for some strong sexual material, language and brief violent images)",Drama,Ewan McGregor,Lakeshore Entertainment,126 minutes,"Ewan McGregor, Jennifer Connelly, Dakota Fanning"
12,41096,The Ring,"With little gore and a lot of creepy visuals, The Ring gets under your skin, thanks to director Gore Verbinski's haunting sense of atmosphere and an impassioned performance from Naomi Watts.",71%,207,48%,32459459,"A disturbing videotape appears to hold the power of life and death over those who view it in this offbeat thriller. A strange videotape begins making the rounds in a town in the Pacific Northwest; it is full of bizarre and haunting images, and after watching it, many viewers receive a telephone call in which they are warned they will die in seven days. A handful of teenagers who watched the tape while spending a weekend at a cabin in the mountains scoff at the threat, but as predicted, they all die suddenly on the same night. Rachel Keller (Naomi Watts), the aunt of one of the ill-fated teens, is a journalist who has decided to investigate the matter and travels West with her young son, Aidan (David Dorfman), a troubled child who has been drawing pictures of strange and ominous visions. Rachel managed to find the cabin in the woods and watches the video herself; afterward, she receives the same phone call, and realizes she must solve the puzzle of the video and the person or persons behind it within a week. Rachel turns to her ex, Noah (Martin Henderson), an expert in video technology, who at first is convinced the story is a hoax until he digs deeper into the mystery. The Ring was adapted from a 1996 Japanese film by Hideo Nakata, which became a massive box-office success in Asia and spawned two sequels. ~ Mark Deming, Rovi","PG-13 (for thematic elements, disturbing images, language and some drug references)","Drama, Horror, Mystery & Suspense, Romance",Gore Verbinski,DreamWorks SKG,115 minutes,"Naomi Watts, Martin Henderson, David Dorfman"
13,41101,"Fear, Inc.",N/A,45%,11,38%,241,"What if there was a company you could call that, for a premium, will bring your greatest fears to life? You dont have to leave your house, your office, or your vacation; the scares are customized to your tastes and arrive at your doorstep when you least expect it. But like texting an ex at 2am, what sounds like a great idea at the time, can end up getting you killed. When horror movie enthusiast, Joe Foster (Lucas Neff) and his girlfriend, Lindsey Gains (Caitlin Stasey), are handed a business card for such a company, Joes curiosity gets the best of him. As the Fear, Inc experience seemingly begins, scares start popping up right out of Joes favorite horror movies, quickly turning him into a kid in a candy store; if the kid was a self righteous thirty year old and the candy store was the prop room from SAW. After a friend explains the companys dangerous reputation, his rollercoaster of a journey goes from light hearted fun to uncomfortably realistic as things take a major turn for the worse. Joes sense of reality spirals out of control as hes forced to take responsibility for his actions, no matter the cost.","R (for bloody horror vioelence, language throughout and some drug use)","Comedy, Horror",Luke Barnett,Lone Suspect,90 minutes,"Lucas Neff, Caitlin Stasey, Chris Marquette"
14,41103,Into the Inferno,Into the Inferno finds director Werner Herzog observing some of the most beautiful -- and terrifying -- wonders of the natural world with his signature blend of curiosity and insight.,92%,48,72%,1000,"Werner Herzog and volcanologist Clive Oppenheimer embark upon a global journey exploring some of the worlds most mythical volcanoes in Indonesia, Ethiopia, Iceland and North Korea. Speaking with scientists and indigenous peoples alike, they seek to understand the complex and deeply rooted relationship between mankind and one of natures greatest wonders. Produced by Werner Herzog Film and Spring Films, Into the Inferno artfully blends reportage, history and philosophy into a riveting cinematic experience.",NR,Documentary,Werner Herzog,Netflix,107 minutes,"Clive Oppenheimer, Werner Herzog, James Hammond"
15,41109,Mr. Church,N/A,24%,33,80%,4624,"Set 1965 Los Angeles, Mr. Church begins with a stranger arriving on the doorstep of 10-year-old CHARLOTTE ""CHARLIE"" BRODY and her single mother MARIE BRODY (40), who is battling breast cancer. They soon learn that the quiet man, HENRY CHURCH (40), has been hired by Maries recently deceased former lover to cook for them and help maintain the household. As Mr. Churchs time with the Brodys extends from months into years, he becomes a father figure for Charlie during her formative years, nurturing her love of literature and making a lasting impact on her life. Even as Mr. Church tries to keep his own life separate from the Brodys, he eventually learns that the connection he feels to Charlie is what family is all about.",PG-13,Drama,Bruce Beresford,Envision Media Arts,104 minutes,"Eddie Murphy, Britt Robertson, Natascha McElhone"
16,41117,Before the Flood,N/A,73%,30,77%,4832,"This epic documentary follows Leonardo DiCaprio as he travels the world to examine firsthand the effects of climate change, and to learn more about possible ways to prevent catastrophic damage that could make the Earth unsustainable for human life. During his journey, he speaks with such influential figures as President Barack Obama, Pope Francis and tech innovator Elon Musk, and makes a speech before the United Nations calling for greater action on this issue.","PG (for thematic elements, some nude and suggestive art images, language and brief smoking)",Documentary,Fisher Stevens,Appian Way Productions,96 minutes,"Leonardo DiCaprio, Barack Obama, Bill Clinton"
17,41126,The Big Fix,N/A,86%,7,85%,243,"On April 22, 2010 the Deepwater Horizon offshore drilling rig run by BP sunk into the Gulf of Mexico creating the worst oil spill in history. Until the oil well was killed on September 19, 779,037,744 liters of crude oil and over 7,000,000 liters of chemical dispersant spread into the sea. By exposing the root causes of the spill filmmakers Josh and Rebecca Tickell uncover a vast network of corruption. The Big Fix is a damning indictment of a system of government led by a powerful and secretive oligarchy that puts the pursuit of profit over all other human and environmental needs. -- (C) Official Site",NR,"Documentary, Special Interest","Josh Tickell, Joshua Tickell, Rebecca Harrell",Green Planet Productions,112 minutes,"Peter Fonda, Amy Smart, Jason Mraz"
18,41127,Manchester by the Sea,"Manchester by the Sea delivers affecting drama populated by full-bodied characters, marking another strong step forward for writer-director Kenneth Lonergan.",96%,338,78%,49967,"After the death of his older brother Joe (Kyle Chandler), Lee Chandler (Casey Affleck) is shocked to learn that Joe has made him sole guardian of his nephew Patrick (Lucas Hedges). Taking leave of his job, Lee reluctantly returns to Manchester-by-the-Sea to care for Patrick, a spirited 16-year-old, and is forced to deal with a past that separated him from his wife Randi (Michelle Williams) and the community where he was born and raised. Bonded by the man who held their family together, Lee and Patrick struggle to adjust to a world without him.",R (for language throughout and some sexual content.),Drama,Kenneth Lonergan,Roadside Attractions,135 minutes,"Casey Affleck, Michelle Williams, Kyle Chandler"
19,41128,Lion,Lion's undeniably uplifting story and talented cast make it a moving journey that transcends the typical cliches of its genre.,85%,260,91%,39614,"Five-year-old Saroo gets lost on a train which takes him thousands of Kilometers across India, away from home and family. Saroo must learn to survive alone in Kolkata, before ultimately being adopted by an Australian couple. Twenty-five years later, armed with only a handful of memories, his unwavering determination, and a revolutionary technology known as Google Earth, he sets out to find his lost family and finally return to his first home.",PG-13 (for thematic material and some sensuality),Drama,Garth Davis,See-Saw Films,120 minutes,"Dev Patel, Rooney Mara, Nicole Kidman"
20,41129,Come And Find Me,N/A,62%,13,33%,552,"David (Aaron Paul) and Claires (Annabelle Wallis) idyllic relationship comes to an abrupt and mysterious end after Claire disappears without a trace. Devastated but incapable of letting go, David follows her trail down a frantic and increasingly dangerous path. Shocked at discovering Claire was living a double life, hes forced to risk everything if he ever wants to see her again.",R (for language and some violence),Drama,Zack Whedon,Automatik Entertainment,112 minutes,"Aaron Paul, Annabelle Wallis, Garret Dillahunt"
21,41130,Spa Night,N/A,96%,23,60%,258,"The atmospheric SPA NIGHT is a portrait of forbidden sexual awakening set in the nocturnal world of spas and karaoke bars in Los Angeles Koreatown. David Cho (Joe Seo in a breakthrough performance), a timid 18-year-old living with his financially-struggling immigrant parents, chances upon a secret cruising spot when he takes a job at an all-male spa. There he begins to realize hidden desires that threaten his life as a dutiful son and student.",NR,Drama,Andrew Ahn,Nonetheless Productions,93 minutes,"Joe Seo, Haerry Kim, Youn Ho Cho"
22,41145,The Brave One,Magnetic by between Jodie Foster and Terrence Howard can't quite compensate for The Brave One's problematic and unconvincing eye-for-an-eye moral.,43%,184,64%,274397,"New York radio host Erica Bain has a life that she loves and a fiance she adores. All of it is taken from her when a brutal attack leaves Erica badly wounded and her fiance dead. Unable to move past the tragedy, Erica begins prowling the city streets at night to track down the men she holds responsible. Her dark pursuit of justice catches the publics attention, and the city is riveted by her anonymous exploits. But, with the NYPD desperate to find the culprit and a dogged police detective hot on her trail, she must decide whether her quest for revenge is truly the right path, or whether she is becoming the very thing she is trying to stop.","R (for strong violence, language and some sexuality)","Action & Adventure, Drama, Mystery & Suspense",Neil Jordan,Warner Bros. Pictures,122 minutes,"Terence DaShon Howard, Jodie Foster, Terrence Howard"
23,41149,I Am the Pretty Thing That Lives in the House,N/A,58%,19,25%,938,"I AM THE PRETTY THING THAT LIVES IN THE HOUSE tells the story of a Lily, a young nurse hired to care of elderly Helen Bloom, a best-selling author of ghost stories who has chosen to live out her final days in her beloved country home--a home that holds an horrific ghost story of its own.",NR,"Drama, Horror, Mystery & Suspense",Oz Perkins,Netflix,87 minutes,"Ruth Wilson, Paula Prentiss, Lucy Boynton"
24,41150,The Autopsy of Jane Doe,"The Autopsy of Jane Doe subverts the gruesome expectations triggered by its title to deliver a smart, suggestively creepy thriller that bolsters director André Ovredal's growing reputation.",86%,102,70%,12093,"Its just another night at the morgue for a father (Brian Cox) and son (Emile Hirsch) team of coroners, until an unidentified, highly unusual corpse comes in. Discovered buried in the basement of the home of a brutally murdered family, the young Jane Doe-eerily well preserved and with no visible signs of trauma-is shrouded in mystery. As they work into the night to piece together the cause of her death, the two men begin to uncover the disturbing secrets of her life. Soon, a series of terrifying events make it clear: this Jane Doe may not be dead. The latest from Trollhunter director Andre Ovredal is a scarily unpredictable, supernatural shocker that never lets up.","R (for bloody horror violence, unsettling grisly images, graphic nudity, and language)","Art House & International, Horror",André Øvredal,IFC Films,99 minutes,"Emile Hirsch, Brian Cox, Olwen Kelly"
25,41155,Whitney,N/A,47%,17,38%,175,"""Whitney"" chronicles the headline-making relationship between the iconic singer, actress, producer and model Whitney Houston and singer and songwriter Bobby Brown from the time they first met at the very height of their celebrity to their courtship and tumultuous marriage. Throughout it all, difficulties followed the superstar couple while they dealt with the overwhelming rewards and consequences of the fame and fortune created by Houstons meteoric rise that would soon overshadow them both. -- (C) Lifetime",NR,"Drama, Television",Angela Bassett,Lifetime,120 minutes,"Yaya DaCosta, Arlen Escarpeta, Deborah Cox"
26,41165,Closet Monster,"Closet Monster is a unique, understated fable, buoyed by a strong performance from Connor Jessup.",80%,30,72%,2275,"A closeted Newfoundland teen named Oscar (Connor Jessup) dreams of becoming a special-effects makeup artist, and is terrified of his macho father finding out the truth about his sexuality. When he falls for Wilder (Aliocha Schneider), a handsome, worldly co-worker at the hardware store, he is forced to confront his fears. Written and directed by Stephen Dunn, Closet Monster made its world premiere at the 2015 Toronto International Film Festival.",NR,Drama,Stephen Dunn,Rhombus Media,90 minutes,"Connor Jessup, Aaron Abrams, Aliocha Schneider"
27,41167,Bad Santa 2,"Loaded up with the same scatological and misanthropic humor as its predecessor but precious little of its heart or genuine wit, Bad Santa 2 presents a foulmouthed shadow of Christmas past.",23%,131,34%,10341,"BAD SANTA 2 returns Academy Award (R)-winner BILLY BOB THORNTON to the screen as Americas favorite anti-hero, Willie Soke. Fueled by cheap whiskey, greed and hatred, Willie teams up once again with his angry little sidekick, Marcus (TONY COX), to knock off a Chicago charity on Christmas Eve. Along for the ride is the kid - chubby and cheery Thurman Merman (BRETT KELLY), a 250-pound ray of sunshine who brings out Willies sliver of humanity. Mommy issues arise when the pair are joined by Academy Award (R), Golden Globe and Emmy-winner KATHY BATES, as Willies horror story of a mother, Sunny Soke. A super butch super bitch, Sunny raises the bar for the gangs ambitions, while somehow lowering the standards of criminal behavior. Willie is further burdened by lusting after the curvaceous and prim Diane, played by Emmy Award-nominee CHRISTINA HENDRICKS, the charity director with a heart of gold and libido of steel. You better watch out: BAD SANTA 2 is coming to town.","R (for crude sexual content and language throughout, and some graphic nudity)",Comedy,Mark Waters (VIII),Miramax/Broad Green,92 minutes,"Billy Bob Thornton, Kathy Bates, Tony Cox"
28,41170,Billionaire Ransom (Take Down),N/A,20%,5,29%,128,"A group of spoiled rich kids are sent to a boot camp on a remote island by their frustrated parents, who hope that the outdoor activities will teach them the virtue of discipline. But when a team of kidnappers invade the camp in an attempt to hold the participants hostage for a one-billion-dollar ransom, the youths decide to work together and fight back. Jeremy Sumpter, Phoebe Tonkin, Dominic Sherwood, Ed Westwick, Elliot Knight, and Sebastian Koch star in this thriller directed by Jim Gillespie.",NR,Mystery & Suspense,Jim Gillespie,Pinewood Pictures,107 minutes,"Jeremy Sumpter, Phoebe Tonkin, Ed Westwick"
29,41171,Tchoupitoulas,N/A,82%,17,68%,371,"TCHOUPITOULAS is a lyrical documentary that follows three adolescent brothers as they journey through one night in New Orleans, encountering a vibrant kaleidoscope of dancers, musicians, hustlers, and revelers parading through the lamplit streets. The filmmakers fully immerse us into the New Orleans night, passing through many lively and luminous locations and introducing us to the people who make the city their home. (c) Oscilloscope",NR,"Documentary, Special Interest","Bill Ross IV, Turner Ross",Oscilloscope Laboratories,80 minutes,"William Zanders, Bryan Zanders, Kentrell Zanders"
30,41175,Sounder,N/A,89%,18,77%,1928,"Set during the 1930s, Sounder is the tale of a family of black sharecroppers struggling to survive the Great Depression. After suffering months of poverty, the father (Paul Winfield) steals in order to support his family. He is sent to jail, leaving the mother (Cicely Tyson) to care for the family and farm, which is made even more difficult when one of her sons, (Kevin Hooks), begins pursuing an education. Adapted from William Armstrongs novel, Sounder was nominated for numerous Academy Awards.",G,"Classics, Drama, Kids & Family",Martin Ritt,Rainbow Group / KOCH Entertainment,105 minutes,"Cicely Tyson, Paul Winfield, Kevin Hooks"
31,41177,The Late Bloomer,N/A,20%,10,22%,449,"Dr. Pete Newmans (Johnny Simmons) is a successful sex therapist whose practice is devoted to helping people re-channel their sexual impulses. When his doctors discover a pituitary tumor that has delayed his onset of puberty for 15 years, Pete undergoes what would normally be years of puberty in a matter of weeks. Mood swings, voice changes, acne and, of course, near uncontrollable erections greet Pete as he tries to navigate life as both a horny 15 year-old kid and a 30 year-old desperate to be a complete man and get the girl of his dreams. Based on the book ""The Late Bloomer: A Memoir of My Body"" by Ken Baker.","R (for sexual content, nudity and language)",Comedy,Kevin Pollak,Eclectic Pictures,90 minutes,"Johnny Simmons, Maria Bello, Brittany Snow"
32,41180,H,N/A,80%,5,52%,1819,"South Korean filmmaker Lee Jong-hyeok makes his directorial debut with the psychological thriller H. Head cop Kim Mi-yeon (Yeom Jeong-ah) and detective Kang (Ji Jin-heui) lead an investigation of several copycat murders. It seems that all the recently gruesome murders are mimicked in the style of serial killer Shin Hyeon (Jo Seung-woo), who is locked in prison on death row. After the suspects start getting killed in the same way, Kim and Kang seek the help of psychiatrist Chu Gyeong-suk (Kim Seon-gyeong) to get some answers. H was shown at the 2003 Cannes Film Festival.",R (for strong bloody violence and language),"Art House & International, Drama, Mystery & Suspense","Jong-hyuk Lee, Lee Jong-hyuk, Lee Jong-hyeok",Tartan Films,106 minutes,"Jung-ah YumJeong-Ah Yeom, Jung-ah Yum"
33,41183,All Is Bright,"Well-acted but uneven, All Is Bright strands a pair of strong performances from Paul Giamatti and Paul Rudd in a meandering script.",49%,41,22%,749,"French-Canadian ex-con Dennis (Paul Giamatti) schemes to buy his estranged daughter a new piano by selling Christmas trees on the streets of New York City with handsome lothario Rene (Paul Rudd), whose latest conquest was Dennis wife. Sally Hawkins co-stars. ~ Jason Buchanan, Rovi",R (for language and brief nudity),"Comedy, Drama",Phil Morrison,Anchor Bay Films,107 minutes,"Paul Rudd, Paul Giamatti, Sally Hawkins"
34,41189,Photographic Memory,N/A,94%,18,64%,621,"Filmmaker Ross McElwee finds himself in frequent conflict with his son, a defiant young adult who seems addicted to and distracted by the virtual worlds of the internet. To understand the growing distance between himself and his son, McElwee travels back to St. Quay-Portrieux in Brittany for the first time in decades to retrace his own journey into adulthood. He also hopes to track down his first employer, a photographer named Maurice, and Maud, a woman with whom he was romantically involved. Photographic Memory is a meditation on the passing of time, the praxis of photography and film, digital versus analog, and the fractured love of a father for his son. -- (C) Official Site",NR,"Documentary, Special Interest",Ross McElwee,First Run Features,87 minutes,"Ross McElwee, Adrian McElwee, Helene Landouar"
35,41191,Suburban Mayhem,N/A,20%,5,58%,15271,"""Suburban Mayhem"" is a sexy black comedy drama which tells the story of Katrina Skinner, a 19-year-old single mum who plans to get away with murder. Katrina lives in a world of petty crime, fast cars, manicures and blowjobs. A master manipulator of men living at home with her father in suburban Golden Grove, Katrina will stop at nothing to get what she wants, even murder. When her father threatens to contact social services and take away her child, Katrina sets in motion a plan to wreak suburban mayhem that will leave a community in shock and Katrina infamous in a way even she never dreamed of.","PG-13 (for strong sexual content, pervasive language, some violence and drug use)","Comedy, Drama, Mystery & Suspense",Paul Goldman,Fortissimo Films,89 minutes,"Emily Barclay, Steve Bastoni, Lawrence Breuls"
36,41192,Tanna,N/A,92%,38,77%,767,"Tanna, an extraordinary Australia/Vanuatu co-production, is a Romeo and Juliet story set in one of the worlds last true tribal societies. It is the first feature film shot entirely in the South Pacific nation of Vanuatu, in a village called Yakel. The people of this remote community, high in the mountain rainforests near a spitting volcano, truly wear grass skirts and penis sheaths and have rejected colonial and Christian influences in favor of their traditional and pure ""Kastom"" system of laws and beliefs. Their customs and lifestyle have changed little for centuries. Before Tanna, they had never before seen a movie or a camera, yet welcomed the filmmakers to live with the tribe for seven months where they absorbed stories and observed ceremonies, with the input and collaboration of the local people. None of the cast had ever acted before, but astonishingly, they passionately and naturally re-created this real-life story from recent tribal history as if they had had years of training. Tanna is a spectacularly lush and exotic film that is Australias submission for the Academy Awards Best Foreign Film of 2017. The movie recently won the Directors Guild of Australia award for Best Director. Earlier, the movie premiered at the Venice Film Festival this past fall, where it won the Audience Award in the International Critics Week sidebar as well as the Best Cinematography prize.",NR,"Art House & International, Drama, Romance","Bentley Dean, Martin Butler",Screen Australia,104 minutes,"Marie Wawa, Mungau Dain, Marceline Rofit"
37,41220,#Screamers,N/A,40%,5,28%,34,"Two internet gurus investigate the authenticity of a series of #Screamers videos. As they unravel the source of the mysterious videos, they uncover something far more sinister and terrifying about the people behind them.",NR,"Horror, Mystery & Suspense",Dean Matthew Ronalds,Epic Pictures,83 minutes,"Tom Malloy (II), Chris Bannow, Griffin Matthews"
38,41235,Kate Plays Christine,Kate Plays Christine blurs genres -- and the line between fact and reality -- with a cleverly provocative docudrama look at newscaster Christine Chubbuck's life and death.,83%,65,52%,406,"A gripping, nonfiction psychological thriller, Robert Greenes KATE PLAYS CHRISTINE follows actress Kate Lyn Sheil (House of Cards, The Girlfriend Experience, LISTEN UP PHILIP) as she prepares for her next role: playing Christine Chubbuck, a Florida newscaster who committed suicide live on-air in 1974. As Kate investigates Chubbucks story (long rumored to be the inspiration for the classic Hollywood film NETWORK), uncovering new clues and information, she becomes increasingly obsessed with her subject. Winner of a Special Jury Prize at the Sundance Film Festival, KATE PLAYS CHRISTINE is a cinematic mystery that forces us to question everything we see and everything were led to believe.",NR,Documentary,Robert Greene,4th Row Films,112 minutes,"Stephanie Coatney, Kate Lyn Sheil, Michael Ray Davis"
39,41237,Risk,"Risk poses knotty questions regarding documentary filmmaking ethics, but remains consistently compelling despite its flaws.",81%,98,52%,1133,"How much of your own life are you willing to risk? Laura Poitras, Academy Award winning director of CITIZENFOUR, returns with her most personal and intimate film to date. Filmed over six years, RISK is a complex and volatile character study that collides with a high stakes election year and its controversial aftermath. Cornered in a tiny building for half a decade, Julian Assange is undeterred even as the legal jeopardy he faces threatens to undermine the organization he leads and fracture the movement he inspired. Capturing this story with unprecedented access, Poitras finds herself caught between the motives and contradictions of Assange and his inner circle. In a new world order where a single keystroke can alter history, Risk is a portrait of power, betrayal, truth, and sacrifice.",NR,Documentary,Laura Poitras,NEON,87 minutes,"Julian Assange, Sarah Harrison (XXIII), Jacob Appelbaum"
