,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,10015,Jiminy Glick in Lalawood,A television sketch streatched to feature length.,22%,45,32%,2133,"The worlds most obnoxious celebrity talk-show host demonstrates how he rose to mediocrity in this pungent show business satire. Jiminy Glick (Martin Short) is a corpulent entertainment reporter who is looking to kick his career into high gear. Hoping to snag some celebrity interviews, Jiminy and his wife, Dixie (Jan Hooks), head north of the border to Canada, where Jiminy will attend the Toronto Film Festival. At first, Glicks attempts to ingratiate himself with stars and semi-stars are little short of disastrous, but after the easily star-struck reporter allows egocentric filmmaker Ben DiCarlo (Corey Pearson) to shamelessly self-promote his latest project on air, word gets around that Glick is an ""easy interview,"" and his star begins to rise. However, Jiminys good fortune is tempered by his unwitting involvement in a murder plot centered around booze-addled actress Miranda Coolidge (Elizabeth Perkins) and her wildly pretentious husband, Andre Devine (John Michael Higgins). Somewhere along the way, filmmaker David Lynch (played by Short) happens along, offering his theories on the controversial murder of Lana Turners paramour Johnny Stompanato. A large number of Hollywood celebrities make cameo appearances in Jiminy Glick in La La Wood, including Steve Martin, Kevin Kline, Susan Sarandon, Whoopi Goldberg, Forest Whitaker, Kiefer Sutherland, and Sharon Stone.",R (adult situations/language),"Action & Adventure, Art House & International, Comedy, Sports & Fitness",Vadim Jean,MGM/UA,90 minutes,"Martin Short, Jan Hooks, Linda Cardellini"
11,10016,Mysterious Skin,"Bold performances and sensitive, spot-on direction make watching this difficult tale of trauma and abuse a thought-provoking, resonant experience.",85%,108,89%,37943,"""The summer I was eight years old, five hours disappeared from my life. Five hours, lost, gone without a trace..."" These are the words of Brian Lackey, a troubled 18-year-old, growing up in the stiflingly small town of Hutchinson, KS. Plagued by nightmares, Brian believes that he may have been the victim of an alien abduction. Local Neil McCormick however, is the ultimate beautiful outsider. With a loving but promiscuous mother, Neil is wise beyond his years and curious about his developing sexuality, having found what he perceives to be love from his Little League baseball coach at a very early age. Now, 10 years later, Neil is a teenage hustler, nonchalant about the dangerous path his life is taking. Neils pursuit of love leads him to New York City, while Brians voyage of self discovery leads him to Neil -- who helps him to unlock the dark secrets of their past.",NC17,"Art House & International, Drama",Gregg Araki,Tartan Films/TLA Releasing,99 minutes,"Joseph Gordon-Levitt, Brady Corbet, Elisabeth Shue"
12,10018,Jubal,N/A,100%,9,78%,1311,"Jubal could just as easily have been titled Othello Out West, even though it was officially based on a novel by Paul I. Wellman. The Othello counterpart is likable (and extremely gullible) ranch owner Shep Horgan (Ernest Borgnine). Horgan hires handsome drifter Cassioer, Jubal Troop (Glenn Ford) as a cowhand, much to the delight of the films ""Desdemona"", Horgans hedonistic wife Mae (Valerie French). The ""Iago"" of the proceedings is psychotic ranch hand Pinky (Rod Steiger), who, envious of Jubal and hoping to enjoy Maes sexual favors, sows the seeds of suspicion in Horgans mind by falsely accusing Jubal of messing around with Horgans wife. Amidst all this nastiness, there is at least one wholly virtuous character, pretty Naomi Hoktor (Felicia Farr), so guess who Jubal eventually winds up with?",NR,"Action & Adventure, Classics, Western",Delmer Daves,Columbia Pictures,100 minutes,"Glenn Ford, Ernest Borgnine, Rod Steiger"
13,10022,The Angry Silence,N/A,80%,5,79%,144,"In this gripping British drama, a young factory worker encounters terrible trouble when he stands against his fellow union members who want to hold a wildcat strike. Soon he finds himself an outcast at work, and even his wife and children are affected by his stubbornness.",NR,"Art House & International, Classics, Drama",Guy Green,Valiant Pictures,95 minutes,"Richard Attenborough, Anna Maria Pier Angeli, Michael Craig"
14,10024,San Francisco,N/A,100%,9,71%,1331,"The MGM historical ""spectacular"" San Francisco was allegedly based on a three-sentence synopsis, submitted verbally to producer B.F. Zeidman by studio troubleshooter Bob Hopkins. The story begins on the Barbary Coast on New Years Eve, 1906, as rakish but likeable political boss Blackie Norton (Clark Gable) hires demure young singer Mary Blake (Jeanette MacDonald) to perform at his rowdy Paradise gambling house. Local priest Father Mullin (Spencer Tracy), Blackies best friend, disapproves of the exploitation of the lovely Mary, feeling that shes suited for classier surroundings. Jack Hurley (Jack Holt), Nob Hill socialite and Blackies political rival, agrees with Father Mullin and offers the girl the opportunity to sing with the San Francisco Opera. Blackie, whos fallen in love with Mary but wont admit it to himself, jealously holds on to her contract, forcing Mary to walk out on him. For the rest of the film, Mary is torn between the ""respectable"" lifestyle offered her by Hurley and the baser creature comforts provided by Blackie. It looks for a while that Hurley has won out, but fate takes a hand in the form of the devastating San Francisco Earthquake of April 18, 1906 (a special effects tour de force for art directors Arnold Gillespie and his uncredited associate James Basevi). Hurley is killed in the holocaust, while Blackie, desperately searching for Mary in the rubble, at long last finds religion and prays to God for his sweethearts salvation. At the end, an unidentified bit player shouts defiantly ""Well build a new San Francisco!"" -- and by golly, they do! The Hollywood censors were not so much bothered by the sexual subtext of San Francisco or its harrowing earthquake finale as they were by a scene in which Father Mullin is knocked down by an unrepentant Blackie. To ""purify"" this potentially blasphemous sequence, screenwriter Anita Loos quickly added an earlier scene in which Mullin and Blackie, both dressed in turtleneck sweaters, genially duke it out at an exercise gym, whereupon the priest cold-cocks Blackie with the greatest of ease. By establishing that Mullin could have punched out Blackie, but chooses not to in the controversial later scene, not only allows that scene to pass, but also strengthened the priests character. San Francisco proved to be one of MGMs biggest hits, remaining in almost constant reissue for the next three decades.",NR,"Classics, Drama, Romance","D.W. Griffith, W.S. Van Dyke",MGM,115 minutes,"Clark Gable, Jeanette MacDonald, Spencer Tracy"
15,10029,The Private Lives of Elizabeth and Essex,N/A,71%,7,65%,2854,"It is no secret that Bette Davis and Errol Flynn were at each others throats throughout the filming of The Private Lives of Elizabeth and Essex. Boiled down to essentials: Davis felt that Flynn was unprofessional, while Flynn thought that Davis took herself too damned seriously. Besides, Davis had wanted Laurence Olivier to play the Earl of Essex opposite her Queen Elizabeth I. She was forced to compromise on this point, but refused to allow Flynn proxy top billing via his suggestion that the film be retitled The Knight and the Lady. The finished product, a lavish Technicolor costumer allowing full scope to Davis histrionics and Flynns derring-do, betrays little of the backstage hostilities (though Flynn does seem uncomfortably hammy in his scenes with Davis). Adapted by Norman Reilly Raine and Aeneas McKenzie from Maxwell Andersons blank-verse play Elizabeth the Queen (which served as the films reissue title), the story concerns the tempestuous relationship between the middle-aged Elizabeth and the ambitious Essex. At one point, the Queen intends to marry Essex and relinquish her throne, until she realizes that his plans for advancement would ultimately prove disastrous for England. When afforded the opportunity to execute Essex for treason, she reluctantly signs his death warrant. Minutes before his final walk to the chopping block, Elizabeth begs Essex to ask for a pardon. But Essex, fully aware that his warlike policies will only resurface if he is permitted to live, refuses to accept the Queens mercy, and goes off to meet his doom. Olivia de Havilland is wasted in the role of a lady-in-waiting who carries a torch for Essex. If the scenes of Essex triumphant return to London after winning the battle of Cadiz seem familiar, it is because they were reused as stock footage in Warner Bros. The Adventures of Don Juan (1949) and The Story of Mankind (1957).",NR,"Classics, Drama, Romance",Michael Curtiz,Warner Home Video,106 minutes,"Bette Davis, Errol Flynn, Olivia de Havilland"
16,10030,The Search,N/A,100%,8,92%,754,"Although Montgomery Clift shot this film following Red River (1948), it was released six months earlier and the combined success of both immediately made him a star. The film, which was the first to be made in Europe after WWII with an American director and cast, was partially based on Europes Children, a book of photographs by Therese Bonney documenting the orphans of the war. Shot in the American occupied zone of Germany, much of the film, the product of years of research, was based on actual incidents. It opens at the UN Relief and Rehabilitation Administration camp at which war orphans, who have been found wandering through bombed-out ruins, are given temporary housing. The severely traumatized children, many of whom are survivors of concentration camps whose parents are dead, find normal communication almost impossible. Karel Malik (Ivan Jandl), a young Czech boy, is one of these. His mother, Hanna (Jarmilia Novotna), lost contact with him when they were in Auschwitz and she now travels from one refugee camp to another in search of her son. While being transported in an ambulance, some of the children, including Karel, break out and scatter. American G.I. Ralph Stevenson Clift finds him wandering aimlessly, takes him back to his base to feed him, and begins to teach him English. ~ Michael Costello, Rovi",NR,"Art House & International, Classics, Drama",Fred Zinnemann,MGM,104 minutes,"Jarmila Novotna, Montgomery Clift, Ivan Jandi"
17,10034,Kes,N/A,100%,31,91%,9137,"In this 1969 Ken Loach film, a 15-year-old named Billy Casper (played by acting newcomer David Bradley) suffers abuse both at home and at school in Yorkshire, England. At his home in the working-class section of Barnsley, Billys brother beats him and his family neglects him. At school, most of his teachers ridicule and reject him, especially sadistic Mr. Sugden (Brian Glover. Like other downtrodden children in an outmoded social system favoring the ruling class, Billy appears headed for a menial job with no future. Consequently, he has no motivation and nothing to look forward to, until the day he finds a kestrel -- a European falcon with the ability to hover against strong wind. The bird, a fledgling, is akin to the boy, who must withstand winds of his own. It is not surprising, therefore, that Billy finds meaning in befriending and caring for the baby kestrel. He raises, nurtures, and trains the falcon, whom he calls ""Kes."" Its development gives him hope that he too will one day develop, that he too will gain the skills to fly against the wind. Then Billy opts to spend his brothers track money on food for Kes, which sets the stage for a grave disagreement betwen the young men and an unhappy outcome. ~ Mike Cummings, Rovi","PG-13 (for language, nudity and some teen smoking)","Art House & International, Classics, Drama",Ken Loach,Image Entertainment,112 minutes,"Lynne Perrie, David Bradley (II), Freddie Fletcher"
18,10035,The Human Comedy,N/A,80%,5,69%,355,"In this filmization of William Saroyans novel, narrator Ray Collins is dead before the film begins, thus he is able to provide an all-seeing overview of the tiny community of Ithaca, California. The principal character, is Collins son, who keeps in close contact with virtually every family in town.",NR,"Classics, Comedy, Drama, Kids & Family",Clarence Brown,Warner Home Video,117 minutes,"Mickey Rooney, Marsha Hunt, Frank Morgan"
19,10047,Off the Map,Excellent performances mark this leisurely paced film.,70%,94,84%,3356,"Bo is a young girl, living in rural New Mexico, who yearns to feel a connection to the world she perceives as beginning outside the lines of her tiny town. Her father is depressed; her mother is the archetype of an earth mother. Bo meanwhile writes to various snack-cake manufacturers describing the ailments their products have given her and requesting replacements. But the family grows its own food and has a stockpile of firewood that will last years. That sets the stage for the visit from the IRS, sent to see why the family hasnt filed any income taxes.",PG-13 (for nudity and thematic elements),Drama,Campbell Scott,Manhattan Pictures Internation,105 minutes,"Joan Allen, Sam Elliott, Valentina D'Angelis"
20,10057,Dear Wendy,"A film with numerous ideas but little grasp of how to effectively communicate them, Dear Wendy lacks the intelligence or insight that its difficult subject matter demands.",36%,64,66%,16551,"The contradictions of Americas simultaneous love and fear of violence go under the microscope in this drama from Danish filmmaker Thomas Vinterberg. Dick (Jamie Bell) is a timid young man growing up in a mining town where hes been deemed to frail to work with the other men. Dick is given a toy gun by a girl who works in a dime store, and he becomes fascinated with the weapon -- especially when it becomes clear that the gun isnt a toy after all. Dick and a handful of other local misfits who are also interested in guns form a gang called ""the Dandies,"" a band of self-styled pacifists who make it their policy to never use their weapons as they lead the towns young people by example. However, as their obsession with firearms grows, Dick and his fellow Dandies are approached by local police chief Krugsby (Bill Pullman), who asks them to look after Sebastian (Danso Gordon), the violent son of Dicks maid Clarabelle (Novella Nelson). At first, the Dandies see this as a challenge to bring Sebastian over to the cause of nonviolence, but soon his influence begins to impact Dick and his compatriots, with devastating results. Scripted by Lars von Trier, Dear Wendy received its North American premiere at the 2005 Sundance Film Festival. ~ Mark Deming, Rovi",NR,"Art House & International, Drama",Thomas Vinterberg,Wellspring Media,101 minutes,"Jamie Bell, Bill Pullman, Danso Gordon"
21,10066,DuckTales: The Movie - Treasure of the Lost Lamp,N/A,88%,8,69%,49979,"Based on the popular Disney animated afternoon television adventure series, which was in turn based on such supporting characters from earlier Donald Duck films and comic books as Scrooge McDuck and Donalds mischievous nephews Huey, Duey and Louie, this adventure chronicles the attempts of the four quackers to find a valuable lamp and its powerful genie. Complicating matters is the intervention of the wicked magician Merlock.",G,"Action & Adventure, Animation, Kids & Family, Science Fiction & Fantasy",Bob Hathcock,Walt Disney Productions,74 minutes,"Alan Young, Russi Taylor, Christopher Lloyd"
22,10067,Babes in Arms,N/A,83%,6,71%,1199,"This fun-filled spin-off of the Rodgers and Hart Broadway musical features Judy Garland and Mickey Rooney as two young children of vaudevillian parents. The kids arent included in their parents travels, so they set out to produce a show of their own.",NR,"Classics, Comedy, Musical & Performing Arts",Busby Berkeley,MGM,91 minutes,"Mickey Rooney, Judy Garland, Charles Winninger"
23,10069,Star Wars: Episode III - Revenge of the Sith,"With Episode III: Revenge of the Sith, George Lucas brings his second Star Wars trilogy to a suitably thrilling and often poignant -- if still a bit uneven -- conclusion.",80%,299,66%,33683838,"George Lucas draws the Star Wars film series to a close with this dark sci-fi adventure which sets the stage for the events of the first film and brings the saga full circle. After a fierce battle in which Obi-Wan (Ewan McGregor) and Anakin (Hayden Christensen) join Republic forces to help free Chancellor Palpatine (Ian McDiarmid) from the evil Count Dooku (Christopher Lee) and his minions, Anakin is drawn into Palpatines confidence. Palpatine has designs on expanding his rule, and with this in mind he plants seeds of doubt in Anakins mind about the strength and wisdom of the Jedis. Anakin is already in a quandary about how to reveal to others the news of his secret marriage to Padmé Amidala (Natalie Portman) now that she is pregnant, and visions which foretell her death in childbirth weigh heavy on his mind. As Anakin finds himself used by both the Jedis and the Republic for their own purposes -- particularly after Mace Windu (Samuel L. Jackson) expresses his distrust of the young Jedi -- he turns more and more to the Force for help, but begins to succumb to the temptations of its dark side. Many of the Star Wars series regulars returned for Star Wars: Episode III -- Revenge of the Sith, including Frank Oz as the voice of Yoda, Anthony Daniels as C-3PO, Kenny Baker as R2-D2, and Peter Mayhew as Chewbacca. ~ Mark Deming, Rovi",PG-13 (for sci-fi violence and some intense images),"Action & Adventure, Drama, Science Fiction & Fantasy",George Lucas,20th Century Fox,140 minutes,"Ewan McGregor, Natalie Portman, Hayden Christensen"
24,10071,Monster-in-Law,"While Jane Fonda steals the movie in her return to the screen, a tired script and flimsy performances make this borderline comedy fall flat.",18%,170,55%,433324,"Its not unusual to see two women fighting over the same man in a movie, only this time its his mother and his fiancée vying for his attention in this broad comedy. While Charlotte Cantilini (Jennifer Lopez), known to her friends as Charlie, has never had much luck in her love life, one day her ship arrives in a big way when she meets Kevin Fields (Michael Vartan), a doctor who is charming, handsome, and wealthy. Kevin also has a famous mother, Viola Fields (Jane Fonda), who has enjoyed a long and successful career as a news broadcaster. When Kevin and Charlie fall head over heels for one another, he opts to propose marriage to her as hes introducing Charlie to Viola over lunch. However, as far as Viola is concerned, this could not come at a worse time -- Viola has just been fired from the anchor desk, and regards her son as the only anchor left in her life. Not willing to share Kevin with anyone, Viola sets out to sabotage his relationship with Charlie in any way she can, often with the wary assistance of her secretary Ruby (Wanda Sykes). But once Charlie gets wind of Violas schemes, she decides two can play this game. Monster-in-Law marked Jane Fondas return to the screen after a long leave of absence; it was her first film after co-starring with Robert De Niro in 1990s Stanley & Iris. ~ Mark Deming, Rovi",PG-13 (for sex references and language.),"Comedy, Romance",Robert Luketic,New Line Cinema,102 minutes,"Jennifer Lopez, Jane Fonda, Michael Vartan"
25,10072,Agatha,N/A,71%,14,58%,288,"What happened when best-selling mystery novelist Agatha Christie disappeared for 11 days back in 1926? The British Agatha ""answers"" that question. Vanessa Redgrave is cast as Ms. Christie, who vanished from her home not long after her husband (Timothy Dalton) informed her that he was leaving her. Nearly two weeks later, after being the subject of a nationwide search, Christie showed up none the worse for wear at a health spa in Yorkshire, insisting that she could remember nothing of her experiences during her disappearance. According to scriptwriters Kathleen Tynan and Arthur Hopcraft, Christie was located before her return by American reporter Wally Stanton (an uncomfortable-looking Dustin Hoffman), after enjoying a brief romantic fling with the authoress. The journalist decided to keep his discovery a secret. Another plot wrinkle concerns Christies plan for revenge against her errant husband -- a scheme with all the earmarks of a Miss Marple or Poirot whodunit. Agatha represented former TV director Michael Apteds matriculation to A-pictures with major stars; he fared better with his subsequent endeavor, Coal Miners Daughter (1980).",PG,"Drama, Mystery & Suspense",Michael Apted,Warner Bros.,98 minutes,"Dustin Hoffman, Vanessa Redgrave, Timothy Dalton"
26,10073,Death Takes a Holiday,N/A,88%,8,80%,718,"In this filmization of Alberto Casellas play, Death assumes human form in order to discover why men fear him. Posing as a Prince Sirki, Death appears as a house guest at an Italian dukes villa. While ""Sirki"" is present, Death takes his titular holiday, and no one on Earth dies.",NR,"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance",Mitchell Leisen,Universal Pictures,80 minutes,"Fredric March, Evelyn Venable, Guy Standing"
27,10077,The Snow Walker,N/A,86%,14,78%,4635,"Charles Martin Smiths romantic adventure film The Snow Walker concerns a brave risk-taking pilot (Barry Pepper) and an Inuit woman in frail health who is his passenger. When the pair experience a plane crash, each is forced to learn from and help the other in order to survive the variety of obstacles the harsh landscape throws in their path.","PG (for thematic elements, language, some disturbing images and brief nudity)","Action & Adventure, Drama",Charles Martin Smith,First Look Media,109 minutes,"Barry Pepper, Annabella Piugattuk, James Cromwell"
28,10079,Carefree,N/A,57%,7,77%,1509,"When a man decides to take his indecisive girlfriend to his psychiatrist friend to get help with their relationship, she falls for the doctor. Although the doctor gives her hypnotic suggestions to convince her that she is really in love with her beau, he eventually falls for her as well.",NR,"Classics, Comedy, Drama, Musical & Performing Arts, Romance",Mark Sandrich,RKO Pictures,83 minutes,"Fred Astaire, Ginger Rogers, Ralph Bellamy"
29,10083,9 Songs,"The unerotic sex scenes quickly become tedious to watch, and the lovers lack the personality necessary to make viewers care about them.",24%,97,32%,9960,"Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall -- Londons Brixton Academy. They are in bed at nights end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages (familiar to anyone whos ever been in love) unfold in counterpoint to nine live-concert songs.",NR,"Art House & International, Drama, Musical & Performing Arts, Romance",Michael Winterbottom,Tartan Films (UK),69 minutes,"Kieran O'Brien, Margo Stilley, Huw Bunford"
30,10089,Madagascar,"Though its story is problematic in spots and its humor is hit-or-miss for the adult crowd, Madagascar boasts impressive visuals and enough spunky charm to keep children entertained.",54%,191,74%,117,"Four zoo animals are shipped back to their homeland by an animal rights group that feels they belong in the wild. When the ship capsizes, the animals find themselves stranded in Madagascar. Having had humans care for them their entire life, they know nothing about survival and must work together with the locals to help them fit in.","PG (for mild language, crude humor and some thematic elements)","Animation, Comedy, Kids & Family","Eric Darnell, Tom McGrath",Dreamworks,86 minutes,"Ben Stiller, Chris Rock, David Schwimmer"
31,10090,Somersault,A poignant coming-of-age tale marked by a breakout lead performance from Abbie Cornish and a successful directorial debut from Cate Shortland.,83%,65,72%,19554,"After making a misjudged advance towards her mothers boyfriend, 16-year-old Heidi flees her home for the small Australian ski town of Jindabyne. Entranced by the startling beauty of the wintry landscapes and falling snow, she begins to create a new life for herself. With little money or practical experience, she accepts a job at a petrol station and finds lodging with Irene. When she falls for Joe, the son of a wealthy local farmer, her self-destructive tendencies re-surface, and her fragile new world threatens to come tumbling down. An erotic, lyrical depiction of a young girls sexual awakening, ""Somersault"" is a breakthrough debut for both its director and its star.",NR,Drama,Cate Shortland,Magnolia Pictures,106 minutes,"Abbie Cornish, Sam Worthington, Lynette Curran"
