,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,33042,Viva,"Though it's lengthy and doesn't always walk the line between schlock and kitschy homage successfully, Viva's lovely visuals and knowing humor are undeniable.",61%,49,39%,343,"Writer and director Anna Biller takes a swingin look back at sexploitation cinema of the 70s in this candy-colored comedy drama. Barbi (Anna Biller) is a beautiful but blasé suburban housewife whose handsome mate, Rick (Chad England), is more interested in his career than in quenching his wifes sensual thirsts. When up-and-coming actor Mark (Jared Sanford) and his open-minded wife, Sheila (Bridget Brno), move in next door, Barbi discovers theyre more than willing to help her find the thrills shes been missing. Before long, Mark and Sheila part company, and when Rick finds out about Barbis extramarital dalliances, he walks out on her. Free to do as she pleases, Barbi changes her name to Viva and teams up with Sheila to join the front lines of the sexual revolution, enjoying assignations with a dizzying variety of partners, including hipster artist Clyde (Marcus DeAnda), psychedelic naturalist Elmer (Paolo Davanza), experimental theater advocate Arthur (John Klemantaski), glamorous lesbian model Agnes (Robbin Ryan), and sexually ambiguous hair stylist Sherman (Barry Morse). But will Vivas appetite for the ecstatic lead her into dangerous and unexpected places? Viva received the ""Best of Fest"" award at the 2007 Boston Underground Film Festival. ~ Mark Deming, Rovi","R (for sexual conent, nudity and some drug use)","Art House & International, Comedy, Drama, Musical & Performing Arts",Anna Biller,Cult Epics,120 minutes,"Anna Biller, Jared Sanford, Bridget Ann Brno"
11,33047,Intruders,N/A,45%,22,30%,707,An agoraphobe (Beth Riesgraf) must battle a home invasion without leaving the confines of her house.,R (for violence and language),"Drama, Horror",Adam Schindler,Black Fish Films,90 minutes,"Leticia Jimenez, Tim McKinney, Joshua Mikel"
12,33049,Pawn Sacrifice,"Anchored by a sensitive performance from Tobey Maguire, Pawn Sacrifice adds another solidly gripping drama to the list of films inspired by chess wiz Bobby Fischer.",72%,114,66%,13502,"In a gripping true story set during the height of the Cold War, American chess prodigy Bobby Fischer (Tobey Maguire) finds himself caught between two superpowers when he challenges the Soviet Empire. Also starring Liev Schreiber and Peter Sarsgaard, PAWN SACRIFICE chronicles Fischers terrifying struggles with genius and madness, and the rise and fall of a kid from Brooklyn who captured the imagination of the world. (C) Bleecker Street","PG-13 (for brief strong language, some sexual content and historical smoking)",Drama,Edward Zwick,Bleecker Street,114 minutes,"Tobey Maguire, Peter Sarsgaard, Liev Schreiber"
13,33050,Hardcore Henry,"Hardcore Henry seems poised to reinvent the action flick, but without a story or characters worth caring about, its first-person gimmick quickly loses its thrill.",50%,143,54%,18272,"Strap in. Hardcore Henry is one of the most unflinchingly original wild-rides to hit the big screen in a long time: You remember nothing. Mainly because youve just been brought back from the dead by your wife (Haley Bennett). She tells you that your name is Henry. Five minutes later, you are being shot at, your wife has been kidnapped, and you should probably go get her back. Whos got her? His names Akan (Danila Kozlovsky); hes a powerful warlord with an army of mercenaries, and a plan for world domination. Youre also in an unfamiliar city of Moscow, and everyone wants you dead. Everyone except for a mysterious British fellow called Jimmy (Sharlto Copley.) He may be on your side, but you arent sure. If you can survive the insanity, and solve the mystery, you might just discover your purpose and the truth behind your identity. Good luck, Henry. Youre likely going to need it...","R (for non-stop bloody brutal violence and mayhem, language throughout, sexual content/nudity and drug use)","Action & Adventure, Science Fiction & Fantasy",Ilya Naishuller,Bazelevs Production,90 minutes,"Sharlto Copley, Danila Kozlovsky, Haley Bennett"
14,33062,Roger Waters The Wall,N/A,100%,6,94%,610,"Be taken on a journey that unfolds on many levels - as an immersive concert experience of the classic Pink Floyd album, a road movie of Waters reckoning with the past and as a stirring anti-war event, highlighting the human cost of conflict. Additionally, fans will have a unique opportunity to see The Simple Facts with Roger Waters and his Pink Floyd bandmate Nick Mason - reunited, unscripted, and in conversation to answer questions submitted the fans from around the world. Dont miss this monumental event where music and personal passion collide.","R (for some language, nudity and violent images)","Documentary, Musical & Performing Arts","Roger Waters, Sean Evans",Fathom Events,131 minutes,"Dave Kilminster, Dave Kilminster, G.E. Smith"
15,33063,Burnt,"Burnt offers a few spoonfuls of compelling culinary drama, but they're lost in a watery goulash dominated by an unsavory main character and overdone clichés.",28%,155,44%,17261,"Chef Adam Jones (Bradley Cooper) had it all - and lost it. The former enfant terrible of the Paris restaurant scene had earned two Michelin stars and only ever cared about the thrill of creating explosions of taste. To land his own kitchen and that third elusive star though, Jones will need to leave his bad habits behind and get the best of the best on his side, including the beautiful Helene (Sienna Miller). BURNT is a remarkably funny and emotional story about the love of food, the love between two people, and the power of second chances.",R (for language throughout),Comedy,John Wells,The Weinstein Company,100 minutes,"Bradley Cooper, Sienna Miller, Lily James"
16,33064,Queen of the Desert,"Queen of the Desert unites some undeniably talented professionals, but it's difficult to discern what drew them together -- or understand how its compelling real-life story became such a muddled mess.",18%,77,35%,1348,"Nicole Kidman and director Werner Herzog bring to life the extraordinary true story of a trailblazing woman who found freedom in the faraway world of the Middle East. Gertrude Bell (Kidman) chafes against the stifling rigidity of life in turn-of-the-century England, leaving it behind for a chance to travel to Tehran. So begins her lifelong adventure across the Arab world, a journey marked by danger, a passionate affair with a British officer (James Franco), and an encounter with the legendary T.E. Lawrence (Robert Pattinson). Stunningly shot on location in Morocco and Jordan, Queen of the Desert reveals how an ahead-of-her-time woman shaped the course of history.",PG-13 (for brief nudity and some thematic elements),"Drama, Special Interest",Werner Herzog,IFC Films,127 minutes,"Nicole Kidman, James Franco, Damian Lewis"
17,33078,Being Canadian,N/A,33%,9,47%,289,"When Calgarian Robert Cohen moved to L.A. to pursue his dreams of becoming a comedy writer, he quickly realized that his new friends and colleagues knew nothing but the usual stereotypes about his beloved homeland. After years of frustration, Robert decided to embark on a personal quest, traveling from one end of Canada to the other, to prove being Canadian is more than just maple syrup and Mounties. Imagine ""Shermans March"" or ""Roger and Me"", but wearing a toque.",NR,Documentary,Robert Cohen,Candy Factory Films,89 minutes,"Ben Stiller, Seth Rogen, Mike Myers"
18,33089,Last Shift,N/A,100%,7,51%,1095,"Rookie police officer Jessica Loren (Juliana Harkavy - ""The Walking Dead"") has been assigned the last shift at a closing police station and must wait for a hazmat crew to collect biomedical evidence. Ordered not to leave the station under any circumstance, Jessica comes to learn that its more than just an outdated station, its home to the ultimate embodiment of evil and his devoted blood thirsty followers. Jessica is left to fend for herself in the Devils playground.",R,"Horror, Mystery & Suspense",Anthony DiBlasi,Magnet Releasing,90 minutes,"Juliana Harkavy, Joshua Mikel, Natalie Victoria"
19,33092,Pay the Ghost,"Pay the Ghost takes a weak stab at supernatural horror, but ultimately, it's only viewers who will pay for watching this sloppily assembled picture.",10%,30,25%,1028,"One year after his young son disappeared during a Halloween carnival, Mike Cole is haunted by eerie images and terrifying messages he cant explain. Together with his estranged wife, he will stop at nothing to unravel the mystery and find their son - and, in doing so, he unearths a legend that refuses to remain buried in the past.",NR,Mystery & Suspense,Uli Edel,Voltage Films,94 minutes,"Nicolas Cage, Sarah Wayne Callies, Veronica Ferres"
20,33096,Catch Me Daddy,"Stylish and intense, Catch Me Daddy serves as an effective calling card for debuting British directors Daniel and Matthew Wolfe.",92%,37,71%,949,"CATCH ME DADDY, Daniel Wolfes first feature, written and created with his brother Matthew, follows Laila, a teenager from a ruthless criminal family as she flees home with her boyfriend, Aaron. Lailas family, who disapprove of the relationship on the grounds of religious principles, decide to hire a couple of mercenary thugs to chase them down - a pursuit that takes them deep into the muck of the Yorkshire Moors. Described by the Wolfe brothers as a ""modern-day Western,"" the film is a tough, atmospheric, all-together riveting experience, which also received very strong reviews upon its Cannes premiere before heading to the Karlovy Vary Film Festival, The London Film Festival, and International Film Festival Rotterdam. (C) Oscilloscope",NR,"Drama, Mystery & Suspense",Daniel R. Wolfe,Oscilloscope Pictures,107 minutes,"Sameena Jabeen Ahmed, Conor McCarron, Gary Lewis"
21,33107,Thunderbolt,N/A,67%,9,45%,197,"Thunderbolt was Josef von Sternbergs first American talking picture. George Bancroft, a von Sternberg regular (despite frequents clashes between the two men), plays a death row inmate who may be on the eve of eternity, but who has still one more murder on his mind. He plans to kill the young lover (Richard Arlen) of his former girl friend (Fay Wray); fortuitously the lover is incarcerated in the same prison where Bancroft awaits the chair.",NR,Drama,"Josef von Sternberg, William Wyler",Famous Players,91 minutes,"George Bancroft, Richard Arlen, Fay Wray"
22,33109,Acolytes,N/A,75%,8,42%,742,"Teenagers Mark (Sebastian Gregory) and James (Joshua Payne) are victims of Gary Parker (Michael Dorman), a local thug not much older than them who has brutalised and abused them all their lives. In their last year of high school, James and Mark find a way to stop being victims. Theyre going to kill Gary... -- (C) IFC Midnight",NR,"Art House & International, Drama, Horror, Mystery & Suspense",Jon Hewitt,IFC Midnight,91 minutes,"Joel Edgerton, Michael Dorman, Joshua Payne"
23,33122,Ghoul,N/A,25%,8,22%,177,"GHOUL follows three Americans who travel to the Ukraine to investigate how cannibalism swept through the country during the notorious famine of 1932. After being lead deep into the vast Ukrainian forest for an interview with the last known survivor of the cannibalism epidemic, they are plagued with a series of unexplainable supernatural encounters and come face to face with the evil spirit of Andrei Chikatilo, who was born in the Soviet Union and was the most violent serial killer and cannibal of all time. (C) Vegas Baby",R,"Horror, Mystery & Suspense",Petr Jakl,Vega Baby Releasing,89 minutes,"Debra Garza, Jennifer Armour, Jeremy Isabella"
24,33124,Headspace,N/A,50%,8,20%,1217,"A twenty-five year old man whose chance encounter with a mysterious stranger has found his intellect rapidly expanding finds himself at the center of a gruesome murder case in an award-winning horror thriller starring Olivia Hussey, Sean Young, Dee Wallace Stone, and Udo Kier. Alex Borden is rapidly becoming a genius, but as the power of his mind grows so does the mystery of a brutal series of murders. Now, as the killer seems to set his sights on Alex, the frightened genius must use his newfound brain power to put an end to the mayhem once and for all.","R (for strong horror violence/gore, sexuality and language)","Documentary, Horror, Musical & Performing Arts",Andrew van den Houten,Freestyle Releasing,89 minutes,"Olivia Hussey, William Atherton, Sean Young"
25,33137,The Lost,N/A,83%,6,62%,738,"A charismatic psycho suspected of killing two innocent campers in a cold-blooded double homicide grows increasingly unstable as his suburban empire starts to crack at the foundations in director Chris Sivertsons adaptation of author Jack Ketchums chilling take on the 1960s-era Charles Schmid murders. Ray Pye (Chris Senter) may be well out of high school, but the kids in his sleepy town are strangely drawn to the drug-dealing outsider who stuffs cans in his boots to boost his stature and sports pancake make-up to cast a rock-star aura. But Ray Pye isnt just eccentric, hes downright dangerous. It was during a weekend camping excursion with his sometime-girlfriend Jennifer Fitch (Shay Astar) and best pal Tim Best (Alex Frost) that Ray shot a pair of pretty campers simply to satisfy his own morbid curiosity, and after bullying his friends into silence, the case would go strangely unsolved. Despite the fact that one of the girls eventually managed to escape, she lay comatose in the hospital for months on end before eventually succumbing to her wounds. Local detective Charlie Schilling (Michael Bowen) suspected Ray of the crime from the very beginning, and now that the girl has died without being able to identify her killer, Schilling is determined to ensure that justice is served. These days the womanizing Pye has turned his attentions away from Jennifer and toward newly arrived rich girl Katherine Wallace (Robin Sydney) and innocent Sally Richmond (Megan Henning) -- a recent high-school graduate who, unbeknownst to Ray, is involved in a tender May-December romance with retired cop Ed Anderson (Ed Lauter). Now, as Katherine and Sally reject Rays advances, and Tim and Jennifers once undying loyalty begins to slip, the increasingly unstable pied pipers fragile ego spirals into an explosive tailspin. With the rage thats bubbling up in Ray threatening to send him on a murderous rampage, Detective Schilling and Ed Anderson desperately attempt to gather the evidence needed to arrest the swaggering psychopath before more lives are lost.",R,"Horror, Mystery & Suspense",Chris Sivertson,Anchor Bay Entertainment,119 minutes,"Marc Senter, Shay Astar, Alex Frost"
26,33141,The Program,Ben Foster's impressive efforts to channel Lance Armstrong are often enough to power The Program past director Stephen Frears' frustrating unwillingness to delve deeper into its real-life story.,62%,108,43%,3047,"From Academy Award (R) nominated director Stephen Frears (The Queen, Philomena) and producers Working Title Films (The Theory Of Everything, Everest, Tinker Tailor Soldier Spy), comes the true story of the meteoric rise and fall of one of the most celebrated and controversial men in recent history; Lance Armstrong, the world-renowned Tour de France champion. The world needs heroes and Lance Armstrong was the ultimate sporting hero. Following a gruelling battle with cancer, Lance returned to his cycling career in 1999 more determined than ever and with his sights set firmly on winning the Tour de France. With the help of the infamous Italian physician Michele Ferrari and team director Johan Bruyneel, he developed the most sophisticated doping program in the history of the sport. This program allowed Lance and his American teammates to dominate the world of cycling, winning the Tour an unprecedented seven times. However not everyone believed the fairytale...Sunday Times journalist, David Walsh, at first charmed by Lances charisma and talent, soon began to question whether the worlds greatest athlete was clean. Walsh sought to unveil the truth, his ensuing battle with Armstrong risked his own career, ostracised him from the cycling community and cost his paper, The Sunday Times, hundreds of thousands in legal costs. But the indefatigable Walsh eventually uncovered the truth when a select few prepared to talk came forward, exposing one of the greatest deceptions of our time. Inspired by the award winning book Seven Deadly Sins by David Walsh, and featuring a stellar cast including Ben Foster (Lone Survivor), Chris ODowd (Calvary), Guillaume Canet (Tell No One) and Jesse Plemons (Breaking Bad), THE PROGRAM is a tense and suspenseful thriller.",R (for language),Drama,Stephen Frears,Momentum Pictures,103 minutes,"Ben Foster, Jesse Plemons, Chris O'Dowd"
27,33152,White Rabbit,N/A,21%,14,60%,298,"Harlon Mackey (Nick Krause) has been tormented by visions since his alcoholic father (Sam Trammell) forced him to kill an innocent rabbit while hunting as a boy. Now that Harlon is a bullied high school student, his undiagnosed mental illness is getting worse. He begins to hear voices and his imagination encourages him to carry out violent acts. Things begin to look up when Julie (Britt Robertson), a rebellious young girl, moves to town and befriends Harlon... But when she betrays him, the rabbit along with other imaginary comic book characters taunt him into committing one final act of revenge.",NR,"Drama, Mystery & Suspense",Tim McCann,Breaking Glass Pictures,90 minutes,"Sam Trammell, Nick Krause, Britt Robertson"
28,33159,Carnival of Souls,"Carnival of Souls offers delightfully chilling proof that when it comes to telling an effective horror story, less can often be much, much more.",86%,35,73%,9440,"Mary Henry is enjoying the day by riding around in a car with two friends. When challenged to a drag, the women accept, but are forced off a bridge. It appears that all are drowned, until Mary, quite some time later, amazingly emerges from the river. After recovering, Mary accepts a job in a new town as a church organist, only to be dogged by a mysterious phantom figure that seems to reside in an old run-down pavilion. It is here that Mary must confront the personal demons of her spiritual insouciance.",R,"Classics, Comedy, Horror, Mystery & Suspense",Herk Harvey,Herts-Lion International Corp.,80 minutes,"Candace Hilligoss, Herk Harvey, Frances Feist"
29,33196,The 11th Hour,N/A,13%,15,22%,171,"Maria is a successful business executive, struggling to fulfill her greatest wish of all: to bring a child into the world. After suffering yet another miscarriage, a doctor informs Maria that shes too old to carry a child and her whole world comes crashing down. Devastated and unable to accept her fate, Marias sets out on a desperate and perilous quest to realize her dream of motherhood.Morgenthaler challenges the audiences perceptions of vulnerability, power and emotional disturbance by exploring the soul of a very damaged character who still may manage to achieve her dreams. Uncompromising to the highest degree, he populates the world with losers, con-men and violent criminals whose nihilism correlates perfectly with the dead-eyed quest of our lead.(C) Brainstorm Media",NR,Drama,Anders Morgenthaler,Brainstorm Media,97 minutes,"Kim Basinger, Jordan Prentice, Peter Stormare"
30,33229,7 Chinese Brothers,N/A,77%,35,44%,529,"A man unaccustomed to telling the truth learns to at least describe it. Larry (Jason Schwartzman) is an unqualified, unemployable, inebriated prankster who rides a tide of booze onto the glorious shores of an undiscriminating Quick-Lube. Taking a part-time job vacuuming and washing windshields, Larry finds himself mixed up with hostile co-workers and unsatisfied customers, while also finding himself smitten with his lovely boss, Lupe Torrez (Eleanore Pienta). Will Larry keep it together long enough to win the girl, provide for mans best friend (his dog Arrow), and do his grandmother (Olympia Dukakis) proud? (C) Official Facebook",NR,Comedy,Bob Byington,Screen Media Films,76 minutes,"Jason Schwartzman, Stephen Root, Olympia Dukakis"
31,33236,Rosenwald,N/A,94%,31,97%,686,"Aviva Kempners Rosenwald is the incredible story of Julius Rosenwald, who never finished high school, but rose to become the President of Sears. Influenced by the writings of the educator Booker T. Washington, this Jewish philanthropist joined forces with African American communities during the Jim Crow South to build over 5,300 schools during the early part of the 20th century. Rosenwald sheds light on this silent partner of the Pre-Civil Rights Movement. Rosenwald awarded fellowship grants to a whos who of African American intellectuals and artists including: Marian Anderson, James Baldwin, the father and uncle of civil rights leader Julian Bond, Ralph Bunche, W. E. B. DuBois, Katherine Dunham, Ralph Ellison, Langston Hughes, Zora Neale Hurston, Gordon Parks, Jacob Lawrence and Augusta Savage along with Woody Guthrie. Inspired by the Jewish ideals of tzedakah (charity) and tikkunolam (repairing the world) and a deep concern over racial inequality in America, Julius Rosenwald used his wealth to become one of Americas most effective philanthropists. Because of his modesty, Rosenwalds philanthropy and social activism are not well known today. He gave away $62 million in his lifetime.",NR,Documentary,Aviva Kempner,Ciesla Foundation,100 minutes,"Peter Ascoli, Julian Bond, Stephanie Deutsch"
32,33246,Hotel Transylvania 2,"Hotel Transylvania 2 is marginally better than the original, which may or may not be enough of a recommendation to watch 89 minutes of corny, colorfully animated gags from Adam Sandler and company.",55%,107,64%,89749,The hit CG-animated family comedy Hotel Transylvania gets a follow-up with this Sony Pictures Animation production.,"PG (for some scary images, action and rude humor)",Animation,Genndy Tartakovsky,Sony Pictures,89 minutes,"Adam Sandler, Selena Gomez, Mel Brooks"
33,33247,The Hidden,N/A,76%,25,72%,5643,"A cop discovers that theres something unusual about his new partner in this unusual sci-fi thriller. A seemingly well-mannered stock broker one day snaps, robbing a bank, stealing a Ferrari, and driving straight into a police barricade without any thought for his own safety, and hes mowed down by a hail of bullets. The detective assigned to the case, Tom Beck (Michael Nouri), thinks that he notices a strange look in the eye of the thief, but when FBI agent Lloyd Gallagher (Kyle MacLachlan) informs Tom that hes also been assigned to the case, he thinks that he sees the same curious look in Lloyds eyes as well. Lloyd also has an odd way of carrying himself, as if hes not entirely in control of his own body, and in time, Tom discovers what the two men have in common -- both are actually aliens from another planet. They are creatures from another world capable of entering a human (or animal) body at will and using it as a vessel as long as they need. When the stockbroker died, the rogue alien simply crept into another body to begin his crime spree all over again. Lloyd has been sent to Earth to bring the thiefs reign of terror to a halt and has taken over the body of an FBI agent with that in mind. A major cult favorite, The Hidden also features Clu Gulager, Ed ORoss, and Claudia Christian.","R (adult situations/language, nudity, violence)","Action & Adventure, Horror, Science Fiction & Fantasy",Jack Sholder,Media Home Entertainment,96 minutes,"Michael Nouri, Kyle MacLachlan, William Boyett"
34,33249,The Goob,N/A,92%,12,46%,168,"Were in the middle of a heat wave in Fenland, England. Goob Taylor has spent each of his sixteen summers helping his Mum run the transport cafe and harvest the surrounding pumpkin fields. When his Mum shacks up with swarthy stock car driving supremo and ladies man Gene Womack, Goob becomes an unwelcome side thought. However Goobs world turns when exotic pumpkin picker Eva arrives. Fuelled by her flirtatious comments, Goob dreams of better things.",NR,Drama,Guy Myhill,BBC Films,84 minutes,"Sienna Guillory, Sean Harris, Hannah Spearritt"
35,33250,The Beat Beneath My Feet,N/A,50%,8,48%,141,"The tale of a teenage loner (Nicholas Galitzine) who discovers that his unruly neighbor (Luke Perry) is really a disgraced rock god who ""died"" eight years prior, owing a fortune in unpaid taxes. The boy agrees not to reveal the musicians secret on the condition that he teaches him how to become a Rock Legend.",NR,"Comedy, Drama, Kids & Family, Musical & Performing Arts",John Williams,Level 33 Entertainment,92 minutes,"Luke Perry, Nicholas Galitzine, Lisa Dillon"
36,33263,Jump In!,N/A,63%,8,61%,64411,"A Brooklyn teen decides to trade in his boxing gloves for a jump rope after discovering that he has a special knack for the Double Dutch. Izzy (Corbin Bleu) is a teenager who spends most of his days perfecting his hook at the local gym. When Izzy discovers that skipping rope on the sidewalk is as much fun as sparring in the ring, he soon decides to take his fancy footwork into a whole new arena. Making the transition from a solo sport to a team sport isnt easy though, and now in order to prove that he can keep up with the best Izzy will be forced to hold his own against a talented team member (Keke Palmer) whose feet move as fast as the former boxers fists.",G,"Comedy, Kids & Family, Musical & Performing Arts, Television",Paul Hoen,Davis Entertainment,85 minutes,"Corbin Bleu, Keke Palmer, David Reivers"
37,33271,Dark Blood,N/A,80%,5,63%,544,"A young widower (River Phoenix) retreats to a remote nuclear testing site to await the apocalypse, but finds his solitude disrupted by a high-powered Hollywood couple (Jonathan Pryce and Judy Davis) whose car broke down during a drive through the desert. Initially coming to the couples aid, the isolated man soon decides to imprison them. Though director George Sluizer (The Vanishing) originally ceased production of Dark Blood when the films young star Phoenix died tragically at 23, the film arrived onscreen nearly 20 years after its original scheduled release date.",NR,Mystery & Suspense,George Sluizer,Scala Productions,86 minutes,"River Phoenix, Jonathan Pryce, Judy Davis"
