,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
0,32150,To Kill a Man,nothing,nothing,nothing,nothing,nothing,"Jorge is a tranquil, middle-class family man whose neighborhood has become overrun by a fringe class of street thugs. His comparatively fortunate existence makes him the target of their intimidation one night, and a hulking outlaw robs him of his insulin needle. Jorges teenage son boldly tries to stand up for his father, which only serves to unleash the bullys terrorizing reign of threats upon the family. Jorge and his wife, Martha, seek protection from the legal system but are subjected to civic drones and bureaucratic procedure, so they remain vulnerable. As Jorges family suffers from fear and humiliating anguish, the situation paints him as a deficient patriarch-until hes cornered into defending whats his.",NR,Drama,Alejandro Fernández Almendras,Film Movement,83 minutes,"Daniel Candia, Alejandra Yañez, Daniel Antivilo"
1,32151,Secret Santa,nothing,nothing,nothing,nothing,nothing,"In this holiday-themed comedy for the family, Mr. Covington is a man who tries to make time for his family despite the demands of his job. But sometimes Covingtons boss prevents him from keeping the promises he makes to his kids, and when he misses spending Christmas with the family, an elf named Randy -- who is easy to spot due to his unusual height (hes six feet tall) -- decides to teach Covington a lesson by turning him into someone else who has to work on Christmas -- Santa Claus. Covington quickly learns the true meaning of both ""Christmas"" and ""Busy"" when he has to deliver goodies to every child on Earth and round up some stray burglars, as well as penciling in a bit of quality time for his children. Dear Santa stars D.L. Green, Debra Rich, and Harrison Myers.",G,Kids & Family,Fred Olen Ray,Ardustry Home Entertainment,87 minutes,"Rick Montana, D.L. Green, Debra Rich"
2,32152,Inside Hana's Suitcase,nothing,77%,13,81%,3853,"The delivery of a battered suitcase to Fumiko Ishioka at the Tokyo Holocaust Museum begins the true-life mystery that became the subject of Karen Levineʼs best-selling book Hanaʼs Suitcase. The suitcase came from the Auschwitz Museum and had Hana Bradyʼs name painted on it. Larry Weinsteinʼs masterful film follows Fumikoʼs search to discover the details of Hanaʼs life, which leads to the discovery of her brother George in Toronto. As small children they had been sent to Thereisenstadt for being Jewish after the Nazis invaded Czechoslovakia in 1939. A superb musical score by Alexina Louie and Alex Pauk, coupled with dramatic reenactments stunningly shot by Horst Zeidler, catches us by the heart to invoke the tragedy of the times. The voices of children from Japan, Canada, and the Czech Republic telling Hanaʼs story are woven around the drama, along with Georgeʼs memories and Fumikoʼs quest, to create a film of astonishing power and hope. -- (C) Official Site",NR,"Art House & International, Documentary, Special Interest",Larry Weinstein,In Film Praha,90 minutes,"Fumiko Ishioka, George Brady, Lara Brady"
3,32154,Chameleon Street,nothing,nothing,nothing,nothing,nothing,"This film is based loosely on the life of an extraordinary con-artist. Good jobs are hard to come by for black young men in Detroit, so he attempts to get ahead by successfully posing as an attorney, a Time magazine correspondent, a practicing surgeon and a French foreign-exchange student.",R,Comedy,Wendell B. Harris Jr.,Northern Arts Entertainment,95 minutes,"Wendell B. Harris Jr., Angela Leslie, Amina Fakir"
4,32155,Il terzo tempo (The Third Half),nothing,nothing,nothing,nothing,nothing,,NR,Drama,Enrico Maria Artale,nothing,nothing,"Stefania Rocca, Stefano Cassetti, Margherita Laterza"
5,32156,Exeter,nothing,nothing,nothing,nothing,nothing,"From the director of The Texas Chainsaw Massacre and producers of Paranormal Activity and Insidious. At an abandoned asylum, six teens tinker with the occult, causing a possession, paranormal mystery and a bloody nightmare that no one could predict.","R (for strong bloody horror violence, language throughout, sexual references, drug use, and some nudity)","Horror, Mystery & Suspense",Marcus Nispel,Viva Pictures,92 minutes,"Stephen Lang, Kelly Blatz, Brittany Curran"
6,32159,In The Courtyard,nothing,71%,7,47%,104,"Middle-aged musician Antoine suddenly decides to end his career. After several days aimless wandering, he is hired as the caretaker of an old residential building in Paris. Mathilde is a recently retired resident, generous-spirited and deeply involved with the management of the building. After she discovers a crack in her living room wall, her worry gradually turns to panic - what if the building were to collapse? Slowly, Antoine develops a fondness for this woman he is afraid will slip into madness. Through a confusion of misfires and anxiety, the two develop an awkward friendship, funny yet solid, which might just get them through this difficult patch.",R (for drug use and language),"Comedy, Drama",Pierre Salvadori,Cohen Media Group,97 minutes,"Catherine Deneuve, Gustave de Kervern, Pio Marmaï"
7,32160,Tarzan II,nothing,33%,6,37%,9540,"The direct-to-video sequel Tarzan II continues the story started by Disney in the 1999 animated feature Tarzan. This story involves Tarzan deciding to get away from his family out of concern that harm may come to them simply because of all the interest in him. Thanks to a series of adventures with his animal friends, Tarzan learns the true value of family. The film contains new songs by Phil Collins, who was awarded an Oscar for his work on the original 1999 film.",G,"Animation, Kids & Family",Brian Smith,Disney Toon Studios,72 minutes,"Harrison Chad, George Carlin, Brad Garrett"
8,32161,Triple Dog,nothing,nothing,nothing,nothing,nothing,"A typical slumber party turns into a night of terror when a group of teenage girls engage in a treacherous game of Triple Dog (a game that resembles Truth or Dare, minus the element of truth). With each dare the danger escalates, and the mystery behind a classmates rumored suicide begins to unravel.","R (for language, sexual content, and teen drug and alcohol use)","Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Pascal Franchot,Well Go,113 minutes,"Britt Robertson, Scout Taylor-Compton, Alexia Fast"
9,32162,P-51 Dragon Fighter,nothing,nothing,nothing,nothing,nothing,"While the Allies are engaged with Rommel in North Africa, both sides suffer heavy casualties. Unbeknownst to the Allied forces, the Nazis have been cultivating a long-forgotten creature to fight on their side. Now the Allies must assemble a group of the best pilots from different nations to battle this new threat to civilization.",NR,"Action & Adventure, Science Fiction & Fantasy",Mark Atkins,Monarch Home Entertainment,84 minutes,"Scott Martin, Stephanie Beran, Ross Brooks"
10,32163,Guest Wife,nothing,nothing,nothing,nothing,nothing,"This screwball comedy stars Claudette Colbert as Mary, the wife of bumbling but likeable banker Chris (Dick Foran). Foreign correspondent Joe (Don Ameche) Chris best friend, is in danger of losing his job because hes not married (his boss insists that all his employees be married-and remember, bosses could get away with this in 1945!) Mary magnamimously offers to pose as Joes wife, leading to all sorts of comic misunderstandings-the silliest of which finds Mary being accused of living in sin with her real husband. As one critic put it, ""Its oh-ho time!"" Guest Wife might have even been funnier had it not been hampered by the stringest censorship of the era.",NR,Comedy,Sam Wood,United Artists,90 minutes,"Don Ameche, Claudette Colbert, Dick Foran"
11,32164,A Killer Among Us,nothing,nothing,nothing,nothing,nothing,,NR,Mystery & Suspense,Bradley Walsh,nothing,nothing,"Tess Atkins, Tom Cavanagh, Boris Kodjoe"
12,32166,Pokémon: Giratina and The Sky Warrior,nothing,nothing,nothing,nothing,nothing,"This feature length movie from the Pokemon franchise finds Palika and Dialga engaged in a battle so fierce, that it ruptures the time-space continuum, and transports them to the Reverse World. The Reverse Worlds only Pokemon, Giratina, is none too pleased with their intrusion. Soon, the whole gang is involved in a plan to save it from a power hungry man named Zero, who has plans to harness Giratinas power and control Reverse world - destroying the real world in the process!",NR,"Animation, Kids & Family",Kunihiko Yuyama,GAME FREAK Inc,96 minutes,Sarah Natochenny
13,32169,The Runner,nothing,nothing,nothing,nothing,nothing,"When three TV journalists take a survival training course because the world seems to be spiralling toward WWIII, they find that surviving the course itself may be the biggest part of their training. An around-the-bend ex-Marine is the antagonist of this predictable melodrama.",NR,"Action & Adventure, Science Fiction & Fantasy",,nothing,nothing,"Terence Ford, Paris Jefferson, Andrew Mitchell"
14,32170,Helter Skelter,nothing,nothing,nothing,nothing,nothing,"The most infamous multiple murders of the 1960s are brought back to life in this, the second made-for-television adaptation of Vincent Bugliosi and Curt Gentrys best-selling account of Charles Manson and his ""family."" Linda Kasabian (Clea DuVall) is a young runaway with a baby who, while wandering the fringes of Los Angeles hippie subculture, encounters Charles Manson (Jeremy Davies), a charismatic ex-convict and aspiring musician who travels with a group of young people, mostly women, whom he calls his ""family."" Kasabian soon falls into Mansons orbit and moves in with the group at a combination riding range and standing Western-movie set, where she and the other members of the family -- among them Patricia Krenwinkel (Allison Smith), Susan Atkins (Marguerite Moreau), Squeaky Fromme (Mary Lynn Rajskub), ""Tex"" Watson (Eric Dane), and Bobby Beausoleil (Michael Weston) -- subsist through petty crime, handouts, and rescuing food from trash bins and bond with their leader through drugs, group sex, and constant study of his apocalyptic philosophy. Like the other members of the group, Kasabians life soon revolves around Manson, who is desperate to record his music and frustrated with the slow progress hes seeing from his patron Dennis Wilson, drummer with the Beach Boys. Certain that an international race war foretold in his songs will soon wipe out civilization, and that he and his family will ultimately persevere, Manson decides its time to kick start events by staging a pair of spectacularly repellent murders, which are carried out by members of his family who have been taught not to question Mansons word. In time, Manson and his family are arrested in connection with the murders, and District Attorney Vincent Bugliosi (Bruno Kirby) is given the difficult task of untangling the mingled strands of the bizarre killings and making a case in court against the family. Helter Skelter was first aired on Sunday, May 16, 2004, by CBS; the film was subjected to last-minute cuts to tone down the violent content in the films gruesome murder sequences.",NR,"Drama, Horror, Mystery & Suspense, Television",John Gray,Lakeside Productions,180 minutes,"Jeremy Davies, Bruno Kirby, Clea DuVall"
15,32171,Bandage (Bandeiji),nothing,nothing,nothing,nothing,nothing,Four boys have their friendship and musical talents tested in the ever changing worlds of the music industry and real life in 1990s Japan.,NR,"Art House & International, Drama, Musical & Performing Arts, Romance",Takeshi Kobayashi,nothing,nothing,"Jin Akanishi, Kii Kitano, Kengo Kora"
16,32172,Tokyo Tower,nothing,nothing,nothing,nothing,nothing,"Toru Kojima and his friend Koji are young student boys with one thing in common - they both love to date older women. Koji is a playboy with several women, young and older, whereas Toru is a romantic with his heart set on on certain lady.",NR,"Art House & International, Drama",Takashi Minamoto,nothing,nothing,"Junichi Okada, Hitomi Kuroki, Jun Matsumoto"
17,32173,Bist (Twenty),nothing,nothing,nothing,nothing,nothing,"A handful of people whose work has become their lives are forced to move on in this drama from Iranian filmmaker Abdolreza Kahan. Soleimani (Parviz Parastui) runs a combination restaurant and catering hall in Tehran, which has been in business for years. Soleimanis employees have been together long enough that they feel a bit like a family, albeit a dysfunctional one; Faroukh (Ali-Reza Khamseh) is the cook who, despite the fact he only has one arm, is able to keep up with his work, thanks to the help of his wife Fereshteh (Fereshteh Sadr Orafai). When Fereshteh isnt busy assisting her husband, shes helping out Firoozeh (Mahtab Keramati), a waitress who cant afford day care and has to bring her young son to work each day, a situation made worse by the fact shes been evicted from her apartment. Bijan (Habib Rezaie) is a short-tempered waiter with a criminal past who has a soft spot for Firoozeh, but hes also looking for a place to live and has little to offer her and her child. When Soleimanis employees learn hes been talking to a real estate agent, they suspect bad news is coming, and soon he confirms their worst fears: business has been slow, and the fact the hall is hosting far more funerals than weddings is taking a toll on Soleimani, so hes decided to shut down his restaurant. With few job prospects and fewer places to go, what will the staff do when the restaurant shuts down in twenty days? Bist (aka Twenty) was an official selection at the 2009 Karlovy Vary International Film Festival. ~ Mark Deming, Rovi",NR,"Art House & International, Drama",Abdolreza Kahani,nothing,nothing,"Parviz Parastoei, Mahtab Karamati, Ali Reza Khamseh"
18,32175,Babine,nothing,nothing,nothing,nothing,nothing,"As scripted by Quebecois raconteur Fred Pellerin and directed by Luc Picard, this offbeat fantasy comedy details the adventures of Babine (Vincent Guillaume Otis), the son of a witch and a village pariah, as he ventures forth into the world and narrowly evades death. ~ Nathan Southern, Rovi",R,"Drama, Science Fiction & Fantasy",Luc Picard,nothing,nothing,"Vincent Guillaume Otis, Luc Picard, Alexis Martin"
19,32177,Journey To Planet X,nothing,nothing,nothing,nothing,nothing,"Florida scientists Eric Swain and Troy Bernier moonlight as independent filmmakers, collaborating on an ambitious, micro-budget sci-fi epic that Bernier hopes will be his ticket to Hollywood.",NR,"Documentary, Special Interest, Television","Josh Koury, Myles Kane",nothing,nothing,"Troy Bernier, Eric Swain"
20,32178,Heart of Stone,nothing,nothing,nothing,nothing,nothing,"Supermodel-turned-actress Angie Everhart stars in this erotic thriller from director Dale Trevillion. Everhart is Mary Sanders, a lonely woman who finds herself suddenly caught up in a web of sexual intrigue upon meeting a mysterious man played by James Wilder. But as the body count rises in a local serial killer case, Mary cant help but wonder who it is exactly that shes gotten herself involved with. Gregor Toerzs and Tracy Ovist also star.","R (adult situations/language, sex)","Drama, Mystery & Suspense","Marty Pistone, Dale Trevillion",MTI Home Video,90 minutes,"Angie Everhart, Peter J. Lucas, James Wilder"
21,32179,Set Fire To The Stars,"Set Fire to the Stars doesn't quite do justice to its legendary real-life protagonist, but thanks to Celyn Jones' spirited performance, it occasionally comes close.",58%,43,37%,276,"An aspiring poet in 1950s New York has his ordered world shaken when he embarks on a week-long retreat to save his hell raising hero, Dylan Thomas. (C) Strand",NR,Drama,Andy Goddard,Strand Releasing,90 minutes,"Elijah Wood, Celyn Jones, Kelly Reilly"
