,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
0,19290,"See You in Hell, My Darling (Tha se do stin Kolasi, agapi mou)",nothing,nothing,nothing,nothing,nothing,,NR,"Art House & International, Mystery & Suspense",Nikos Nikolaidis,nothing,nothing,"Vicky Harris, Valeria Christodoulidou, Paschalis Tsarouhas"
1,19293,Ore wa matteru ze (I Am Waiting),nothing,nothing,nothing,nothing,nothing,An ex-boxer is roped into the criminal underworld when he falls for a mysterious young woman fleeing her gangster boss.,NR,"Art House & International, Drama, Mystery & Suspense",Koreyoshi Kurahara,nothing,nothing,"Yûjirô Ishihara, Mie Kitahara, Isamu Kosugi"
2,19294,Chillerama,nothing,40%,5,44%,558,Its the closing night at the last drive-in theater in America and Cecil B. Kaufman (Hatchets Richard Riehle) has planned the ultimate marathon of lost film prints to unleash upon his faithful cinephile patrons. Four films so rare that they have never been exhibited publicly on American soil until this very night! What could possibly go wrong? -- (C) Official Site,R,"Action & Adventure, Comedy, Science Fiction & Fantasy","Adam Green, Adam Rifkin, Tim Sullivan, Joe Lynch (V)",Image Entertainment,112 minutes,"Richard Riehle, Adam Rifkin, Eric Roberts"
3,19296,Return to China (Ding tian li di) (Eagle Shadow Fist) (Fist of Anger) (Not Scared to Die),nothing,nothing,nothing,nothing,nothing,"This WWII-era war drama chronicles the effect of Japanese occupation upon their Chinese victims. ~ Sandra Brennan, Rovi",R,"Action & Adventure, Art House & International, Drama",Mu Zhu,nothing,nothing,"Jackie Chan, Hao Li, Wang Qing"
4,19297,Karate Girl (K.G.),nothing,nothing,nothing,nothing,nothing,"The descendants of a revered Okinawan martial arts master set down opposing life paths following a childhood trauma that leaves them both deeply scarred. Ayaka and Natsuki were on the path to becoming masters like their father when a man killed their father, abducted Natsuki, and stole the familys prized black belt. Flash forward a few years, and Natsuki has been transformed into a ruthless assassin by a malevolent sect, and Ayaka has grown into a humble high school student whose martial arts ambitions were lost with her only sibling.",NR,"Action & Adventure, Art House & International, Kids & Family",Yoshikatsu Kimura,nothing,92 minutes,"Rina Takeda, Hina Tobimatsu, Tatsuya Naka"
5,19298,I Am Bruce Lee,nothing,75%,12,78%,1708,"I Am Bruce Lee tells the amazing story of one of the most iconic human beings ever to enter the public consciousness. Voted as one of the most important people of the 20th century in Time Magazines Time 100, as well as one of the Greatest Pop Culture Icons by People Magazine, Bruce Lee continues to be honoured and remembered for his enduring legacy. Bruce Lees often revolutionary and sometimes controversial thinking on a multitude of planes has become a source of inspiration and debate for a generation of philosophers, actors, filmmakers and athletes. The film is a compelling and visually stunning uncovering of Bruces life, his enormous impact, and his ever-expanding legacy in the world of martial arts, entertainment, and beyond-despite his tragic and sudden death at the age of 32. -- (C) D&E",NR,Documentary,Pete McCormack,D&E Entertainment,94 minutes,"Kobe Bryant, Mickey Rourke, Reginald Hudlin"
6,19299,On Top of the Whale,nothing,nothing,nothing,nothing,nothing,,NR,"Art House & International, Science Fiction & Fantasy",Raoul Ruiz,nothing,110 minutes,"Jean Badin, Herbert Curiel, Amber DeGrauw"
7,19301,Beloved,nothing,56%,45,45%,740,"In the freewheeling Paris of the 60s, young Madeleine (Ludivine Sagnier) - who has gone from selling shoes to sleeping with men for money - falls for a handsome Czech doctor, Jaromil (Rasha Bukvic), who she soon marries and joins in Prague. A baby daughter is born, but Jaromils infidelities and the arrival of Russian tanks in Prague leaded Madeleine back to France - though the love between them still burns. Thirty years later in London, we follow Madeleines daughter, Vera (Chiara Mastroianni), who has fallen in love with a musician (Paul Schneider) who is incapable of devoting himself to her, while her ex (Honore regular Louis Garrel) still pines for her. Meanwhile, in Paris, a re-married Madeleine (Catherine Deneuve) has rekindled her love affair with Jaromil (Milos Forman). -- (C) IFC",NR,"Comedy, Drama",Christophe Honoré,IFC Films,145 minutes,"Chiara Mastroianni, Catherine Deneuve, Ludivine Sagnier"
8,19302,Wagner's Dream,nothing,94%,16,80%,475,"The stakes could not be higher as one of the theaters finest stage directors teams up with one of the worlds leading opera companies to tackle operas most monumental challenge: a new production of Wagners Ring cycle-the four-part, 16-hour work that the composer first presented in 1876. Wagners Dream takes you deep into the artistic and musical challenges of the epic work. Visionary director Robert Lepage begins a five-year journey to create the most ambitious staging in Metropolitan Opera history, featuring a 90,000-pound set (""The Machine"") designed to realize all of Wagners scenic instructions. The film follows heroic singers from rehearsals to performance as they take on many of the most daunting roles in opera. An intimate look at the challenges of live theater and the risks that must be taken, the documentary chronicles the tremendous creativity and unflagging determination behind this daring attempt to realize Wagners dream of a perfect Ring.",NR,"Documentary, Musical & Performing Arts, Special Interest",Susan Froemke,Susan Froemke Productions,115 minutes,"Robert Lepage, Deborah Voigt, Carl Fillion"
9,19303,Little Birds,nothing,59%,22,42%,2262,"Fifteen-year-old Lily and her best friend, Alison, live on the shores of the Salton Sea. Sprinting toward adulthood, Lily wants to escape her depressing hometown. But Alison is content with her life; she enjoys being sheltered from the uncertainty of growing up. When the girls meet three street kids, Lily convinces Alison to follow the boys to Los Angeles. Thrust into a world of excitement and danger, the girls must decide how far they are willing to go to get what they want. -- (C) Official Site","R (for pervasive language, some violence including a sexual assault, sexuality/nudity, drug and alcohol use - all involving teens)",Drama,Elgin James,Millenium Entertainment,94 minutes,"Juno Temple, Kay Panabaker, Kate Bosworth"
10,19304,I Hate But Love,nothing,nothing,nothing,nothing,nothing,"A celebrity dissatisfied with his personal and professional lives, impulsively leaves fast-paced Tokyo to deliver a much-needed jeep to a remote village.",NR,"Action & Adventure, Art House & International, Comedy, Drama",,nothing,nothing,"Yûjirô Ishihara, Ruriko Asaoka, Izumi Ashikawa"
11,19305,In Custody,nothing,67%,6,62%,98,"Anita Desai and Shahrukh Husain adapted Desais novel for this comedy-drama about an Indian university teacher who encounters numerous hassles in his attempts to document the final writings of an ailing, alcoholic poet whom he idolizes. Score by Zakir Hussain and Ustad Sultan Khan.",PG,"Art House & International, Comedy",Ismail Merchant,Channel 4,123 minutes,"Shashi Kapoor, Om Puri, Shabana Azmi"
12,19306,Heroine,nothing,50%,6,30%,1949,"The film is based on the life and times of a superstar heroine from the dream factory we call Bollywood. The film is an entertaining, daring, emotional, shocking, glamorous, scandalous behind the scenes account of the reality behind the world of glitz and glamour that our film stars inhabit. For a country obsessed with films and film stars, HEROINE will take audiences on a voyeuristic journey to see what really goes on behind the closed doors of make up rooms and vanity vans. It will give them a chance to go beyond the gorgeous smiles and politically correct quotes, to see what really happens in the lives of Indias sweethearts - The sniping & the politics, the secrets & the lies, the incredible highs of fame & the lonely depths of failure.",PG-13,Drama,Madhur Bhandarkar,UTV Communications,140 minutes,"Arjun Rampal, Divya Dutta, Randeep Hooda"
