,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,12871,The Take,nothing,nothing,nothing,nothing,nothing,"In Miami, Ray Sharkey plays a recovering alcoholic-ex-cop/ex-con and possibly a soon-to-be-ex-husband. Upon release from the pen, he tries to go straight, but is confronted once again by the very thing that landed him inside: a Cuban drug cartel. This thriller was made for cable.",R,"Action & Adventure, Drama",Leon Ichaso,nothing,nothing,"Ray Sharkey, Lisa Hartman, Julio Oscar Mechoso"
11,12872,Expired,"Heartwarming and acidic in turns, this offbeat dramedy about two meter maids in love features solid performances from Samantha Morton and Jason Patric.",59%,22,45%,617,"A sheltered meter maid and her disturbed fellow parking enforcer discover that love can bloom even while working in a job that most folks despise in this unflinching look at modern love starring Samantha Morton and Jason Patric. Hypersensitive Claire (Morton) spends her days doling out parking tickets, and her nights caring for her ailing mother (Teri Garr). Jay (Patric) is a highly intelligent parking enforcement officer whose bitterness over squandered opportunities has grown to border on sociopathic. When this unlikely pair first begins to realize they may be headed for something more than friendship, guarded Claire tenuously dips her toes in to test the water as emotionally stunted Jay dives in headfirst. While Claire and Jay both possess a paralyzing fear of commitment, its the hopelessly disparate way that both set about dealing with their mutual discomfort that shows just how excruciating love can truly be under the wrong circumstances.",NR,"Comedy, Drama, Romance",Cecilia Miniucchi,MCR Releasing,104 minutes,"Samantha Morton, Jason Patric, Teri Garr"
12,12876,The Good Humor Man,nothing,nothing,nothing,nothing,nothing,"Losts Jorje Garcia stars alongside Nathan Stevens and Cameron Richardson in this comedy about a rebellious high school sophomore whose life crumbles into chaos after his best friend is accused of murder. The year is 1976, and high school sophomore Jay Skibness is perfectly content to hang out with good friends, listen to good music, and smoke good reefer. But when Jays best friend is linked to the murder of a kid from a rival clique, the laid back teen finds his conscience in direct conflict with his sense of character. His best friend consumed by guilt, Jay gradually begins forms a bond with free spirited beauty Wendy. Wendy sees Jay as dangerous, and as the two grow closer Jay quickly realizes that both his loyalties and lifestyle are rapidly shifting.",R (drug Content and Language),"Art House & International, Comedy, Drama",Tenney Fairchild,Monarch Home Video,124 minutes,"Nathan Stevens, Cameron Richardson, Jason Segel"
13,12877,Bomb It,nothing,87%,15,81%,481,"Filmmaker Jonathan Reiss offers a multilingual look at the evolution of graffiti in a documentary that begins by examining ancient rock paintings and traces the trend straight through to the works of Picasso and 1970s-era New York City hip-hop culture. Shot on five continents using guerilla filmmaking techniques, Bomb It aims to give viewers a newfound appreciation of graffiti culture by exploring the origins of street art and interviewing the artists about their tactics and motivations.",NR,"Documentary, Musical & Performing Arts, Special Interest",Jon Reiss,Warner Home Video,93 minutes,"Blek Le Rat, Chaz Bojorquez, Cornbread"
14,12878,Still Life,nothing,nothing,nothing,nothing,nothing,,"R (for language, some violence and brief sexuality)",Horror,Graeme Campbell,nothing,nothing,"Jason Gedrick, Jessica Steen, Stephen Shellen"
15,12879,Bathory,nothing,nothing,nothing,nothing,nothing,"The infamous Countess Erzsebet Bathory, who is said to have maintained youth and beauty into her old age by bathing in the blood of virgins, has her life story told in a more balanced but still provocative manner in this grand-scale historical drama. Bathory, played by Anna Freil, is portrayed in three important episodes from her life. Bathory falls in love with the legendary artist Caravaggio (Hans Matheson) and attempts to win his heart, which doesnt much amuse her husband Ferenc Nadasy (Vincent Regan). Later, Bathory becomes close friends with Darvulia (Deana Jakubiskova), a woman said to have remarkable healing powers, as observers remark upon Bathorys beauty which seems impervious to the passage of time or the stress of her life. And after the death of her husband, Bathory rises to a position of political power in Hungary, as Palatine Thurzo (Karel Roden) leads a plot to scuttle her ambitions. Bathory also features Bolek Polivka as a monk who narrates the countesss remarkable story. ~ Mark Deming, Rovi",R,"Drama, Science Fiction & Fantasy",Juraj Jakubisko,Bontonfilm,135 minutes,"Anna Friel, Franco Nero, Hans Matheson"
16,12881,Black Caesar,nothing,58%,12,64%,3046,"Cult director Larry Cohen (Its Alive) directed this violent blaxploitation film. Nasty racist John McKinney cripples a black shoeshine boy, who grows up to be Tommy Gibbs (Fred Williamson), the Godfather of Harlem. The crimelord now has his tormentor McKinney (Art Lund) in his pocket, based on the cops mob ties. Tommys traitorous girlfriend Helen (Gloria Hendry) hands over the evidence, and McKinney moves in for the kill. But he may have underestimated the violent Tommy, who makes him shine his shoes in blackface while singing ""Mammy."" Rick Baker provided makeup effects, and James Brown did the music for this bloody oddity, followed the same year by Hell Up in Harlem. Cohen and Williamson got together 23 years later for an interesting (if unsuccessful) attempt at reviving the genre, Original Gangstas.","R (adult situations/language, nudity, violence)","Action & Adventure, Drama",Larry Cohen,MGM Home Entertainment,94 minutes,"Fred Williamson, Margaret Avery, Art Lund"
17,12882,High School Musical 2,"Surprisingly better than its predecessor, High School Musical 2 returns to enchant tweens with its snappy songs, wicked dance moves, and peppy spirit.",82%,22,72%,303422,The musical fun continues in director Kenny Ortegas sequel to the 2006 Disney Channel hit.,G,"Comedy, Kids & Family, Musical & Performing Arts",Kenny Ortega,Walt Disney Home Entertainment,120 minutes,"Zac Efron, Ashley Tisdale, Vanessa Hudgens"
18,12883,Tropic Thunder,"With biting satire, plenty of subversive humor, and an unforgettable turn by Robert Downey, Jr., Tropic Thunder is a triumphant late Summer comedy.",81%,243,70%,296552,"Ben Stillers satirical look at Hollywood, Tropic Thunder concerns the production of an epic Vietnam War film that quickly derails thanks to the giant egos of everyone involved in the production. Stiller stars as Tugg Speedman, an action hero trying to segue out of that genre. Jack Black plays Jeff Portnoy, a drug-addicted fat comic also attempting to change his image by taking on such a serious film. They star alongside Kirk Lazarus (Robert Downey Jr.), one of the worlds most awarded actors, and a man who insists on immersing himself totally in a role. In this case, that means Lazarus has had his skin dyed in order to portray an African-American soldier. After their outrageous behavior lands the films director, Damien Cockburn (Steve Coogan), in very hot water with producer Les Grossman (Tom Cruise), Cockburn takes the advice of grizzled Vietnam vet Four Leaf Tayback (Nick Nolte); in order to gain control of his performers, Cockburn drops the actors off in the jungle, planning to film the movie guerrilla-style with hidden cameras. When the group stumbles upon a heroin production camp, the actors are unaware that they are in very real danger. ~ Perry Seibert, Rovi","R (for pervasive language including sexual references, violent content and drug material)",Comedy,Ben Stiller,DreamWorks/Paramount Studios,107 minutes,"Jack Black, Ben Stiller, Robert Downey Jr."
19,12885,Star Wars: The Clone Wars,Mechanical animation and a less-than stellar script make The Clone Wars a pale shadow of George Lucas' once great franchise.,18%,170,39%,163607,"""Star Wars: The Clone Wars"" showcases an entirely new look and feel to the galaxy far, far away--combining the expansive scope of the ""Star Wars"" Saga with state-of-the-art computer-generated animation. On the front lines of an intergalactic struggle between good and evil, fans young and old will join such favorite characters as Anakin Skywalker, Obi-Wan Kenobi and Padmé Amidala, along with brand-new heroes like Anakins padawan learner, Ahsoka. Sinister villains--led by Palpatine, Count Dooku and General Grievous--are poised to rule the galaxy. Stakes are high, and the fate of the Star Wars universe rests in the hands of the daring Jedi Knights. Their exploits lead to the action-packed battles and astonishing new revelations that fill ""Star Wars: The Clone Wars.""","PG (for sci-fi action violence throughout, brief language and momentary smoking)","Action & Adventure, Animation, Science Fiction & Fantasy",Dave Filoni,Warner Bros. Pictures,98 minutes,"Matt Lanter, Ashley Eckstein, James Arnold Taylor"
20,12886,Henry Poole Is Here,"Full of Hallmark-truisms and pop songs presented with strained significance, this comic foible intends less to convert than to preach to the choir.",39%,99,52%,9429,"Given a grim diagnosis during a routine doctors checkup, a man who once had it all finds his attempt to disappear into a working-class suburb and spend his remaining days subsisting on vodka and junk food hopelessly disrupted when he falls for the beautiful divorcée next door and a busybody neighbor notices a miraculous stain on his stucco wall. Henry Poole (Luke Wilson) had a comfortable life and a beautiful fiancée. But just when it seemed that the future couldnt look any brighter for Henry, a visit to the doctors office casts a dark cloud over his sunny outlook. Shattered, Henry wants nothing more in life than to simply vanish into his surroundings, and what better way to accomplish that feat than to purchase a cookie-cutter house in a working-class suburb and spend his final days awaiting the inevitable in peaceful solitude. Unfortunately for Henry, his new neighbors arent about to let the handsome neighborhood newcomer spend his days sulking. The first to stop by and welcome Henry to his new home is local yenta Esperanza (Adriana Barraza), who comes knocking on his door with a fresh plate of homemade tamales and laundry list of questions.Later, after taking notice of sad-eyed divorcée Dawn (Radha Mitchell) and her taciturn eight-year-old daughter, Millie (Morgan Lily), who hasnt spoken a work since her father left, Henry finds his self-imposed exile shattered when Esperanza notices a stain on his stucco wall that seems to possess miraculous powers. Before Henry can say ""Hail Mary,"" Esperanza is leading pilgrimages to the ""holy site"" in his backyard and inviting Father Salizar (George Lopez) to give his blessings to the sacrosanct blemish. As skeptical as Henry may be about the healing powers of the curious apparition, however, his growing friendship with young Millie not only brings him closer to Dawn, but also proves to him that theres no escaping the power of hope. Cheryl Hines, Richard Benjamin, and Jessica Walter co-star in a wry existential comedy drama penned by first-time feature film screenwriter Albert Torres, and directed by Mark Pellington (Arlington Road, The Mothman Prophecies). ~ Jason Buchanan, Rovi",PG (for thematic elements and some language),"Comedy, Drama",Mark Pellington,Overture Fillms,100 minutes,"Luke Wilson, Radha Mitchell, Adriana Barraza"
21,12887,En la Ciudad de Sylvia (In the City of Sylvia),"Lightly bittersweet yet deceptively deep, In the City of Sylvia is just seductive enough to distract viewers from its more problematic elements.",77%,22,71%,757,"A youthful foreigner sits sketching the diners of an outdoor café in hopes of finding the women he met there years before in director José Luis Gueríns languid, sun-soaked tale of longing. It was a long time ago that the artist met a mysterious beauty named Sylvia, and the memory of the girl has lingered in his mind ever since. Perhaps if he can capture the movements of the patrons in this quaint European café he can recognize the woman he seeks. Then, at once, the artist believes he has found Sylvia. Setting out into the streets in pursuit of a fading memory, he vows that this time he wont let love slip through his fingers.",PG-13,"Art House & International, Drama",José Luis Guerín,Axiom Films,90 minutes,"Pilar López de Ayala, Xavier Lafitte, Michaël Balerdi"
22,12888,Mutant Chronicles,"Bad acting, poor CGI and clunky script mean this sci-fi thriller is lacking in all departments including the thrills.",18%,34,24%,26611,"Steampunk aesthetics inform this story of a dystopic future in which humankind wages an explosive last stand against the demonic NecroMutants, who would see the entire human race brutally annihilated. Thomas Jane, Ron Perlman, Devon Aoki, and John Malkovich star in this effects-heavy sci-fi action thriller from director Simon Hunter (Dead of Night).",R (for strong bloody violence and language throughout),"Action & Adventure, Science Fiction & Fantasy",Simon Hunter,Magnolia Pictures,111 minutes,"Thomas Jane, Ron Perlman, John Malkovich"
23,12890,Waltz with Bashir,"A wholly innovative, original, and vital history lesson, with pioneering animation, Waltz With Bashir delivers its message about the Middle East in a mesmerizing fashion.",96%,150,91%,43958,"Director Ari Folmans animated, quasi-documentary Waltz With Bashir follows the filmmakers emotional attempt to decipher the horrors that unfolded one night in September of 1982, when Christian militia members massacred more than 3,000 Palestinian refugees in the heart of Beirut as Israeli soldiers surrounded the area. Folman was one of those soldiers, but nearly 20 years after the fact, his memories of that night remain particularly hazy. After hearing an old friend recall a vivid nightmare in which he is pursued by 26 ferocious dogs, Folman and his friend conclude that the dream must somehow relate to that fateful mission during the first Lebanon War. When Folman realizes that his recollections regarding that period in his life seem to have somehow been wiped clean, he travels the world to interview old friends and fellow soldiers from the war. Later, as Folmans memory begins to emerge in a series of surreal images, he begins to uncover a truth about himself that will haunt him for the rest of his days. ~ Jason Buchanan, Rovi","R (for some disturbing images of atrocities, strong violence, brief nudity and a scene of graphic sexual content)","Animation, Art House & International, Documentary, Special Interest",Ari Folman,Sony Pictures Classics,90 minutes,"Ari Folman, Ron Ben-Yishai, Roni Dayag"
24,12891,Let the Right One In,Let the Right One In reinvigorates the seemingly tired vampire genre by effectively mixing scares with intelligent storytelling.,98%,190,90%,61276,"A 12-year-old boy befriends a mysterious young girl whose appearance in town suspiciously coincides with a horrifying series of murders in director Tomas Alfredsons adaptation of the book by author John Ajvide Lindqvist, who also wrote the screenplay. Oskar is a young boy who cant seem to shake off the local bullies, but all of that begins to change when a new neighbor moves in next door. After striking up an innocent friendship with his eccentric next-door neighbor, Oskar realizes that she is the vampire responsible for the recent rash of deaths around town. Despite the danger, however, Oskars friendship with the girl ultimately takes precedence over his fear of her.","R (for some bloody violence including disturbing images, brief nudity and language)","Art House & International, Drama, Horror",Tomas Alfredson,Magnet/Magnolia Pictures,114 minutes,"Kåre Hedebrant, Lina Leandersson, Per Ragnar"
25,12892,Hamlet 2,"The script's biting premise and Steve Coogan's endearing, off-the-handle performance make Hamlet 2 an hysterical -- if slightly painful -- ride.",62%,145,56%,17654,"Steve Coogan stars in the comedy Hamlet 2, which follows a drama teacher who tries to put together a production of ""Hamlet 2"" to rescue his high-school theater department. Catherine Keener co-stars in the Andrew Fleming-helmed production.","R (for language including sexual references, brief nudity and some drug content)",Comedy,Andrew Fleming,Focus Features,92 minutes,"Steve Coogan, Catherine Keener, Amy Poehler"
26,12893,Death Race,"Mindless, violent, and lightning-paced, Death Race is little more than an empty action romp.",42%,159,60%,207645,"The Transporter star Jason Statham takes the wheel in director Paul W.S. Andersons remake of the Roger Corman classic about a hyper-violent cross-country race that breaks all of the traditional rules of the road. The time is the not-so-distant future, and as Americas prisons begin overflowing with violent criminals, the powers that be devise a grisly game that will free up space in the cells and entertain the masses at the same time. Jensen Ames (Statham) is a three-time speedway champion with a dark past. A survival expert and ex-con whose sordid history comes back to haunt him when he is framed for a murder he didnt commit, Ames is forced to choose between donning the metallic mask of a mythical racer known as Frankenstein or languishing away on Terminal Island -- Americas most notorious penitentiary. Over the course of the next three days, this unlikely champion will get behind the wheel of a nightmare machine outfitted with machine guns, grenade launchers, and flamethrowers in a desperate attempt to outrun some of the most violent criminals ever imprisoned. Should Ames be the first to cross the checkered flag, he will win his freedom; should he come in second, however, death would be preferable to a grim future in a cramped concrete cell. Co-stars include Joan Allen, Ian McShane, Natalie Martinez, and Tyrese Gibson, who takes over the role of Machine Gun Joe, made famous by Sylvester Stallone in the original. ~ Jason Buchanan, Rovi",R (for strong violence and language),"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",Paul W.S. Anderson,Universal Pictures,105 minutes,"Jason Statham, Joan Allen, Ian McShane"
27,12894,The House Bunny,"Anna Faris is game, but she can't salvage this middling, formulaic comedy.",43%,123,50%,211378,"When Playboy playmate Shelley (Anna Faris) is unceremoniously evicted from Hugh Hefners lavish mansion in order to make room for some younger beauties, her quest for employment finds her serving as den mother to an unpopular L.A. sorority in this Happy Madison production directed by Fred Wolf. Colin Hanks, Rumer Willis, Katharine McPhee, Monet Mazur, and Beverly DAngelo co-star. ~ Jason Buchanan, Rovi","PG-13 (for sex-related humor, partial nudity and brief strong language)",Comedy,Fred Wolf (II),Sony Pictures/Columbia,97 minutes,"Anna Faris, Colin Hanks, Emma Stone"
28,12895,The Longshots,"The Longshots means well, but it's a largely formulaic affair, rarely deviating from the inspirational sports movie playbook.",41%,71,61%,22653,"Former Limp Bizkit frontman Fred Durst directs Ice Cube and Keke Palmer in this battle-of-the-sexes sports comedy about a former high-school football star who coaches his niece to become the first-ever girl quarterback in the history of Pop Warner football. Based on a true story, The Longshots opens in the struggling American town of Minden, IL. The Minden Browns used to be one of the strongest teams in the Pop Warner league, but lately things have taken a turn for the worst. Recognizing that his old team needs some fresh blood in order to make a comeback, a former player (Cube) trains his 11-year-old niece, Jasmine (Palmer), to throw the ball like a true gridiron giant. While the powers that be scoff at the idea of a female quarterback, they soon begin to sing a different tune as Jasmine leads the Browns to the championships and an invigorating shot at redemption. ~ Jason Buchanan, Rovi","PG (for some thematic elements, mild language and brief rude humor)","Comedy, Drama",Fred Durst,The Weinstein Company,94 minutes,"Ice Cube, Keke Palmer, Tasha Smith"
29,12896,Rocker,nothing,nothing,nothing,nothing,nothing,"A dejected wannabe rock star finds her efforts to break big getting a welcomed second wind when her best friends decide to team up and show the record industry just what theyre missing my leaving her unsigned. Perhaps with a little creative storytelling and one truly outrageous plan, this starving rocker will finally get the big break she so genuinely deserves.","R (for language, sexual content and some drug material)","Comedy, Drama",Lauren Patrice Nadler,Maverick Entertainment,87 minutes,"Camille Solari, Beth Grant, Danielle Nicolet"
30,12898,Mirrors,nothing,nothing,nothing,nothing,nothing,A pair of newlyweds travels to New Orleans for their honeymoon but finds their romantic journey disrupted when the young wife appears to fall victim to a voodoo curse that brings her nightmares to life. She and her husband turn to a local doctor for help in this horror film.,PG,Horror,Noel Black,nothing,nothing,"Kitty Winn, Peter Donat, William Swetland"
31,12899,La Fille Coupée en Deux (The Girl Cut in Two) (A Girl Cut in Two),Nouvelle Vague master Claude Chabrol balances subtle stabs of humor and biting class criticism to explore a love story and the seedier side of the haute bourgeois.,74%,87,37%,2718,"A television weatherwoman is pursued simultaneously by a spoiled pharmaceutical heir and a successful -- but much older -- writer in director Claude Chabrols blackly comic tale of romance and class differences. Gabrielle Deneige (Ludivine Sagnier) has a high-profile job detailing the forecast on French TV. Yet despite Gabrielles staunch work ethic, she values her privacy over her professional career and lives in a modest house with her aging mother (Marie Bunel). One day, renowned author Charles Saint-Denis (François Berléand) is interviewed at the television station where Gabrielle works, and the two feel an instant, powerful connection. Later, at a book signing, the pair continues to flirt despite the presence of entitled rich kid Paul Gaudens (Benoît Magimel) -- who openly despises the writer and longs to claim Gabrielle as his own. Despite the fact that Charles is still happily married to his wife of 25 years (Valeria Cavalli), with whom he has set up home in a posh ultra-modern estate in the countryside, he and Gabrielle share an intimate afternoon at the authors nearby pied-à-terre. Later, as the potentially psychotic Paul steps up his pursuit of Gabrielle, the girl begins to question whether either of her suitors is pure in his intentions.",NR,"Art House & International, Comedy, Mystery & Suspense",Claude Chabrol,IFC First Take,114 minutes,"Ludivine Sagnier, Benoît Magimel, Mathilda May"
32,12900,Fly Me to the Moon,"Flatly animated and indifferently scripted, Fly Me To the Moon offers little for audiences not comprised of very young children.",20%,84,24%,6936,"Christopher Lloyd, Kelly Ripa, Nicollette Sheridan, and Tim Curry lend their voices to director Ben Stassens (Haunted Castle and Encounter in the Third Dimension) animatedchildrens fantasy about three preteen flies who hitch a ride into space on the Apollo 11 moon mission. The year is 1969, and Americans all across the country are buzzing about the first manned mission to the moon. Even the insects arent immune to the excitement, as evidenced by the enthusiasm of adolescent flies Nat (voice of Trevor Gagnon), IQ (voice of Philip Daniel Bolden), and Scooter (voice of David Gore). Over the years, Nats grandpa (voice of Lloyd) has often recalled the time he hitched a ride on Amelia Earharts airplane during the famed aviators cross-Atlantic flight, and now Nats dreams of recreating that feat on a much larger scale are finally set to come true. But while the three young flies only believe that theyll be gone for a few minutes, the fact is that theyll be drifting through space for almost an entire week. Just as theyre about to sneak aboard the ship, the flies are spotted by a keen-eyed NASA ground control official and stored in a test tube for future study. Later in the flight, when the ships engine malfunctions, the only ones capable of fixing the problem are the three tiny stowaways. But their mission isnt accomplished just yet, because grandpas old flame Nadia (voice of Sheridan) has just arrived from Russia to warn him that a tiny fly-spy named Yegor (voice of Curry) has been assigned the task of traveling to Cape Canaveral and sabotaging the computer flight plans. Should Nat, IQ, and Scooter fail to act in time, Yegors mission could spell disaster not only for the three thrill-seeking flies, but the entire U.S. space program. ~ Jason Buchanan, Rovi",G,"Animation, Kids & Family, Science Fiction & Fantasy",Ben Stassen,Summit Entertainment,84 minutes,"Trevor Gagnon, Philip Daniel Bolden, David Gore"
33,12901,Trumbo,"Trumbo serves as an honorable and well-acted tribute to a brilliant writer's principled stand, even if it doesn't quite achieve the greatness of its subject's own classic screenplays.",74%,202,79%,22755,"In 1947, Dalton Trumbo (Bryan Cranston) was Hollywoods top screenwriter until he and other artists were jailed and blacklisted for their political beliefs. TRUMBO (directed by Jay Roach) recounts how Dalton used words and wit to win two Academy Awards and expose the absurdity and injustice of the blacklist, which entangled everyone from gossip columnist Hedda Hopper (Helen Mirren) to John Wayne, Kirk Douglas and Otto Preminger.",R (for language including some sexual references),Drama,Jay Roach,Bleecker Street Media,124 minutes,"Bryan Cranston, Alan Tudyk, Diane Lane"
34,12902,Variety Lights,nothing,100%,11,70%,602,"In this Italian film, an ambitious young girl (Carla Del Poggio) meets up with a traveling group of performers and decides to run off with them and leave her small-town life behind. In Italian with English subtitles, this picture was Federico Fellinis film debut.",NR,"Art House & International, Drama","Federico Fellini, Alberto Lattuada",Pathé Contemporary Films,93 minutes,"Peppino De Filippo, Carla Del Poggio, Giulietta Masina"
35,12903,Path to War,nothing,nothing,nothing,nothing,nothing,"Inspired by author Robert A. Caros massive biography of President Lyndon Baines Johnson, the made-for-cable Path to War retraces the world-shaking events occurring between LBJs jubilant inaugural in 1965 and his tired, dispirited decision not to seek another presidential term in 1968. At the crux of these tumultuous three years is the war in Vietnam, which forces Johnson (here played by Michael Gambon) to shunt his proposed ""Great Society"" to the back burner. Though famous in political circles as a wrangler and compromiser, LBJ cannot seem to do anything right in pursuing the war; nor are his chief advisors, the hawkish Robert McNamara (Alec Baldwin) and the dove-ish Clark Clifford (Donald Sutherland), able to forge a permanent policy agreement. As Clifford warns Johnson that ""escalation will ruin you, and all the great good you want to do,"" McNamara presses for a continuation of the war lest America lose face and Vietnam fall to the Communists. The story unfolds with the inexorability of a Shakespearean tragedy, with Johnson as a modern-day Macbeth, Richard III, and King Lear rolled into one. Of interest to non-history buffs is the appearance of two original cast members of the 1969 film M*A*S*H: Donald Sutherland as Clark Clifford and Tom Skerritt as William Westmoreland. Directed by political-movie veteran John Frankenheimer, Path to War made its HBO cable network debut on May 18, 2002.",PG-13,"Drama, Television",John Frankenheimer,HBO Video,165 minutes,"Michael Gambon, Donald Sutherland, Alec Baldwin"
