,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,4013,No Man's Land,"Bleak and darkly humorous, No Man's Land vividly illustrates the absurdity of war.",93%,98,93%,12011,"The grim futility of the war between Bosnia and Serbia is reduced to its essence as two enemy soldiers are forced to share a wary trust for one another in this drama. A group of Bosnian soldiers are advancing upon Serbian territory during a misty night when the fog lifts at daybreak, making them plainly visible to their enemy. Serb forces open fire upon them, and soon only Chiki (Brancko Djuric) is still alive, after diving into a trench in no mans land. Two Serbian soldiers scouting the area set up a land mine using the body of a Bosnian soldier as ""bait;"" if moved, the mine will jump into the air and explode. Chiki watches as the soldiers set the trap, and furious at the disrespect to his fallen comrades, he kills one of the Serbs, and takes the other, Nino (Rene Bitorajac), hostage. With both soldiers alone and equally armed, they find themselves at a stalemate, and begin trying to attract help from either side. Eventually, the two men are found by a squadron of French soldiers attached to a U.N. peacekeeping unit; now held by supposedly neutral forces, Chiki and Nino are with the French troops when its discovered that the dead Bosnian soldier isnt dead after all, though no one is sure how to disarm the mine without killing him in the process. No Mans Land was the debut feature from Bosnian writer and director Danis Tanovic.",R (for violence and language),"Art House & International, Drama",Danis Tanovic,United Artists Pictures,98 minutes,"Branko Djuric, Branco Djuric, Rene Bitorajac"
11,4014,North Shore,N/A,N/A,N/A,N/A,N/A,"In this youthful surfing adventure, a hot young surfer wins a wave-tank contest in his native Arizona and decides to temporarily abandon his studies to hit the fantastic waves of the Hawaiian North shore pipeline. Once there, he is derided by the other surfers because nobody believes that a boy from the desert could possibly know anything about surfing real waves. Fortunately, an aging hippie (and supremo surfer), who designs boards for a living, believes in him and so teaches him the ropes. While learning about the sea and preparing for an international surfing competition, the boy also learns valuable lessons about life and love.","PG (adult situations/language, violence)","Action & Adventure, Drama, Romance",William Phelps,MCA Universal Home Video,96 minutes,"Matt Adler, Nia Peeples, Gregory Harrison"
12,4015,Head Over Heels,N/A,N/A,N/A,N/A,N/A,"Legendary British musical-comedy favorite Jessie Matthews chalks up another winner with Head Over Heels in Love. The ever-charming Matthews plays Jeanne, a Parisian entertainer who manages to get herself in hot water with the French version of Actors Equity and is forced to take a series of jobs under a series of assumed names. Meanwhile, a romantic triangle involving American film star Norma (Helen Whitney Bourne) and gangsters Pierre (Robert Flemyng) and Marcel (Louis Borrell) spells big trouble for all concerned -- including the plucky Jeanne. Highlighted by six sprightly song numbers, Head Over Heels in Love is our girl Jessies vehicle all the way, and never mind the ""main"" plot. The film was directed by Sonnie Hale, who just so happened to be the stars husband. ~ Hal Erickson, Rovi",NR,"Musical & Performing Arts, Romance",,N/A,N/A,"Jessie Matthews, Louis Borell, Robert Flemyng"
13,4016,Left Behind: The Movie,"Poor production values, slow pacing, and an implausible story makes Left Behind a movie only for the faithful.",16%,45,16%,19954,"In the Holy Bible, the Book of Revelations speaks of an event called ""The Rapture,"" in which it is believed God will call those who have been saved to Heaven, while those who have not repented their sins will remain on Earth. Authors Tim LaHaye and Jerry B. Jenkins have written a series of novels based upon the premise of how the Rapture would affect ordinary people in the modern world, and Left Behind is the first feature film to be adapted from their work. Rayford Steele (Brad Johnson) is an airline pilot whose relationship with his wife has gone sour; she responds by devoting more of her time and energy to the church, while he ponders having an affair with an attractive flight attendant, Hattie Durham (Chelsea Noble). In the midst of a flight to London, a number of their passengers mysteriously disappear, and chaos takes hold as a number of vehicles on the ground and in the air are suddenly unmanned. Meanwhile, Buck Williams (Kirk Cameron), a television journalist, is pondering the rash of sudden disappearances as he works on a report about Dr. Chaim Rosenzweig (Colin Fox), an Israeli scientist who has devised a formula that would make any soil on earth easy to cultivate. However, Cameron wonders if theres more to Rosenzweig than he first imagined when he discovers the doctor is in cahoots with two multi-millionaires who plan to broker the invention to promote their own agenda of international domination. Produced by Cloud Ten Productions, a Christian filmmaking concern, Left Behind was released with an unusual marketing strategy -- the film was made available on home video in October 2000, with a theatrical release scheduled to follow in February 2001.",PG-13 (for violence),"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy, Faith & Spirituality",Vic Sarin,Cloud Ten Pictures,100 minutes,"Kirk Cameron, Brad Johnson, Janaya Stephens"
14,4017,Valentine,Valentine is basically a formulaic throwback to conventional pre-Scream slasher flicks. Critics say it doesn't offer enough suspense or scares to justify its addition to the genre.,11%,76,11%,56365,"The novel of the same name by author Tom Savage becomes this horror film starring Marley Shelton as Kate Davies. Kates in a troubled relationship with journalist Adam Carr (David Boreanaz), a problem drinker, but she receives support from her best friends, the same four girls shes known since grade school: Paige Prescott (Denise Richards), Dorothy Wheeler (Jessica Capshaw), Lily Voight (Jessica Cauffel), and Shelly Fisher (Katherine Heigl). When Shelly is murdered and the other girls begin receiving gruesome Valentines Day cards signed ""JM,"" they begin to speculate that the killer could be an awkward schoolmate named Jeremy Melton, whom they once teased mercilessly at a school dance, leading to his beating and humiliation. Dorothy in particular is afraid that a false accusation she made against Jeremy might be causing him to seek bloody retribution, but the macho detective (Fulvio Cecere) assigned to investigate Shellys murder has some other suspects in mind. As the body count is racked up and Dorothys lavish Valentines Day party approaches, Kate begins to suspect that the true identity of Jeremy, who likely underwent plastic surgery to alter his appearance, could hit very close to home. Valentine is the second slasher flick from Urban Legend (1998) director Jamie Blanks.","R (for strong horror violence, some sexuality and language)","Horror, Mystery & Suspense",Jamie Blanks,Warner Bros. Pictures,96 minutes,"Denise Richards, David Boreanaz, Marley Shelton"
15,4020,The Million Dollar Hotel,"Critics say the weirdness of The Million Dollar Hotel is more grating and pretentious than interesting. Also, it takes too long to get to the conclusion.",25%,44,25%,11383,"Set in 2001, a group of misfits live in a flea-bitten, skid-row hotel known as The Million Dollar Hotel. Its residents become the center of attention when a junky named Izzy is found murdered. As it turns out, he is the son of a wealthy and powerful media magnate. The residents of the hotel soon become the prime suspects. A badgering detective is then on the case to try and solve the murder. Or was it a suicide?",R (for language and some sexual content),"Art House & International, Drama, Mystery & Suspense",Wim Wenders,Icon Entertainment,122 minutes,"Jeremy Davies, Milla Jovovich, Mel Gibson"
16,4021,Nico and Dani (Krámpack),Nico and Dani offers a refreshingly honest look at adolescence and sexual coming-of-age.,87%,54,87%,1851,"16-year-old Nico travels from Barcelona to visit his best friend Dani at his parents beach house on the Mediterranean. Determined to lose their virginity that summer, the boys grow closer and it becomes apparent that Dani has feelings for Nico, while Nico is not sure he feels the same way. Over the course of the summer, the two boys must acknowledge their different sexualities while still maintaining their friendship.","R (for strong sexual content, some drug use and language - all involving teens)","Art House & International, Comedy, Drama",Cesc Gay,Avatar Films,90 minutes,"Fernando Ramallo, Jordi Vilches, Marieta Orozco"
17,4023,Saving Silverman,"Dragged down by a plot lacking any sense of logic and obnoxious, unsympathetic characters, this comedy is more crude and mean-spirited than funny.",18%,100,18%,61927,"Darren Silverman, Wayne Le Fessier and J.D. McNugent have been best friends since the fifth grade. From grade school (when they were all picked on), to high school (when Wayne played on the football squad, J.D. was the teams mascot and Darren was its star cheerleader), to today (rocking side by side in ""Diamonds in the Rough"", their Neil Diamond cover band), these guys have always stuck together. Now, enter Judith, a great-looking but cold-hearted and manipulative psychiatrist who digs her claws into sweet-natured Darren, snatches him from the friendship and even breaks up the band. First, J.D. and Wayne attempt to distract Darren by reuniting him with his high school love, Sandy, who in only a short time plans to take her religious vows and become a nun. But the stranglehold Judith has on Darren is too strong. In a desperate and hilarious last-ditch attempt to save their friend from Judiths grip - and after receiving some ill-advised help from their take-no-prisoners high school football coach - Wayne and J.D. kidnap Judith and fake her death, leaving Darren free to fall for Sandy. Judith, however, doesnt stay down for long. Demonstrating cunning and kick-ass karate moves that leave her captors in the dust, Judith escapes and pulls Darren back under her control. But just before the contentious couple takes their wedding vows, a hero arrives in an unexpected form - Neil Diamond, who is recruited by J.D. and Wayne to help save the day.","PG-13 (for crude and sexual humor, language, and thematic material)",Comedy,Dennis Dugan,Columbia Pictures,95 minutes,"Jason Biggs, Steve Zahn, Jack Black"
18,4025,The Taste of Others (Le goût des autres),"The Taste of Others is a fresh, witty comedy about the attraction of opposites. The characters are well-drawn and engaging and their social interactions believable.",100%,59,100%,6650,"Agnes Jaoui co-writes and directs this romantic comedy of manners set in Frances rustic Provence. Unpolished and ultra-pragmatic industrialist Jean-Jacques Castella (co-scripter Jean-Pierre Bacri) reluctantly attends Racines tragedy ""Berenice"" in order to see his niece play a bit part. He is taken with the plays strangely familiar-looking leading lady Clara Devaux (Anne Alvaro). During the course of the show, Castella soon remembers that he once hired and then promptly fired the actress as an English language tutor. He immediately goes out and signs up for language lessons. Thinking that he is nothing but an ill-tempered philistine with bad taste, Clara rejects him until Castella charms her off her feet. ~ Jonathan Crow, Rovi",R (For language and drug content),"Art House & International, Comedy, Drama",Agnès Jaoui,Artistic License Films,112 minutes,"Anne Alvaro, Jean-Pierre Bacri, Agnès Jaoui"
19,4026,Vatel,"Visually sumptuous, but unengaging.",31%,32,31%,4400,"In 1671, Francois Vatel, a master chef, entertainer and steward, is hired by the Prince de Conde to prepare an important feast for the upcoming arrival of King Louis XIV. However, it will take nothing short of a miracle to prepare a fete fitting for royalty while Condes provinces rest on the verge of financial ruin. Vatel, however, is a culinary genius possessing a heightened sense of resourcefulness with which to resolve each new crisis that threatens to damper the festivities. He is caught off guard by only one unforseen factor -- the ravishing beauty of royal newcomer, the regal Anne de Montausier. Not only has she caught the kings eye but also those of Vatel and the kings nasty aide the Marquis de Lauzon. To the monarch and the marquis she is but a sexual conquest, but Vatel and Anne recognize the decency and honesty in each other, qualities in short supply in the rarefied world in which they exist.",PG-13 (for sexual content and some violence),"Art House & International, Drama",Roland Joffé,Miramax,103 minutes,"Gérard Depardieu, Uma Thurman, Tim Roth"
20,4027,Down to Earth,N/A,N/A,N/A,N/A,N/A,"In this silent film, Douglas Fairbanks Sr. takes over an asylum where his girl Eileen Percy is resting after a supposed nervous breakdown. ""Doctor"" Fairbanks realizes that Percy is perfectly healthy; all thats wrong with her is that she has become soft and spoiled thanks to modern living.",NR,"Action & Adventure, Comedy",John Emerson,N/A,N/A,"Ruth Allen, Douglas Fairbanks, Charles Gerrard"
21,4028,Recess: School's Out,"Though basically a TV cartoon stretched out to movie-length, Recess has enough successful jokes and smart writing to make it a worthwhile view.",60%,70,60%,9235,"The characters from the popular Saturday morning TV cartoon series move out of the schoolyard and onto the big screen in this animated feature. New kid Gus (voice of Courtland Mead), nice guy TJ (voice of Andrew Lawrence), tough girl Spinelli (voice of Pamela Segall), cool kid Vince (voice of Rickey DShon Collins), overly enthusiastic Mikey (voice of Jason Davis), and brainy Gretchen (voice of Ashley Johnson) are grade school best friends who are psyched about the end of the school year and the arrival of summer vacation. But Principal Prickly (voice of Dabney Coleman) is less than enthusiastic about letting the kids goof off all summer, and evil school administrator Dr. Benedict has come up with a plan to do away with summer vacation by using a super-powered laser to create permanent winter. Teen-pop singer Myra contributes a new version of ""Dancing in the Street"" to the soundtrack, and Katey Sagal also contributes to the voice cast.",G,"Animation, Comedy, Kids & Family, Special Interest",Chuck Sheetz,Buena Vista Pictures,82 minutes,"Andrew Lawrence, James Woods, Dabney Coleman"
22,4029,Sweet November,N/A,N/A,N/A,N/A,N/A,"Sarah Deever (Sandy Dennis) is an idealistic young woman living in Brooklyn. Her altruistic nature finds her taking in visitors for a month at a time to help them in their time of need. Charlie Blake (Anthony Newley) is her latest reclamation project, a cardboard-box factory worker and owner of an annoyingly loud alarm on his wristwatch. Charlie gains entrance to her apartment and eventually her heart when he reveals he always wanted to be a poet. Sarah seeks to overcome her own problems by helping those in need, but her need for Charlies love soon supersedes her initial intentions. He is allowed to stay for the month of November as she adheres to her traditional deadline on guests.",NR,Drama,Robert Ellis Miller,Warner Bros.,112 minutes,"Sandy Dennis, Anthony Newley, Theodore Bikel"
23,4030,Company Man,A flat and misconceived movie with big stars.,14%,63,14%,1442,"A bumbling high school grammar teacher in the 1960s is recruited by the CIA to help them in a plot to overthrow Cubas Fidel Castro, inadvertently leading to the events of the Bay of Pigs.",PG-13 (for sexual humor and drug content),"Comedy, Drama","Peter Askin, Douglas McGrath",Paramount Classics,81 minutes,"Sigourney Weaver, Douglas McGrath, John Turturro"
24,4031,The Price of Milk,"Awash in random whimsy, The Price of Milk feels more forced and muddled than charming.",49%,47,49%,2459,"New Zealand filmmaker Harry Sinclair turns to a more rural setting with this modern fairy tale centering on two lovers, Lucinda ($Danielle Cormack) and Rob (Karl Urban), who live on a dairy farm in a quaint small town. On a standard errand one day, Lucinda accidentally hits an older woman on the road. The woman miraculously gets up unharmed and disappears, but soon afterward, Lucinda starts incorporating her fears into her current romantic relationship. In an effort to restore their romantic lives to a more exciting plane, Lucinda begins creating small conflicts on the advice of friend Drosophila (Willa ONeill), hoping for instant results. One night, however, Rob and Lucinda are robbed by a Maori group, later revealed to be the nephews of the woman stricken in the car accident. The group steals a quilt, which Lucinda barters 117 of Robs farm cows to get back. Meanwhile, Drosophila has attempted to steal Rob for herself, and Lucindas plans turn out to work against her. Director Sinclair reportedly developed the story as an outline, with many elements devised as the film progressed during shooting.",PG-13 (for drug use and sensuality/nudity),"Art House & International, Comedy, Drama, Romance",Harry Sinclair,Lot 47 Films,87 minutes,"Danielle Cormack, Karl Urban, Willa O'Neill"
25,4032,Monkeybone,"Though original and full of bizarre visuals, Monkeybone is too shapeless a movie, with unengaging characters and random situations that fail to build up laughs.",19%,114,19%,47261,"This feverishly energetic comedy combines stop-motion animation and live action from director Henry Selick, creator of The Nightmare Before Christmas (1993) and James and the Giant Peach (1996). Brendan Fraser stars as Stu Miley, a cartoonist who created a randy monkey character called Monkeybone that has taken off in popularity, making him a celebrity. Stus set to launch a TV series based on Monkeybone and marry his beautiful fiancée Julie (Bridget Fonda) when hes injured in a freak accident that puts him in a coma. He travels to Dark Town, a holding area for the comatose who wait to either regain consciousness or move on to the afterlife with the help of Death (Whoopi Goldberg). Dark Town is also a realm where fictional characters reside and before long Stu has met the vulgar Monkeybone, who travels back to the land of the living to inhabit Stus body. Aided by Kitty (Rose McGowan), Stu must find a way to reclaim his body and put Monkeybone back in his place before the raunchy primate ruins his charmed life. Monkeybone is based on the cartoon graphic novel Dark Town by Kaja Blackley. ~ Karl Williams, Rovi",PG-13 (for crude humor and some nudity),"Animation, Comedy, Science Fiction & Fantasy",Henry Selick,20th Century Fox,92 minutes,"Brendan Fraser, Bridget Fonda, Chris Kattan"
26,4033,3000 Miles to Graceland,"While the premise sounds promising, the movie turns out to be a tedious and unnecessarily violent heist movie that's low on laughs and leaves no cliche unturned.",14%,96,14%,73112,"After squaring off in 1995 with competing movie biographies of frontier lawman Wyatt Earp, actors Kurt Russell and Kevin Costner co-star in this action crime caper as former cronies engaged in a series of double-crosses over some stolen loot. Michael Zane (Russell) and Thomas Murphy (Costner) are the leaders of a gang of ex-convict thieves using an Elvis Presley impersonator convention to pull off a daring heist in a Las Vegas casino. The gang also includes Gus (David Arquette), Hanson (Bokeem Woodbine), and Franklin (Christian Slater). Although they manage to retrieve the money, the crooks turn on each other in bloody fashion and Murphy (who believes hes actually the illegitimate son of Elvis) makes off with the illegal funds. In hot pursuit are the police and Michael, whos encumbered by his girlfriend Cybil (Courtney Cox-Arquette) and her young son Jesse James. Written and directed by music video creator Demian Lichtenstein, 3000 Miles to Graceland also stars Kevin Pollak, Ice-T, and Howie Long.","R (for strong violence, sexuality and language)","Action & Adventure, Drama, Mystery & Suspense","Demian Lichtenstein, Demien Lichtenstein",Warner Bros.,126 minutes,"Kurt Russell, Kevin Costner, Christian Slater"
27,4035,The Mexican,"Though The Mexican makes a good attempt at originality, its ponderous length makes it wear out its welcome. Also, those looking forward to seeing Roberts and Pitt paired up may end up disappointed, as they are kept apart for most of the movie.",54%,133,54%,132307,"A clumsy criminal is put in a position where he not only has to save his own skin, but that of his girlfriend in this comedy with strong undercurrents of romance. Jerry Welbach (Brad Pitt) is a low-level Mafia ""mechanic"" whose ineptitude is countered by frequent (but unpredictable) bursts of dumb luck. Jerrys girlfriend Samantha (Julia Roberts) wants him to get out of the business, and after his latest blunder lands capo Arnold Margolese (Gene Hackman) in jail, so does mid-level crime kingpin Bernie Nayman (Bob Balaban). But Bernie insists that Jerry do one last errand for the mob before they let him find employment elsewhere -- he has to go to Mexico and recover a rare and very valuable pistol, which is said to be cursed. While Samantha objects to Jerry taking the assignment, he isnt in much of a position to argue; Jerry heads south of the border, while Samantha, in a huff, sets out for Las Vegas. Once in Mexico, Jerry finds the pistol easily enough, but making his way back to the States proves to be an unexpected challenge. Meanwhile, Jerrys superiors want insurance that hell return with the goods, so they hire Leroy (James Gandolfini), a hitman, to kidnap Samantha and hold her hostage until Jerry comes back. However, Samantha and Leroy quickly strike up a friendship, and she soon learns the gunman has a sensitive side he doesnt show to the world -- along with a few other secrets. The Mexican marked the first screen pairing for mega-stars Julia Roberts and Brad Pitt -- though, given the films narrative arc, they play only a handful of scenes together. The film was directed by Gore Verbinski, who won awards for his work in commercials before breaking through with the quirky family comedy Mouse Hunt.",R (for violence and language),"Action & Adventure, Comedy, Drama",Gore Verbinski,Dreamworks Distribution LLC,124 minutes,"Brad Pitt, Julia Roberts, James Gandolfini"
28,4036,See Spot Run,"See Spot Run has all the elements chidren enjoy in a movie: a lovable dog, bad things happening to stupid adults, and lots of dog poop. For adults, it's either hit-or-miss.",23%,77,23%,36819,"A police dog finds himself pitted in a battle of wits against an accident-prone mailman and a gang of crooks (and it looks like the dog has the edge in the brains department) in this broad comedy. Agent 11 (Bob) is a bulldog trained by the FBI agent Murdoch (Michael Clarke Duncan) to sniff out drugs, and the dogs keen nose ferrets out the storage facility of Mafia kingpin Sonny (Paul Sorvino); Agent 11 has also been taught to show no mercy with criminals, and he gives Sonny a serious bite in a rather personal place. Needless to say, Sonny is not amused, and wants revenge against the pooch, so Agent 11 is put into the animal equivalent of the witness protection program. However, unlikely circumstances set the dog loose, where he soon pairs up with Gordon (David Arquette), a stunningly inept letter carrier with a long history of fending off ill-tempered pets. Gordon is attempting to impress Stephanie (Leslie Bibb), an attractive single mother, by helping to look after her son James (Angus T. Jones), and when he comes across Agent 11, he adopts the dog and names him Spot, feeling certain he can smooth out the critters often cranky relationship with people. But Gordon doesnt know that Sonny and his henchmen are hot on Agent 11s trail and that his new best friend will lead a gang of ruthless gangsters into Stephanie and James home. See Spot Run was originally announced as a vehicle for comedy star Martin Lawrence, but when changes in Lawrences schedule prevented him from taking on the project, it was retooled for the talents of David Arquette.","PG (for crude humor, language and comic violence)","Comedy, Kids & Family",John Whitesell,Warner Bros.,94 minutes,"David Arquette, Michael Clarke Duncan, Leslie Bibb"
29,4037,Carman: The Champion,N/A,11%,9,11%,921,"A feature debut for Emmy-winning TV director Lee Stanley, this film centers around the wheeling and dealing lifestyle of the world of boxing. Christian pop singer Carman stars as Orlando Leone, a former cruiserweight champ who now works as a security guard for a hotel and runs a youth center. One night on the job at the hotel, he assists in a complaint regarding noise and disruption, which happens to be occupied by the current cruiserweight champion. A local boxing promoter hears of the conflict and decides it is the perfect opportunity to get Orlando back into the ring. Through blackmail, Orlando is faced with returning to his old milieu, where he must face the current champion no matter what. Carman: The Champion, released by independent Christian company 8X Entertainment, also features Michael Nouri and Patricia Manterola.","PG-13 (for street and ring violence, and for drug content)","Action & Adventure, Drama, Faith & Spirituality",Lee Stanley,8X Entertainment,90 minutes,"Carman, Michael Nouri, Patricia Manterola"
