,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
11,44018,The Salamander,N/A,N/A,N/A,N/A,N/A,"Dante Matucci (Franco Nero), a counter-intelligence officer, uncovers a fascist plot to overthrow the Italian government, and as he begins to investigate, he has an ally in Bruno Manzini (Anthony Quinn), a man dedicated to hunting down war criminals. Bruno and other operatives, including the beautiful and frosty Lili Anders (Sybil Danning) report to Matucci as he coordinates their work. Most of the drama (not all) takes place off-screen, and Matucci essentially narrates the story -- making this one of the least exciting spy dramas around -- even the affair between Matucci and Anders is several degrees cooler than the norm. The inertia of the film continues through to the end, as the final denouement has all the suspects herded into one room (à la Agatha Christie or Dashiell Hammett) while Matucci and Manzini discuss the case.",NR,"Drama, Mystery & Suspense",Peter Zinner,N/A,N/A,"Franco Nero, Martin Balsam, Anthony Quinn"
12,44019,Bachelor Games,N/A,N/A,N/A,N/A,N/A,"BACHELOR GAMES: When five friends embark on a stag weekend in Argentina, everyone is expecting the usual bachelor party business. They do not expect to find themselves stranded, wounded, and hunted through the Andes. But thats just what happens when an elaborate scheme for revenge goes horribly awry.",NR,"Action & Adventure, Art House & International, Comedy",Edward McGown,N/A,N/A,"Charlie Bewley, Jack Doolan, Jack Gordon (VII)"
13,44020,We Are X,N/A,81%,26,81%,329,"From the production team behind the Oscar winning Searching for Sugar Man comes We Are X, a transcendent rock & roll story about X Japan, the worlds biggest and most successful band youve never heard of...yet. Under the enigmatic direction of drummer, pianist, composer, and producer Yoshiki, X Japan has sold over 30 million singles and albums combined--captivating such a wide range of admirers as Sir George Martin, KISS, Stan Lee, and even the Japanese Emperor--and pioneered a spectacle-driven style of visual rock, creating a one-of-a-kind cultural phenomenon. Chronicling the bands exhilarating, tumultuous and unimaginable history over the past three decades--persevering through personal, physical and spiritual heartache--the film culminates with preparations for their breathtaking reunion concert at New Yorks legendary Madison Square Garden. Directed by acclaimed documentarian Stephen Kijak (Stones in Exile, Scott Walker: 30 Century Man), We Are X is an astonishingly intimate portrait of a deeply haunted--but truly unstoppable--virtuoso and the music that has enthralled legions of the worlds most devoted fans.",R (for some language),Documentary,Stephen Kijak,Passion Pictures,95 minutes,"X (Japan), Yoshiki, Toshi"
14,44021,Rock Dog,"Rock Dog is amiable enough, but its second-tier animation and uninspired story add up to a movie whose meager charms are likely to escape all but the youngest and least demanding viewers.",47%,57,47%,3031,"For the Tibetan Mastiffs living on Snow Mountain, a dogs life has a simple riff: Guard a peaceful village of wool-making sheep from the thuggish wolf Linnux (Lewis Black) and his rabid pack. To avoid distractions, Mastiff leader Khampa (J.K. Simmons) forbids all music from the mountain. But when Khampas son Bodi (Luke Wilson) discovers a radio dropped by a passing airplane, it takes just a few guitar licks for his fate to be sealed: Bodi wants to be a rock n roll star. Yet that means defying his fathers wishes, heading to the city, and locating the legendary - and reclusive - musician Angus Scattergood (Eddie Izzard), who needs to write a new song and fast. If Bodi can put a band together, help Angus with his song, and defeat the wolves plot to take Snow Mountain, his life will be in tune. Bodi will become what hes always dreamed of being: More than a dog ... more than a Rock God... hell be a ROCK DOG!",PG (for action and language),"Animation, Comedy, Kids & Family",Ash Brannon,Summit Premiere,80 minutes,"J.K. Simmons, Luke Wilson, Eddie Izzard"
15,44025,D-Day,N/A,N/A,N/A,N/A,N/A,"The story of an elite group of American soldiers as they carry out a treacherous mission, venturing into enemy territory outnumbered and outgunned to take out a series of German machine gun nests. as they venture into enemy territory",NR,"Action & Adventure, Drama",Nick Lyon,Cinedigm,85 minutes,"Chuck Liddell, Weston Cage Coppola, Jesse Kove"
16,44032,Les anges gardiens (Guardian Angels),N/A,N/A,N/A,N/A,N/A,"Two men find themselves pulled away from their natures by otherworldly forces in this French comedy. While theyre very different people, Antoine Carco (Gerard Depardieu), the owner of a strip club in Paris, and Father Tarain (Christian Clavier), a straight-laced man of the cloth, have one thing in common -- both are followed by guardian angels who guide them and tell them what to do. However, the good fathers angel has a wild streak and likes urging him into trouble, while Carcos is very proper and a bit appalled with what he does for a living. When friend of Carcos is killed in Hong Kong, Carco honors the mans last request and flies to Hong Kong to bring his son back to Paris to be with his mother. Carco is also asked to fetch some money from members of the Triads (the Hong Kong Mafia), but this doesnt go over especially well with the mobsters. To insure the boys safe return, Carco asks Father Tarain, who has been traveling, to take the boy back to Paris for him. The father agrees and takes the boy, not knowing that Carco stashed $40 million in Triad money in the kids suitcase. Before long, Carsos conscience is bothering him about his recklessness, while Father Tarains guardian angel is encouraging him to take a walk on the wild side. ~ Mark Deming, Rovi",NR,"Action & Adventure, Art House & International, Comedy",Jean-Marie Poiré,N/A,N/A,"Gérard Depardieu, Christian Clavier, Eva Grimaldi"
17,44033,Priklyucheniya Buratino (The Adventures of Buratino),N/A,N/A,N/A,N/A,N/A,,NR,"Action & Adventure, Animation, Art House & International, Kids & Family","Dmitriy Babichenko, Ivan Ivanov-Vano, Dmitri Babichenko",N/A,N/A,"Nina Gulyayeva, Margarita Korabelnikova, Vladimir Lepko"
18,44034,Bayou,N/A,N/A,N/A,N/A,N/A,"The calculatedly sleazy Bayou stars Lita Milan as Marie, the daughter of slovenly Cajun fisherman Herbert (Douglas Fowley). Marie falls in love with Northern architect Martin (Peter Graves), which rests not at all well with her ardent--and psychotic--local suitor Ulysses (Tim Carey at his most loathsome). Martin is afraid to fight the brutish Ulysses, but for Maries sake he summons up the courage for a violent climactic set-to. Sharp-eyed viewers will notice that, in addition to his role as the heroines father, Douglas Fowley doubles in a bit as the heros contractor friend. A model of decorum by todays standards, Bayou nevertheless enjoyed a healthy second life on the exploitaiton circuit under the title Poor White Trash.",NR,Drama,Harold Daniels,United Artists,83 minutes,"Peter Graves, Lita Milan, Douglas Fowley"
19,44035,The Levelling,N/A,94%,34,94%,450,"Somerset, England. Trainee veterinarian Clover Catto returns to the farm where she grew up after hearing news that her brother Harry has died in what appears to be a suicide. Finding the family home in a state of horrendous disrepair following the 2014 floods that devastated the area, Clover is forced to confront her father Aubrey about the farm, the livestock and, crucially, the details surrounding Harrys death. Clovers discoveries send her on an emotional journey of reckoning with her family, her childhood and herself.",R (for language and brief nudity),Drama,Hope Dickson Leach,Wellington Films,83 minutes,"Ellie Kendrick, David Troughton, Jack Holden"
20,44038,Mo li hua kai (Jasmine Women),N/A,N/A,N/A,N/A,N/A,"Generational family saga set in Shanghai in the thirties, sixties and eighties.",NR,"Art House & International, Drama, Kids & Family",Yong Hou,N/A,N/A,"Ziyi Zhang, Joan Chen, Jiang Wen"
21,44040,The New Tenants,N/A,N/A,N/A,N/A,N/A,"In this darkly comic outing, which won the 2009 Academy Award for Best Live Action short, two gay men move into an apartment building, little realizing that the flat owns a very complicated and troubled history. Suddenly thrust into tumult of which they have no prior knowledge, the couple must contend with an obnoxiously nosy neighbor, a strung-out-drug dealer, and an overly intimidating, gun-packing husband with a deadly agenda.",NR,"Art House & International, Comedy, Drama, Mystery & Suspense, Romance",Joachim Back,Park Pictures,21 minutes,"Vincent D'Onofrio, Kevin Corrigan, Liane Balaban"
22,44042,Tracktown,N/A,73%,15,73%,112,"Plumb Marigold (Alexi Pappas) is a famous but lonely distance runner preparing for the biggest race of her life: The Olympic Trials. But when an injury forces her to take an unexpected day off, Plumb wanders into a bakery where the aimless boy behind the counter catches her eye. In this story that captures the experience of a young Olympic hopeful, many of the actors are actual Olympic athletes -- including co-writer/director and lead actor Pappas.",NR,Drama,"Alexi Pappas, Jeremy Teicher",Orion Pictures & Samuel Goldwyn Films,89 minutes,"Chase Offerle, Rachel Dratch, Andy Buckley (II)"
23,44046,My Son,N/A,N/A,N/A,N/A,N/A,A boy and his over protective mother are hit with a tragedy in their lives.,R,"Art House & International, Drama",Jarod O'Flaherty,Virgil Films,110 minutes,"Restin Burk, Kate Randall (II), Micheal Willbanks"
24,44047,Picnic,N/A,57%,7,57%,2513,"One of the biggest box-office attractions of the 1950s, Picnic was adapted by Daniel Taradash from the Pulitzer Prize-winning William Inge play. William Holden plays Hal Carter, a handsome drifter who ambles into a small Kansas town during the Labor Day celebration to look up old college chum Alan (Cliff Robertson, in his film debut). Hoping to hit up Alan for a job--or a handout--Hal ends up stealing his buddys fiancee Madge Owens (Kim Novak). Hal also has a catnip effect on spinster schoolteacher Rosemary Sydney (Rosalind Russell), so much so that Rosemary makes a fool of herself in front of the whole town, nearly driving away her longtime beau Howard Bevans (Arthur OConnell). Persuaded by his friends and family that Hal is no damn good, Madge is prepared to break off her relationship. As anyone who remembers the films famous overhead closing shot knows, however, Madge is ultimately ruled by her heart and not her head. For a film set in Kansas, theres an awful lot of New York talent in the supporting cast (Susan Strasberg and Phyllis Newman come immediately to mind); still, the Midwestern ambience comes through loud and clear, especially during the perceptively detailed Labor Day picnic sequence. Broadening the films appeal is its George Duning-Steve Allen title song, a variation of the old standard ""Moonglow"". Two sidebars: The original Broadway production of Picnic starred Ralph Meeker and Paul Newman; for the film version of Picnic, William Holden was obliged to shave his chest, lest his hairy torso cause the female moviegoers to conjure up impure thoughts.",PG,"Classics, Drama, Romance",Joshua Logan,Sony Pictures Home Entertainment,115 minutes,"William Holden, Kim Novak, Rosalind Russell"
25,44054,Hercules vs. the Hydra,N/A,N/A,N/A,N/A,N/A,"This was one of the earlier movies to follow from Italy in the wake of the success of Hercules starring Steve Reeves, and marked an attempt to add some star power to the notion of a mucleman movie, not so much in the title role as the female lead. Mickey Hargitay, a body-builder, plays the Greek hero, while his then-wife, Jayne Mansfield, then one of Hollywoods reigning sex queens, has two roles in the film. Hercules learns of the murder of his wife and seeks vengeance, only to learn that the kingdom from which the murderers came is besieged from within, by a usurper to the throne. Jayne Mansfield portrays the kings daughter, who sympathizes with Hercules and opposes the usurper; she and Hercules are parted when he is wounded battling a three-headed dragon and given aid by a group of Amazons, who bring him to their queen (also played by Mansfield). She proceeds to woo the strongman, not knowing that she has a unique way of terminating her relationships -- transforming her lovers into trees. Hercules manages to escape with his life while the queen is done in by one of her victims. He eventually returns to free the princess and her kingdom.",PG,"Action & Adventure, Art House & International, Drama, Science Fiction & Fantasy",Carlo Ludovico Bragaglia,Trimark,94 minutes,"Jayne Mansfield, Mickey Hargitay, Massimo Serato"
26,44056,Roommates Wanted (Adopte un Veuf),N/A,N/A,N/A,N/A,N/A,"When is recently widowed, it is difficult to get used to his new life - This is the case of Hubert Jacquin, who spends most of his time in his huge apartment to depress front of his TV. One day, after a misunderstanding, his life will change.",NR,"Art House & International, Comedy",François Desagnat,N/A,N/A,"André Dussollier, Bérengère Krief, Arnaud Ducret"
27,44058,Bleach: The DiamondDust Rebellion (Bleach: The Movie 2) (Gekijô ban Bleach: The DiamondDust Rebellion - Mô hitotsu no hyôrinmaru),N/A,N/A,N/A,N/A,N/A,"This full length feature film based on the Bleach anime series finds Ichigo in a bind, when Hitsugaya and Squad 10 inexplicably abandon their posts during an attack by thieves. The Soul Society now demands his execution, and if Ichigo cant figure out what happened that night, Hitsugayas life may be over. ~ Cammila Collar, Rovi",PG,"Action & Adventure, Animation, Anime & Manga, Art House & International, Science Fiction & Fantasy",Noriyuki Abe,Neon Alley,90 minutes,"Masakazu Morita, Fumiko Orikasa, Romi Paku"
28,44061,King Charles III,N/A,100%,9,100%,68,"An adaptation of the Broadway drama about Prince Charles ascension to the throne following the death of his mother, Queen Elizabeth II.",NR,Drama,Rupert Goold,N/A,88 minutes,"Oliver Chris, Richard Goulding, Charlotte Riley"
29,44062,Igra V Pravdu,N/A,N/A,N/A,N/A,N/A,"In this story, based on a popular play by French playwright Philippe Lellouche, three former classmates, 40s bound, meet in an apartment to talk over shots of vodka and remember their youth. Rollicking businessman Mark wants to call some girls over, but does not find support from his friends: auto dealer Gennady remains faithful to his wife more out of habit than anything else and the owner of the apartment - a physicist and a all around loser, Anatoly - has prepared a surprise for everyone. He invites the star of their class Maya, who all three of them were in love with 20 years ago. The conversation is strained with four, until they start playing a game of truth. The friends learn things about each other that they might have preferred not to know. Will truth be a true test of their relationship?",NR,"Art House & International, Comedy, Drama",Viktor Shamirov,N/A,N/A,"Irina Apeksimova, Yuriy Kutsenko, Dmitriy Maryanov"
30,44067,Antikiller 2: Antiterror,N/A,N/A,N/A,N/A,N/A,,NR,"Action & Adventure, Art House & International, Drama",Yegor Konchalovsky,N/A,N/A,"Yuri Kutsenko, Lyubov Tolkalina, Aleksei Serebryakov"
31,44068,Upal (Heat),N/A,N/A,N/A,N/A,N/A,"Directed by renowned filmmaker Kazimierz Kutz, this cult classic provides a fascinating look into the early Polish variety theater, Kabaret Starszych Panow, or ""Old Gentlemens Cabaret."" Two top-hatted entertainers travel around town, creating mischief as they try to find performance locations. Along the way, they sing songs, tell jokes and perform sketches. Jeremi Przybora, Jerzy Wasowski and Barbara Krafftówna star in this surreal comedy.",NR,"Art House & International, Comedy, Musical & Performing Arts",Kazimierz Kutz,N/A,N/A,"Wieslaw Golas, Anna Gorna, Jerzy Bielenia"
32,44070,The Jack Bull,N/A,80%,5,80%,4464,"John Cusack plays Myrl Redding, a horse trader who locks horns with a rancher who has callously mistreated two of his horses, as well as their handler, a Crow Indian. When the law gives Myrl no justice, he is forced to take matters into his own hands, leading to a cycle of violence and chaos. The Jack Bull was written by Cusacks father, Dick, who also plays a small part as the jury foreman in the film.","R (adult situations/language, sex, violence)","Action & Adventure, Western",John Badham,HBO Video,120 minutes,"John Cusack, John Goodman, L.Q. Jones"
33,44071,Too Young to Die (Morte sospetta di una minorenne),N/A,N/A,N/A,N/A,N/A,"When an underage prostitute is discovered murdered on the streets of Milan, a cop goes undercover into the heart of the Milanese criminal element to discover the perpetrator.",NR,"Art House & International, Comedy, Horror",Sergio Martino,N/A,N/A,"Claudio Cassinelli, Mel Ferrer, Barbara Magnolfi"
34,44072,Sexy Boys,N/A,N/A,N/A,N/A,N/A,"Friends since high school, 20-year-olds Seb, Frank and Manu are navigating their college years with humor and a longing for romance. Through a series of ridiculous accidents, each young man learns to look for love in unexpected places.",NR,"Art House & International, Comedy",Stéphane Kazandjian,N/A,N/A,"Julien Baumgartner, Matthias Van Khache, Jérémie Elkaïm"
35,44073,À l'Attaque! (Charge!),N/A,N/A,N/A,N/A,N/A,"The plot revolves around the employees of a local garage, who are forced to take matters into their own hands when a bad debt leads the bank to foreclose on the mortgage.",NR,"Art House & International, Comedy, Drama",Robert Guédiguian,N/A,N/A,"Ariane Ascaride, Pierre Banderet, Frédérique Bonnal"
36,44074,Camaradas de Armas,N/A,N/A,N/A,N/A,N/A,Estados Unidos y Rusia unen sus fuerzas en contra del líder de un cartel internacional de drogas.,R,"Action & Adventure, Drama",J. Christian Ingvordsen,Republic Pictures Home Video,91 minutes,"Lance Henriksen, Lyle Alzado, John Christian"
37,44076,Space Station,N/A,87%,23,87%,2783,"""Space Station"" follows the history of the construction of the worlds first space station as told by NASA, Lockheed Martin and the astronauts.",NR,"Documentary, Special Interest",Toni Myers,IMAX Corp,46 minutes,Tom Cruise
38,44080,Andersonville,N/A,N/A,N/A,N/A,N/A,"This made-for-cable Civil War saga chronicles the further indignities suffered by Union soldiers in Andersonville, the Confederacys notoriously squalid POW camp .",NR,"Drama, Television",John Frankenheimer,Warner Home Video,167 minutes,"Jarrod Emick, Frederic Forrest, Cliff De Young"
39,44081,Tickling Giants,Tickling Giants offers a powerful demonstration of how satire can influence government policy -- and a sobering warning regarding the double-edged effects of regime change.,100%,24,100%,254,The career of Egyptian heart surgeon-turned-political satirist Baseem Youssef is chronicled in this documentary directed by Daily Show producer Sara Taksler. Youssef gave up his lucrative medical profession in 2011 to become one of Egypts most powerful television voices of dissent against an oppressive regime.,NR,Documentary,Sara Taksler,Sarkasmos Productions,111 minutes,"Bassem Youssef, Jon Stewart"
40,44082,More than a Secretary,N/A,N/A,N/A,N/A,N/A,"Secretary Carol Baldwin (Jean Arthur) is in love with her boss, health-magazine publisher Fred Gilbert (George Brent). So what else is new? Well, for starters, Carol isnt terribly attractive, so Fred pays but little attention to her. Gee, nothing new here, come to think of it. Well, how about this: Carol undergoes a glamour treatment and wins Fred away from his dumb-blonde tootsie Maizie West (Dorothea Kent). Suffice to say that this cookie-cutter romantic comedy rises and falls on the appeal of its two talented stars.",NR,"Classics, Comedy, Romance",Alfred E. Green,Columbia Pictures,77 minutes,"Jean Arthur, George Brent, Reginald Denny"
41,44083,Dead Awake,N/A,N/A,N/A,N/A,N/A,"In this noir-flavored thriller, Desmond Craine (Stephen Baldwin) is cursed with insomnia; on nights when he cant sleep, he takes long walks through the city streets, hoping to clear his mind and allow himself to relax. However, quite the opposite occurs one evening when he unwittingly becomes a witness to murder, and suddenly getting a good nights sleep becomes the least of his worries. Dead Awake also features Michael Ironside and Macha Grenon.","R (For Language, Sexual Content and Violence)","Action & Adventure, Mystery & Suspense",Marc S. Grenier,First Look Pictures,100 minutes,"Stephen Baldwin, Michael Ironside, Macha Grenon"
42,44085,Live and Remember (Zhivi i pomni),N/A,N/A,N/A,N/A,N/A,,NR,"Art House & International, Drama",Aleksandr Proshkin,N/A,N/A,"Darya Moroz, Mikhail Evlanov, Sergei Makovetsky"
43,44086,Platon,N/A,N/A,N/A,N/A,N/A,"In this gritty outing - a nocturnal drama with the edge of a thriller - Platon (Pavel Volya) is a well-to-do pimp who caters exclusively to upper-crust clients; this opportunistic loser has built his world on pretense by recruiting one woman after another into the ""industry,"" and deliberately and cruelly manipulating their expectations in the process. His life turns an unusual and altogether unexpected corner, however, when he meets Lyuba (Elizabeth Lotova), a young woman employed in a top-tiered Moscow boutique, who objects to the two-dimensional values of her customers. Pavel instantly falls for her, but in an unusual way - on a much deeper level than his attraction to the majority of his streetwalker employees. He finds himself conflicted, however, for he has actually entered the boutique with the stated objective of setting Lyuba up with his regular client, Abdul.",NR,"Art House & International, Drama, Mystery & Suspense",Vardan Hakobyan,N/A,N/A,"Pavel Volya, Aleksandr Lymarev, Kseniya Knyazeva"
44,44089,Polar Opposites,N/A,N/A,N/A,N/A,N/A,"A disgraced scientist becomes the planets only hope after a series of rogue nuclear tests by the Iranian government causes serious damage to the Earths magnetic field. David Terran is the author of numerous bestsellers concerning the dangers of Earths magnetic fields, yet his highly controversial theories have made him the laughing stock of the entire scientific community. Even Martin Ward, Davids best friend and former lover, has completely rejected the authors ideas as outlandish and unfeasible. Realizing that he will never get the respect that hes due, David abandons his career in science and disappears into a secluded cabin to live with his elderly father. Meanwhile, in Iran, the government begins conducting a series of nuclear tests that upset the delicate balance of nature. Suddenly, solar radiation levels are spiking and earthquakes are causing monumental damage across every continent. Left with no other choice than to assume that Davids bizarre theories may somehow be coming true, the U.S. government tracks him down and implores him to save the planet. But in order to succeed David will need the help of the one person who once mattered most to him, the same man who would never believe him. Perhaps if David and Martin can finally mend the wounds of the past, they can summon the strength to save all of mankind.",PG-13 (for a disturbing image),"Action & Adventure, Drama, Mystery & Suspense",Fred Olen Ray,Regent Releasing,85 minutes,"Charles Shaughnessy, Tracy Nelson, Beth Grant"
45,44092,Filyor (The Spy),N/A,N/A,N/A,N/A,N/A,,NR,Drama,Roman Balayan,N/A,N/A,"Oleg Yankovskiy, Aleksandr Vokach, Yelena Safonova"
46,44095,Cancel Christmas,N/A,N/A,N/A,N/A,N/A,A board of chairmen who oversee Christmas give Santa Claus (Judd Nelson) 30 days to reform three selfish kids or the holiday will be canceled.,NR,"Kids & Family, Science Fiction & Fantasy",John Bradshaw,Chesler/Perlmutter Productions,120 minutes,"Judd Nelson, Connor Price, Natalie Brown"
47,44099,Pirates: Blood Brothers,N/A,N/A,N/A,N/A,N/A,"Italian helmer Lamberto Bava directs Anna Falchi, Jennifer Nitsch and Mario Adorf in the adventure drama Pirates: Blood Brothers. The story concerns the titular siblings, who come to blows over the love of one woman. Years later, their paths have diverged: one is a bloodthirsty pirate, the other an upstanding French official assigned to bring him to justice - dead or alive. Note: the Silver Nitrate home video release of this film is dubbed from Italian into English. ~ Nathan Southern, Rovi",R (for some sexuality/nudity),"Action & Adventure, Drama",Lamberto Bava,N/A,N/A,"Mario Adorf, Jennifer Nitsch, Anna Falchi"
48,44101,Genius,N/A,N/A,N/A,N/A,N/A,"A student with a learning disability hires a self-centered teacher to makes him smart enough to win the heart of the prettiest girl in class in the debut feature from director Babar Ahmed. Whatever Mike lacks in brains, he more than makes up for in heart, but in the eyes of his beautiful classmate Hannah, he may as well not even exist. Desperate to capture the affection of his comely but somewhat shallow dream girl, Mike enlists the help of universally disliked teacher Ms. Goldwyn to increase his I.Q. so that he may finally form a blip on Hannahs romantic radar.",NR (for some thematic elements and suggestive content),Drama,Babar Ahmed,MTI Home Video,90 minutes,"Diogerlin Linares, Kelly Walters, Kelly Winters"
49,44108,Le Boulet,N/A,N/A,N/A,N/A,N/A,"French filmmakers Alain Berberian and Frédéric Forestier direct the buddy action comedy Le Boulet (Dead Weight). Tough criminal Moltes (Gérard Lanvin) lands in jail after killing the brother of the Turk (José Garcia). Prison guard Reggio (Benoît Poelvoorde) lets Moltes have a weekly lottery ticket in exchange for his suave relationship advice. When Moltes learns that he has a winning lottery ticket, he breaks out of jail to claim his money. However, Reggios girlfriend, Pauline (Rossy de Palma), has the ticket with her in Africa. The action involves the odd couple teaming up to find the ticket while being chased by Det. Youssouf (Djimon Hounsou), along with the vengeful Turk and the Giant (Gary Tiplady).",NR,"Action & Adventure, Art House & International, Comedy","Frédéric Forestier, Alain Berbérian",Warner Bros. Pictures,107 minutes,"Gérard Lanvin, Benoît Poelvoorde, José Garcia"
