,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
2121,26929,No Man's Land,"Bleak and darkly humorous, No Man's Land vividly illustrates the absurdity of war.",93%,98,93%,12011,"The grim futility of the war between Bosnia and Serbia is reduced to its essence as two enemy soldiers are forced to share a wary trust for one another in this drama. A group of Bosnian soldiers are advancing upon Serbian territory during a misty night when the fog lifts at daybreak, making them plainly visible to their enemy. Serb forces open fire upon them, and soon only Chiki (Brancko Djuric) is still alive, after diving into a trench in no mans land. Two Serbian soldiers scouting the area set up a land mine using the body of a Bosnian soldier as ""bait;"" if moved, the mine will jump into the air and explode. Chiki watches as the soldiers set the trap, and furious at the disrespect to his fallen comrades, he kills one of the Serbs, and takes the other, Nino (Rene Bitorajac), hostage. With both soldiers alone and equally armed, they find themselves at a stalemate, and begin trying to attract help from either side. Eventually, the two men are found by a squadron of French soldiers attached to a U.N. peacekeeping unit; now held by supposedly neutral forces, Chiki and Nino are with the French troops when its discovered that the dead Bosnian soldier isnt dead after all, though no one is sure how to disarm the mine without killing him in the process. No Mans Land was the debut feature from Bosnian writer and director Danis Tanovic.",R (for violence and language),"Art House & International, Drama",Danis Tanovic,United Artists Pictures,98 minutes,"Branko Djuric, Branco Djuric, Rene Bitorajac"
2122,26930,Paper Soldiers,N/A,N/A,N/A,N/A,N/A,"Following State Property and Paid in Full, the Roc-A-Fella Film Division releases another straight-to-video hip-hop-orientated movie with the action comedy Paper Soldiers. The story involves a guy named Shawn (comedian Kevin Hart) who wants to be a gangster so he can feed his kid and buy things for his girlfriend. When Shawns friend Stu (Beanie Sigel) gets arrested and thrown in jail, Shawn keeps trying to be a criminal. Features appearances by Jay-Z, Memphis Bleek, and other hip-hop stars. Directed by Roc-A-Fella Records CEO Damon Dash and starring his cousin, actress Stacey Dash.",R,"Action & Adventure, Comedy, Drama, Mystery & Suspense","Damon Dash, David Daniel",Universal Pictures,87 minutes,"Kevin Hart, Beanie Sigel, Charlie Murphy"
2123,26931,Southie,N/A,38%,8,38%,1404,"""Southie"" is common usage in Massachusetts for a resident of South Boston. John Shea directed and co-scripted (with James Cummings and Dave McLaughlin) this low-budget crime drama which won the American Independent Award at the 1998 Seattle Film Festival. Out of money and out of luck, Danny Quinn (Donnie Wahlberg) leaves NYC and returns home to South Boston where his dysfunctional family is allied with an Irish Mafia crowd. When Dannys pals open a private casino with an assist from a different Irish Mafia group, this leaves Danny stuck in the middle when trouble erupts between the two factions.","R (adult situations/language, sex, violence)","Action & Adventure, Drama, Mystery & Suspense",John Shea,Lionsgate,95 minutes,"Donnie Wahlberg, Rose McGowan, Anne Meara"
2124,26932,Vicious Lips (Lunar Madness)(Pleasure Planet),N/A,N/A,N/A,N/A,N/A,"Far-out cult flick about the outer-space misadventures of a four-woman punk-rock band. Dru-Anne Perry, Gina Calabrese, Linda Kerridge, Shayne Farris. Written and directed by Albert Pyun. Also known as ""Pleasure Planet"" and ""Lunar Madness.""",R,"Horror, Mystery & Suspense, Science Fiction & Fantasy",Albert Pyun,Empire Pictures,84 minutes,"Dru-Anne Perry, Gina Calabrese, Linda Kerridge"
2125,26933,Until They Sail,N/A,67%,6,67%,136,"In this film, set in WWII New Zealand, Paul Newman plays a U.S. marine captain, assigned to investigate servicemens requests to marry local girls. An unemotional cipher, Newman begins to warm up when he meets war widow Jean Simmons, the sister of Joan Fontaine, Piper Laurie, and Sandra Dee.",NR,"Drama, Romance",Robert Wise,MGM,95 minutes,"Jean Simmons, Paul Newman, Joan Fontaine"
2126,26934,Matching Jack,N/A,69%,13,69%,1017,"A woman struggles with her sons illness and her husbands infidelity, but, after a chance encounter with an Irish sailor and his son, her life is turned upside down in a love story that defies explanation and breaks all the rules.",NR,"Art House & International, Drama",Nadia Tass,N/A,N/A,"Jacinda Barrett, Richard Roxburgh, Tom Russell"
2127,26935,The King and Four Queens,N/A,N/A,N/A,N/A,N/A,"The King and Four Queens was the first (and last) project from Clark Gables own production company, GABCO. Gable stars as Western fugitive Dan Kehoe, who hides out in a small ghost town. Here he whiles away his time with the towns only inhabitants: Ma MacDade (Jo Van Fleet), matriarch of the outlaw McDade family, and the four wives (Eleanor Parker, Jean Willes, Barbara Nichols, and Sara Shane) of Mrs. McDades gunslinging sons. Three of the four McDade boys are dead; the fourth is expected to return at any minute with the loot from a recent stagecoach robbery. Since no one knows which of the McDades is dead, all four wives make a play for the bemused Kehoe; he in turn responds to their advances, hoping to get a share of the gold. The fur really begins to fly when it turns out that one of the wives is a phony who intends to double-cross the other three and ride off into the sunset with Kehoe. When The King and Four Queens proved a box-office disappointment, Clark Gable gave up the notion of producing his own films and returned to freelancing at the major studios.",PG,"Action & Adventure, Classics, Comedy, Mystery & Suspense, Western, Romance",Raoul Walsh,United Artists,86 minutes,"Clark Gable, Eleanor Parker, Jo Van Fleet"
2128,26936,High Wall,N/A,N/A,N/A,N/A,N/A,"Former army pilot Robert Taylor is accused, on the basis of strong circumstantial evidence, of his wifes murder. Suffering from periodic blackouts, Taylor isnt so certain of his innocence himself. When offered a brain operation, Taylor refuses, knowing that if he is proven sane he will be executed for murder. Instead, he opts for confinement in a high-walled veterans mental institution. A compassionate lady doctor (Audrey Totter) falls in love with Taylor, convincing him to have the operation. Even after emerging from the ether, Taylor cannot remember any of the details concerning his wifes death--but he does recall that the dead woman had recently taken a job with a publisher (Herbert Marshall) of religious books. While the killers identity is tipped off by this revelation, the audience is never certain that Robert Taylor isnt a murderer--especially since hed previously appeared as a homicidal maniac in the 1946 film Undercurrent. The best moment in High Wall is the casual disposal of the sole witness to the murder, via a long, dark elevator shaft.",NR,"Classics, Drama, Mystery & Suspense",Curtis Bernhardt,Metro-Goldwyn-Mayer,99 minutes,"Robert Taylor, Audrey Totter, H.B. Warner"
2129,26937,The Gallant Hours,N/A,N/A,N/A,N/A,N/A,This World War II drama depicts more cerebral jousting than actual battle scenes. Admiral Halsey (James Cagney) and Japanese Admiral Hamamoto (James T. Goto) engage in a life and death chess game in the South Pacific in the days leading up to the battle of Guadalcanal.,NR,"Classics, Drama",Robert Montgomery,United Artists,115 minutes,"James Cagney, Dennis Weaver, Ward Costello"
2130,26938,Private's Progress,N/A,N/A,N/A,N/A,N/A,"The Boulting Brothers enjoyed one of their biggest box-office successes of the 1950s with the wry service comedy Privates Progress. Though billed fourth, Ian Carmichael plays the central character, feckless British soldier Stanley Windrush. Interrupting his college education to serve his country, Windrush flunks out of officers candidate school and is demoted to private. Much of the humor arises from the bookish heros confrontation with the ruder and cruder side of army life, as represented by rough-hewn fellow private Cox (Richard Attenborough). As Major Hitchcock, Terry-Thomas offers a brilliant parody of the ""Mad Dogs and Englishmen"" school of military service, while Dennis Price is equally amusing as a nonplussed commanding officer named Tracepurcel (!) Also worth watching is future ""Dr. Who"" star William Hartnell as a loudmouthed sergeant. Halfway through the film, the plot rears its ugly head as the protagonists become involved with the covert reclamation of art treasures confiscated by the Nazis during WW2.",NR,Comedy,John Boulting,British Lion Films,99 minutes,"Richard Attenborough, Dennis Price, Ian Carmichael"
