,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
18,28032,Last of the Wild Horses,N/A,N/A,N/A,N/A,N/A,"By the none-too-exacting standards of Screen Guild Productions, Last of the Wild Horses is practically an ""A"" picture. James Ellison plays Duke Barnum, an innocent soul who is set up as the fall guy for duplicitious horse-ranch foreman Riley (Reed Hadley). When ranch owner Charlie Cooper (Douglass Dumbrille) discovers that Riley has been raiding the neighboring ranchers stock, he confronts the foreman with the evidence. Riley responds by killing Cooper and placing the blame on Barnum, leading to a deadly climactic confrontation between the two. Filmed on location in Southern Oregon, Last of the Wild Horses was directed by Robert L. Lippert, whod later assume control of Screen Guild and rename the studio after himself.",NR,Western,Robert L. Lippert,VCI Entertainment,86 minutes,"James Ellison, Jane Frazee, Mary Beth Hughes"
19,28034,"Go, Johnny, Go!",N/A,N/A,N/A,N/A,N/A,"Alan Freed transforms a young musician into a teen idol named Johnny Melody. Film boasts fine rock-&-roll performances by Chuck Berry, Eddie Cochran, Jackie Wilson, Ritchie Valens, and others.",G,"Classics, Musical & Performing Arts",Paul Landres,Hal Roach Productions,75 minutes,"Eddie Cochran, Jackie Wilson, Jimmy Clanton"
20,28035,Screwballs,N/A,N/A,N/A,N/A,N/A,"Five high school boys chase after ""Purity"" Busch (Lynda Speciale) for impure reasons in this undistinguished teen sex comedy that emphasizes the absurd (such as a bowling ball attached to a sensitive part of the anatomy, going down the lane for a strike), and points to its own buffoon-like quality in fast-forward segments. As the five try one mindless stunt after another to lure Purity into their clutches, many a viewer would fast-forward the 80-minute running time even further. ~ Eleanor Mannikka, Rovi",R,Comedy,Rafal Zielinski,N/A,N/A,"Peter Keleghan, Lynda Speciale, Kent Deuters"
21,28036,Screwballs II (Loose Screws),N/A,N/A,N/A,N/A,N/A,"Filmed in just four weeks one fine autumn in 1984, this amateur teen sex romp, with not a lot of sex but a lot of trying, was released a few years later as Screwballs II. A melange of young men and women with only physical contact on their minds have been put together in the same boarding school by their trusting parents. Some inkling of the level of the comedy involved is revealed by the names of these erstwhile students: Steve Hardman, Hugh G. Rection, and Marvin Eatmore. Enough said. ~ Eleanor Mannikka, Rovi",R,"Art House & International, Comedy",Rafal Zielinski,N/A,N/A,"Bryan Genesse, Lance VanDer Kolk, Alan Deveau"
22,28037,Valet Girls,N/A,N/A,N/A,N/A,N/A,"In this sex comedy, the hope of landing a profitable contract sets two rival valet services, the Fraternity Parkers and the Valet Girls, into competition with each other. In an attempt to outsell their competition, both services offer special bonuses and incentives to their lucky customers.",R,Comedy,Rafal Zielinski,N/A,N/A,"Meri D. Marshall, April Stewart, Mary Kohnert"
23,28038,Screwball Hotel,N/A,N/A,N/A,N/A,N/A,"Three military-school rejects hire on at a near-bankrupt antique hotel where they plunge into their jobs with gusto, trying to turn a profit. They think up a plan to run a gambling parlor in the hotel basement and they convince a bunch of Christian Beauty Girls (winners of a religious beauty contest) to put on a ladies wrestling show for the guests.",R,Comedy,Rafal Zielinski,Avatar Productions,101 minutes,"Michael C. Bendetti, Andrew Zeller, Jeff Greenman"
24,28039,Spellcaster,N/A,N/A,N/A,N/A,N/A,"In this horror thriller, a scary sorcerer opens up his ancient Italian castle and allows the winners of a music contest to enter it and search for a fabulous treasure--provided they can stay alive long enough to enjoy it.",R,"Horror, Mystery & Suspense, Science Fiction & Fantasy",Rafal Zielinski,N/A,N/A,"Richard Blade, Rafal Zielinski, Gail O'Grady"
25,28040,The Glory Brigade,N/A,N/A,N/A,N/A,N/A,"The Glory Brigade is a standard Korean War combat drama with a few interesting plot wrinkles. Victor Mature stars as Lt. Sam Prior, an American of Greek extraction. While trying to cross a bridge into Red territory, Prior loses most of his men, a fact he attributes to the seeming cowardice of the Greek UN troops. Eventually he realizes that his assumptions about the Greeks were mistaken, and further proof of their courage is offered during a later confrontation with the North Koreans. Alexander Scourby co-stars as Lt. Nikias, CO of the Greek detachment, while Lee Marvin enjoys one of his best early roles as Priors corporal.",NR,Drama,Robert D. Webb,N/A,N/A,"Victor Mature, Richard Egan, Lee Marvin"
26,28041,Les Orgueilleux (The Proud Ones),N/A,N/A,N/A,N/A,N/A,,NR,"Art House & International, Drama",Yves Allégret,N/A,N/A,"Gérard Philipe, Michèle Morgan, Michèle Cordoue"
27,28043,"Sono Sartana, il vostro becchino (Sartana the Gravedigger)",N/A,N/A,N/A,N/A,N/A,A man must clear his name after being falsely accused of bank robbery.,NR,Western,Giuliano Carnimeo,N/A,N/A,"Gianni Garko, Frank Wolff, Klaus Kinski"
28,28045,"I Am Sartana, Trade Your Guns for a Coffin (C'è Sartana... vendi la pistola e comprati la bara!)",N/A,N/A,N/A,N/A,N/A,When a bounty hunter watches an Old-West gold heist he sets out after the bandits in hopes of making their loot his.,R,"Art House & International, Western","Anthony Ascot, Giuliano Carmineo",Colt Produzioni Cinematografiche,92 minutes,"George Hilton, Charles Southwood, Erika Blanc"
29,28047,Django and Sartana Are Coming... It's the End,N/A,N/A,N/A,N/A,N/A,,NR,"Action & Adventure, Art House & International, Drama, Western","Demofilo Fidani, Diego Spataro",N/A,N/A,"Jack Betts, Franco Borelli, Gordon Mitchell"
30,28048,Una nuvola di polvere... un grido di morte... arriva Sartana (Cloud of Dust.Cry of Death.Sartana),N/A,N/A,N/A,N/A,N/A,"Prolific filmmaker Giuliano Carmineo directed this fourth sequel to Se Incontri Sartana Prega per la Tua Morte (1968) under the pseudonym ""Anthony Ascott."" Gianni Garko is Sartana, the mythical, almost supernatural avenger whose gun is his justice. This time, Sartana helps a gambler named Grand Full (Piero Lulli), who claims to have been wrongly accused of murder. The avenger breaks Grand Full out of jail and the pair escapes to the site of the crime -- the town of Mansfield -- where they battle bounty hunters and a wicked boss (Massimo Serato) before the gunslinger figures out that hes been had. Needless to say, Sartana does not take kindly to having been fooled. Nieves Navarro (a.k.a. Susan Scott) co-stars in this grim Italian-French spaghetti western with Frank Brana and Bruno Corazzari. One of the genres best-known composers, Bruno Nicolai, did the soundtrack. ~ Robert Firsching, Rovi",NR,"Art House & International, Western",Giuliano Carnimeo,N/A,N/A,"Bruno Corazzari, Gianni Garko, José Jaspe"
31,28050,Kevin Hart: I'm a Grown Little Man,N/A,N/A,N/A,N/A,N/A,"He electrifies the audience with a clever, animated style of comedy that cannot be duplicated and brings his audience to tears in this stand-up performance.",NR,"Comedy, Television",Shannon Hartman,Image Entertainment,104 minutes,Kevin Hart
32,28051,Craig Ferguson: A Wee Bit O' Revolution ,N/A,N/A,N/A,N/A,N/A,"Fresh from his Emmy-nominated program THE LATE LATE SHOW, Craig Ferguson hits the stage at the Wilbur Theatre in Boston to flex his stand-up muscles in A WEE BIT OREVOLUTION. The Scottish-American comedian gets hilariously brash and charmingly confessional as he riffs on rehab, junkies, and James Bond.",NR,"Comedy, Television",Shannon Hartman,N/A,N/A,Craig Ferguson
33,28054,Jim Norton: American Degenerate,N/A,N/A,N/A,N/A,N/A,"For his second EPIX comedy special, Jim Norton takes self-deprecation and outrageous humor to new extremes. Norton attacks a wide range of topics with the knowledge that some of his remarks will no doubt inspire complaints. In HD.",NR,"Comedy, Television",Shannon Hartman,N/A,N/A,"Jim Norton (II), Robert Kelly, Michael Kenneth Williams"
34,28055,Jim Jefferies: Bare,N/A,N/A,N/A,N/A,N/A,"Nothing is sacred in this show from Australian comic Jim Jefferies, whether its the mother of his child, auditioning disabled actors, or gun control.",NR,Comedy,Shannon Hartman,Netflix,76 minutes,Jim Jefferies
35,28057,"Dr. Black, Mr. Hyde, (Dr. Black and Mr. Hyde)",N/A,N/A,N/A,N/A,N/A,"A black scientist discovers that an experimental serum he has developed to treat his kidney problem has rather unwelcome side effects, transforming him after sundown into a white killer. This blaxploitation horror film is also known as The Watts Monster.",R,"Action & Adventure, Horror",William Crain,Dimension Pictures Inc.,87 minutes,"Bernie Casey, Rosalind Cash, Marie O'Henry"
36,28059,L'Etrusco uccide ancora (The Dead Are Alive),N/A,N/A,N/A,N/A,N/A,"A joint venture between Italian and German production companies, this meandering horror mess stars Alex Cord and Samantha Eggar as a pair of archeologists delving into a series of ancient Etruscan tombs who eventually discover a supernatural connection between a series of grisly murders and the wrath of the vengeful god ""Tuchulka."" Their ruminations are eventually interrupted by Tuchulkas hordes of the walking dead -- or a handful of them, anyway -- who hunger for the flesh of the living. Cord and Eggar turn in workmanlike performances en route to their paychecks, but the rest of the proceedings are woefully amateurish; some scenes seem like trial runs for Amando de Ossorios Blind Dead series. ~ Cavett Binion, Rovi",R,"Art House & International, Horror",Armando Crispino,N/A,N/A,"Enzo Tarascio, Alex Cord, John Marley"
37,28061,The New Kids,N/A,N/A,N/A,N/A,N/A,"With less blood and guts than Sean Cunninghams Friday the 13th series, this teen thriller is about Abby (Lori Loughlin), a particularly moral young woman and her brother Loren (Shannon Presby), cut from the same mold. The two have lost their parents in an accident and are obliged to go live with relatives in a small town in Florida, a town that is also home to a gang led by the psychotic Dutra (James Spader). When the gang members learn about Abby, they see her only as a new conquest on the horizon, but her repulsion for them and her brothers brawn keep them at arms distance. Not liking this treatment at all, the gang starts to slowly pull out all the stops in expressing their hatred, and as their reprisals escalate, an all-out final confrontation seems inevitable.",R,"Drama, Horror, Mystery & Suspense",Sean S. Cunningham,Sony Pictures Entertainment,86 minutes,"Shannon Presby, Lori Loughlin, James Spader"
38,28062,When Good Ghouls Go Bad,N/A,N/A,N/A,N/A,N/A,"Based on a tale by ""scary story"" maestro R.L. Stine, the made-for-cable movie stars the inimitable Christopher Lloyd as an energetic zombie (replete with detachable limbs) known as Dead Uncle Fred. The moribund hero can be seen and heard only by his 12-year-old nephew, Danny Walker (Joe Pichler), who has just moved to a small Minnesota town with his family. When his freshly hung Halloween decorations begin to mysteriously disappear, Danny and Dead Uncle Fred join forces to rid the community of the bizarre curse which prevents the citizens from celebrating or even mentioning the spooky October holiday. The answer, involving a long-dead artist named Curtis Danko, is found in the deserted chocolate factory which Uncle Fred had managed during his ""mortal"" years. Rated PG for ""mild horror action"" (including a devilishly clever climactic sequence straight out of Night of the Living Dead), When Good Ghouls Go Bad originally aired over the Fox Family Channel on October 21, 2001, nearly two months after its video and DVD release.",PG,"Comedy, Kids & Family, Science Fiction & Fantasy, Television","Patrick Read Johnson, John Lau",Fox Television Studios,93 minutes,"Christopher Lloyd, Joe Pichler, Tom Amandes"
39,28063,Not Safe For Work,N/A,N/A,N/A,N/A,N/A,"Captain Americas Joe Johnston heads into low-budget territory with this claustrophobic thriller surrounding a young lawyer (Max Minghella) whos life is in jeopardy when he becomes trapped in an office with a killer out to harm his company. Johnston directs from a script by Adam Mason and Simon Boyes. ~ Jeremy Wheeler, Rovi",R,Mystery & Suspense,Joe Johnston,Universal Pictures,75 minutes,"Michael Gladis, Dan Bakkedahl, Max Minghella"
40,28064,Little Devil,N/A,N/A,N/A,N/A,N/A,"A ten year old boy decides that if being a little angel cant save his parents crumbling marriage he should perhaps try the opposite approach in darkly comic family drama from director David Richards (Alibi). Young Ollie may have only been walking this earth for a decade, but hes smart enough to realize that his folks are heading for divorce. Try as they might to shield their son from the ugly truth, mom and dad cant cover up the fact that their relationship is failing and theyre about to go their separate ways. Ollie hopes that by being a good little boy he can somehow keep his parents together, but as hard as the well-meaning youngster tries he always seems to screw up. When the simmering tensions between Ollies parents erupt into a violent boil, the frustrated boy decides that the only way to restore the peace is to become a household hellion the likes of which mom and dad have never seen. ~ Jason Buchanan, Rovi",R,"Comedy, Drama",David Richards,N/A,N/A,"Robson Green, Maggie O'Neill, James Wilby"
41,28065,Killing Kennedy,N/A,56%,18,56%,326,"Based on the best-selling book by Bill OReilly and Martin Dugard, Killing Kennedy begins in 1959, at major turning points for both the future president and his assassin. John F. Kennedy (played by Emmy-award winner Rob Lowe) is in Washington, D.C., preparing to announce his presidential candidacy, while Lee Harvey Oswald finds himself in the U.S. embassy in Moscow, renouncing his U.S. citizenship. These two events start both men-one a member of one of the United States most wealthy and powerful families, the other a disillusioned former Marine and Marxist-on a cataclysmic track that would alter the course of history. Throughout the film, we see their highs and lows, culminating in not one but two shocking deaths that stunned the nation. (c) National Geographic",NR,Drama,Nelson McCormick,National Geographic Entertainment,88 minutes,"Rob Lowe, Ginnifer Goodwin, Will Rothhaar"
42,28066,Gente en sitios,N/A,N/A,N/A,N/A,N/A,,NR,"Art House & International, Drama",Juan Cavestany,N/A,N/A,"Raquel Guerrero, Diego Martín, David Luque"
43,28067,Alacrán Enamorado,N/A,N/A,N/A,N/A,N/A,"Julián es un joven frustrado en su vida personal, laboral y familiar. Buscando un poco de sentido en su vida se integró en clubes xenófobos de fútbol. Comenzó a ir a un gimnasio a practicar boxeo donde conoció a Carlomagno, un exboxeador alcohólico. Pero en el gimnasio también conoció a Alyssa, una joven mulata de la que se enamorará... Los problemas surgirán cuando sus compañeros del club ultra descubran esta relación.",NR,"Art House & International, Drama, Mystery & Suspense, Romance",Santiago A. Zannou,N/A,N/A,"Javier Bardem, Álex González, Judith Diakhate"
44,28068,Anita - ur en tonårsflickas dagbok (Anita: Swedish Nymphet) (Anita),N/A,N/A,N/A,N/A,N/A,"Swedish cult-film starlet Christina Lindberg appears opposite international film star Stellan Skarsgård in director Torgny Wickmans controversial erotic drama. Anita (Lindberg) is a young girl whose troubled childhood and neglectful parents have left her hungering for love. A psychologically unstable nymphet driven to pleasures of the flesh, Anita soon finds a kindred soul in kindly university student Erik (Skarsgård). As Erik and Anitas relationship grows increasingly intimate, the sympathetic student attempts to help his troubled friend work through her many problems. Anita is more than willing to open up to Erik, and upon listening as his new friend recounts all the details of her sordid past it becomes increasingly obvious to Erik that the only way for Anita to conquer her nymphomania is to experience a genuine orgasm.",NR,"Art House & International, Drama",Torgny Wickman,N/A,87 minutes,"Christina Lindberg, Stellan Skarsgard"
45,28069,Scooby-Doo in Arabian Nights,N/A,N/A,N/A,N/A,N/A,"This Hanna-Barbera version of ""The Arabian Nights"" goes to great pains not to offend any pressure or minority group--so much so that one suspects its political correctness was actually a gag. At any rate, such familiar Hanna-Barbera stars as Yogi Bear, Boo Boo, Magilla Gorilla, Scooby Doo and Shaggy are featured in a trilogy of familiar-looking stories. Episode one, ""Alliyah-Din and His Magic Lamp"", features Yogi and Boo Boo as genies and a female version of Alladin; episode two, ""Sinbad"", is a freewheeling spoof of both the original story and of Hanna-Barberas rival Disney studios, built around the antics of Magilla Gorilla in the title role; and the closing segment, ""Scheherezade"", finds Scooby and (especially) Shaggy forsaking the solving of mysteries so that theyll have time to spin tales for a cranky caliph. The 90-minute Arabian Nights originally aired September 3, 1994, on the TBS superstation.",NR,"Animation, Kids & Family, Television","Jun Falkenstein, Joanna Romersa",WARNER BROTHERS PICTURES,68 minutes,"Casey Kasem, Don Messick, Greg Burson"
46,28070,Beer for My Horses,N/A,0%,7,0%,5799,"Country music star Toby Keith writes and stars in this road movie comedy as a deputy who takes to the road with a fellow cop (played by co-writer Rodney Carrington) in order to save their kidnapped girlfriends. The CMT Films production is directed by Michael Salomon (A Glimpse of Hell), with Ted Nugent, Willie Nelson, Claire Forlani, Barry Corbin, and Tom Skerritt filling out the supporting cast.","PG-13 (for some violence, sexual humor and dialogue, language, drug content and brief nudity)",Comedy,"Michael Salomon, Mikael Salomon",Roadside Attractions,89 minutes,"Toby Keith, Rodney Carrington, Ted Nugent"
47,28071,Beethoven's 3rd,N/A,0%,7,0%,75422,"Beethoven the Saint Bernard is back in this comedy for the whole family, in which the Newton Family (with their rather large pet in tow) hops into their camper for a cross-country vacation. Along the way, they encounter a gang of bad guys. Can Beethoven help bring them to justice? Beethovens 3rd stars Judge Reinhold, Julia Sweeney, Jamie Marsh, and Michaela Gallo. Charles Grodin, star of the first two films, opted not to appear in this one.",G (adult situations),"Comedy, Kids & Family",David Mickey Evans,Universal Studios Home Video,98 minutes,"Judge Reinhold, Julia Sweeney, James Marsh"
48,28072,Beethoven's 5th,N/A,N/A,N/A,N/A,N/A,"Taking over the reins of the venerable Beethoven franchise, John Laroquette headlines this family-oriented comedy about the further adventures of the worlds most meddlesome Saint Bernard. In this installment, it seems as though Beethoven has dug up the first part of a buried fortune, and his discovery has made him the center of attention in the normally sleepy burgh of Quicksilver. Lilo and Stitchs Daveigh Chase co-stars as Beethovens best friend Sara, who brings him to the small town to visit her uncle Fred (Dave Thomas) when all the commotion starts.",G,"Action & Adventure, Comedy, Kids & Family",Mark Griffiths,Universal Pictures,91 minutes,"Daveigh Chase, Dave Thomas, Sammy Kahn"
49,28073,Beethoven's Big Break,N/A,N/A,N/A,N/A,N/A,"Jonathan Silverman, Oscar Nunez, Cesar Millan, Rhea Perlman, and Eddie Griffin headline this installment of the popular film series featuring everyones favorite fun-loving St. Bernard. Animal handler Eddie (Silverman) may deal with some of the best beasts in the business by day, but when it comes to his personal life there are no pets allowed. So strict is Eddie in enforcing this policy that when his young son Billy discovers a stray dog named Beethoven and his young litter of puppies, he insists that the boy find another place for the homeless pooches to live. But when dog-nappers make off with the canine star of the latest film that Eddie is working on, producers start to turn up the pressure for Eddie to find a replacement. Now, the harried fathers only hope is to replace the missing canine with Beethoven, a natural star if there ever was one. Of course it doesnt take long for Beethoven to win Eddies heart, and take Hollywood by storm, in the process proving that you can teach an old dog new tricks after all.",PG,"Comedy, Kids & Family",Mike Elliott,Universal Studios Home Entertainment,101 minutes,"Jonathan Silverman, Moises Arias, Rhea Perlman"
50,28074,Beethoven's Treasure Tail,N/A,N/A,N/A,N/A,N/A,A dog helps a boy find a hidden treasure.,PG,"Drama, Kids & Family",Ron Oliver,Universal Pictures,98 minutes,"Jonathan Silverman, Morgan Fairchild, Kristy Swanson"
