,dataIndex,realTitle,criticsConcensus,tomatoMeter,tomatoCount,audienceScore,audienceCount,realSynopsis,rating,genreString,directedBy,studio,runTime,cast
10,10,The American President,"A charming romantic comedy with political bite, Rob Reiner's American President features strong lead performances and some poignant observations of politics and media in the 1990s.",91%,55,91%,55048,"How does the widowed leader of the free world balance his many obligations to his country with the ordinary demands and everyday rites of courtship? When President Andrew Shepherd, quite unexpectedly, falls in love with Sydney Wade, an environmental lobbyist, he must overcome obstacles not faced by average citizens; he must worry that the publics right to know will collide with the desire for personal privacy. He must contend with approval ratings, an inquiring press and an aggressive political opponent just to go on a date. The Presidents advisors, chief of staff, domestic policy advisor, White House pollster and press secretary help him get through his busy schedule, deal with demands of congress and quell any global predicaments. But political crises are different than personal ones and somehow the American President alone must find a way to balance his love for his country with his love for an incredible woman.",PG-13 (for some strong language.),"Comedy, Drama, Romance",Rob Reiner,Columbia Pictures,113 minutes,"Michael Douglas, Annette Bening, Martin Sheen"
11,11,Dracula - Dead and Loving It,"Lacking any of the comedic bite that audiences have come to expect from a Mel Brooks farce, this vampire parody just plain ol' sucks.",11%,36,11%,63465,"The legend of Dracula and its numerous film adaptations provide the basis for this largely unsuccessful parody. The famous count, who here happens to be remarkably klutzy, faces off against determined vampire hunter Van Helsing against a background of broadly humorous gags and slapstick comedy.",PG-13,Comedy,Mel Brooks,WARNER BROTHERS PICTURES,90 minutes,"Leslie Nielsen, Peter MacNicol, Steven Weber"
12,12,Balto,"Balto is a well-meaning adventure with spirited animation, but mushy sentimentality and bland characterization keeps it at paw's length from more sophisticated family fare.",54%,24,54%,71739,Nome is an island: Based-on-true-story about the sled dog who led a famed mission of mercy for Alaskan children in 1925. Enough animated schmaltz to melt the polar cap.,G,"Action & Adventure, Animation, Kids & Family",Simon Wells,MCA Universal Home Video,78 minutes,"Lola Bates-Campbell, Jim Cummings, Phil Collins"
13,13,Nixon,"Much like its subject's time in office, Nixon might have ended sooner -- but what remains is an engrossing, well-acted look at the rise and fall of a fascinating political figure.",74%,62,74%,12618,"This big-budget, three-hour film chronicles the political life of one our countrys most controversial presidents. Although Nixon disgraced himself with his involvement in the Watergate scandals, he was part of some of the latter 20th centurys most important events, and this film presents a complex portrait of a complicated man.",R,"Documentary, Drama",Oliver Stone,Buena Vista Pictures,190 minutes,"Joan Allen, Anthony Hopkins, Powers Boothe"
14,14,Cutthroat Island,"Cutthroat Island may aspire towards the earnest thrills of classic swashbucklers, but a distinct lack of charm and stilted script make this adventure a joyless hodgepodge of the pirate genre's flotsam and jetsam.",38%,40,38%,21783,"Geena Davis stars in this adventure saga as the most swashbuckling female pirate to ever lay waste to the seven seas. Morgan Adams (Davis) is the daughter of a pirate who has followed in her fathers footsteps. When he dies, he passes along his ship, a crew of bandits, and one third of a treasure map (which happens to be tattooed on his skull). Morgan is eager to search out the rest of the map and retrieve the riches, but the fragment she holds is in Latin. Morgan then buys a well-educated slave, William Shaw (Matthew Modine), who can read the ancient language and already has a taste for the criminal life. However, Morgan and William are not long into their search when they discover that someone else is following the same trail for the rest of the treasure map: Dawg Brown (Frank Langella), Morgans uncle and as black-hearted a scurvy dog as ever boarded a ship. As Morgan and Dawg battle each other over the fragments of the map, a British journalist (Maury Chaykin) covers their feud for the penny press. William Shaw was originally to have been played by Michael Douglas, who dropped out in the early stages of this troubled production.",PG-13,"Action & Adventure, Kids & Family",Renny Harlin,Live Home Video,118 minutes,"Geena Davis, Matthew Modine, Frank Langella"
15,15,Casino,N/A,N/A,N/A,N/A,N/A,"In this mystery, a cruise ship owner finds that his floating casino is threatened by a one of his enigmatic financiers.",NR,"Action & Adventure, Drama, Mystery & Suspense",Don Chaffey,Aaron Spelling Productions,100 minutes,"Allison Argo, Mike Connors, Gary Burghoff"
16,17,Four Rooms,"Four Rooms comes stocked with a ton of talent on both sides of the camera, yet only manages to add up to a particularly uneven -- and dismayingly uninspired -- anthology effort.",13%,45,13%,55600,"Four of the most celebrated directors in the independent film community pooled their talents for this episodic comedy. Ted (Tim Roth) is the new bellboy at a beautiful but decaying luxury hotel; he is not having a good time of it on New Years Eve, his first night on the job. In one room, a coven of witches are trying to summon the spirit of the goddess Diana; each of the witches must bring a different bodily fluid for their spell to work, but Eva (Ione Skye), who was supposed to bring semen, managed to lose her supplies, and needs Teds help for a last-minute replacement. Another room, where Ted was supposed to deliver some ice, turns out to house an angry husband (David Proval), who is holding his bound-and-gagged wife (Jennifer Beals) at gunpoint. A third room is taken by a tough-talking gangster (Antonio Banderas), his doormat wife (Tamlyn Tomita), and their two children; the gangster demands that Ted watch over the kids, who turn out to be mischievous terrors beyond Teds wildest imagination. And room number four is where an arrogant film actor (Quentin Tarantino) is holding a party. One of his guests makes a bet that he can get a Zippo lighter to light ten times in a row, with his finger at stake if he loses. Allison Anders directed the first segment, which also featured Madonna, Valeria Golino, and Lili Taylor. The second segment was directed by Alexandre Rockwell, husband of his frequent leading lady Jennifer Beals. Robert Rodriguez directed the third story, while the finale was directed by its star, Quentin Tarantino; the final segment also features Bruce Willis, who appeared unbilled.",R,Comedy,"Allison Anders, Robert Rodriguez, Alexandre Rockwell, Quentin Tarantino",Miramax Films,102 minutes,"Tim Roth, Valeria Golino, Madonna"
17,18,Ace Ventura - When Nature Calls,"Nature Calls in this Ace Ventura sequel, and it's answered by the law of diminishing returns.",32%,25,32%,933358,"Looking for an evening of high-brow, intellectually stimulating, cinematic entertainment done with sophistication and panache? Look elsewhere! This riotous sequel has very little plot and scads of deliciously vulgar, politically incorrect and just plain idiotic humor as presented by the master of rubber-faced lunacy, Jim Carrey. As a sort of prologue, the great pet detective is assigned to rescue a racoon stranded on a steep Himalayan hillside. After much danger, Ace manages to reach the stranded critter only to accidentally send it hurtling to its death. Devastated, poor Ace enters a Tibetan monastery to search for peace. His quest is interrupted when a British emissary arrives and begs him to head for Africa to locate a stolen sacred white bat. If he does not, two warring tribes will abandon their peace-treaties and resume their bloody feud. Poor Ace is terrified of bats, so that is perhaps why the emissary declined to tell him what kind of creature he was seeking until it was too late for Ace to back out. Once in Africa, the mayhem really begins as he embarks upon a series of utterly tasteless and silly exploits that do not preclude a little social commentary at the expense of the Brits and a subtle message for animal rights.",PG-13,Comedy,Steve Oedekerk,Warner Home Video,94 minutes,"Jim Carrey, Ian McNeice, Simon Callow"
18,19,Money Train,"Loud, incoherent, and aimless, Money Train reunites Snipes and Harrelson -- and proves that starring duos are far from immune to the law of diminishing returns.",22%,32,22%,50169,"Actors Woody Harrelson and Wesley Snipes team up for the third time in this actioner that has them playing brothers working as subway cops for New York City transit. Their job is to curtail subway crime. They are also in hot pursuit of an arsonist. The ""brothers,"" are dramatically different. John (Snipes) is black, hyper-responsible, and very protective of the lily white and free-spirited Charlie (Harrelson). Irresponsible Charlie has a larcenous streak and secretly fantasizes about robbing the money train, the subway assigned to collect all the money gathered each day at each station throughout the city. He would use the loot to pay off his considerable gambling debts. The natural tension between the disparate twosome increases with the addition of Grace, their new partner. Eventually they decide to give it a go and attempt to rob the money train.",R,"Action & Adventure, Comedy, Drama, Mystery & Suspense",Joseph Ruben,Sony Pictures Home Entertainment,110 minutes,"Wesley Snipes, Woody Harrelson, Jennifer Lopez"
19,20,Get Shorty,"With a perfect cast and a sly twist on the usual Hollywood gangster dynamic, Get Shorty delivers a sharp satire that doubles as an entertaining comedy-thriller in its own right.",87%,55,87%,62067,A mobster travels to Hollywood to collect a debt and discovers that the movie business is much the same as his current job. Based on Elmore Leonards 1990 novel of the same name.,R,Comedy,Barry Sonnenfeld,MGM,105 minutes,"John Travolta, Gene Hackman, Rene Russo"
20,22,Assassins,N/A,15%,48,15%,60249,"Sylvester Stallone headlines this high-tech action-adventure and plays a ruthless hit man who finds himself stalked by a younger rival. The older assassin, Robert Rath, cannot shake the painful memory of an earlier hit and wants to leave his dirty business after he completes his final assignment for a mysterious boss. He meets his crazy rival, the fearless Miguel Bain while attempting to assassinate an old fellow at a funeral. Bain beats him to it and then makes a ballsy escape in which he ends up in a stolen taxi driven by Rath. It is here that the two become mortal enemies. Later, Rath is given one last assignment: he must kill a female surveillance officer and steal an important disc before she has a chance to sell it. When he discovers that Bain is on the same assignment, the two begin a deadly competition in a large Seattle hotel. Eventually, Rath ends up kidnapping the officer Electra and her large ever-present cat. When he finally meets up with Bain, a terrible struggle ensues and suddenly Rath realizes that the whole scene is a set up. Rath then heads for San Juan, Puerto Rico where residents celebrate the Day of the Dead. Amidst the festivities, the two play a deadly cat-and-mouse game.",R,"Action & Adventure, Mystery & Suspense",Richard Donner,Warner Home Video,105 minutes,"Sylvester Stallone, Antonio Banderas, Julianne Moore"
21,23,Powder,"Powder has some interesting and potentially affecting ideas, but they're ultimately dust in the wind of a drama that strains far too obviously for uplift.",50%,20,50%,51687,"A strange young man changes the lives of those around him in this emotional and mystical drama. The man in question is Powder, a hairless, albino youth who has strange kinetic powers. After his grandfathers death, he is sent to a school where his abilities get him into trouble.",PG-13,"Drama, Science Fiction & Fantasy",Victor Salva,Hollywood Pictures,111 minutes,"Sean Patrick Flanery, Mary Steenburgen, Lance Henriksen"
22,24,Leaving Las Vegas,"Oscar-awarded Nicolas Cage finds humanity in his character as it bleeds away in this no frills, exhilaratingly dark portrait of destruction.",90%,52,90%,56490,"Mike Figgis grim drama documents a romantic triangle of sorts involving prostitute Sera (Elisabeth Shue), failed Hollywood screenwriter Ben (Oscar-winner Nicolas Cage), and the constant flow of booze which he loves more dearly than life itself. Arriving in Las Vegas with the intention of drinking himself to death, Ben meets Sera, and they gradually begin falling for one another. From the outset, however, Ben warns Sera that no matter what, she can never ask him to quit drinking, a condition to which she grudgingly agrees. A darkly comic tragedy, Leaving Las Vegas charts the brief romantic convergence of two desperately needy people who together find a brief flicker of happiness.","R (adult situations/language, sex)","Drama, Romance",Mike Figgis,United Artists,112 minutes,"Nicolas Cage, Elisabeth Shue, Julian Sands"
23,25,Othello,N/A,N/A,N/A,N/A,N/A,"Even without the benefit of sound, the 1922 German adaptation of Othello seems more operatic than Shakespearean. This may be due to the casting of Emil Jannings, to whom restraint and subtlety were strangers. Werner Krauss, of Cabinet of Dr. Caligari fame, is on hand as the duplicitous Iago. Appearing as the unfortunate Desdemona is Lea Von Lenkeffy, better known as Lya de Putti. Produced on an elaborate scale, Othello may not be true to the letter of Shakespeare, but is undeniably a smorgasbord of visual delights. ~ Hal Erickson, Rovi",NR,"Art House & International, Drama",Dimitri Buchowetzki,N/A,N/A,"Emil Jannings, Werner Krauss, Friedrich Kühne"
24,26,Now and Then,N/A,28%,18,28%,76132,"This wistful drama is set in the summer of 1970 and follows the adventures of four 12-year-old girls as they attempt to solve a murder. When not involved with that, the girls have fun, play pranks on the town boys, and talk about their rapidly changing lives and bodies.",PG-13,"Comedy, Drama",Lesli Linka Glatter,New Line Home Entertainment,96 minutes,"Melanie Griffith, Thora Birch, Rosie O'Donnell"
25,28,The City of Lost Children (La Cité des Enfants Perdus),"Not all of its many intriguing ideas are developed, but The City of Lost Children is an engrossing, disturbing, profoundly memorable experience.",79%,56,79%,65792,"In a futuristic city, a daemonic scientist named Krank kidnaps children to tap into their dreams.",R (for disturbing and grotesque images of violence and menace),"Action & Adventure, Art House & International, Drama, Science Fiction & Fantasy","Jean-Pierre Jeunet, Marc Caro",Sony Pictures Classics,112 minutes,"Ron Perlman, Daniel Emilfork, Judith Vittet"
26,29,Shanghai Triad (Yao a yao yao dao waipo qiao),"Well-acted and beautifully filmed, Shanghai Triad deftly depicts a young man's coming of age against the backdrop of mob violence and its punishing legacy.",87%,23,87%,4419,"Country boy Shuisheng (Wang Xiaoxiao) is brought to 1930s Shanghai by his uncle who wants the boy to become a member of the powerful gang ruled by manipulative Tang (Li Baotian). In fact, Shuisheng will serve Tangs capricious mistress Bijou (Gong Li), a nightclub singer whom the boss proclaimed ""the Queen of Shanghai."" When the boys uncle and the gangs several other members die during a rival gangs unsuccessful attempt on Tangs life, the latter retreats to a remote small island, taking both Bijou and Shuisheng with him and thinking of revenge. The films English-language title is a little bit deceiving (the original Chinese title translates to ""Row, Row, Row to Grandmothers Bridge,"" a line in Tangs favorite song performed by Bijou), as this drama centers more on the boys coming of age and Bijous disillusionment than on Shanghai gang wars.","R (adult situations/language, violence)","Action & Adventure, Art House & International, Drama",Zhang Yimou,Sony Pictures Home Entertainment,107 minutes,"Li Gong, Baotian Li, Li Xuejian"
27,30,Dangerous Minds,"Rife with stereotypes that undermine its good intentions, Dangerous Minds is too blind to see that the ones it hurts are the audience.",28%,39,28%,102995,"In this drama, a school teacher discovers that it takes more than the ABCs to get through to a class of ""uneducatable"" kids. When Lou Anne Johnson (Michelle Pfeiffer), a nine-year veteran of the Marine Corps with a degree in education, begins a new job at an inner-city school in California, the principal (George Dzundza) warns her that her class will be the ""rejects from Hell"" -- kids with severe social problems and no interest in education. While at first her African-American and Latino students scoff at Lou Anne, she ultimately gets them to open up to learning and literature, through a combination of bribery (candy bars) and intimidation (her karate training from the Marines comes in handy), and shes able to reach out to the students who need her the most: Callie (Bruklin Harris), a bright girl who believes shes thrown away her future when she becomes pregnant; Emilio (Wade Dominquez), a macho bully whose violence is stifling his academic potential; and Raul (Renoly Santiago), the brightest kid in the class, who is afraid to show his intelligence. Dangerous Minds was adapted from a memoir by Lou Anne Johnson entitled My Posse Dont Do Homework. ~ Mark Deming, Rovi",R,Drama,John N. Smith,Disney,99 minutes,"Michelle Pfeiffer, George Dzundza, Courtney B. Vance"
28,32,Wings of Courage,N/A,N/A,N/A,N/A,N/A,"This was billed as the first dramatic feature to be shot in IMAX 3D. It was first shown at Sonys new IMAX 3D Theater in New York on an eight-story high screen. The story is based on the true-life tale of two French aviators, Jean Mermoz and Antoine de St Exupery, who in 1930 formed the first company to fly mail between South America and France. In those days it was a dangerous journey and the pilots needed a special kind of courage to make the trip. One of their new pilots, Henri Guillaumet flies the dangerous route between Santiago and Buenos Aires. During one trip, he crashes in the Andes during a fearsome storm. Later Exupery flies a rescue plane overhead, but is unable to see Henri, who decides to walk out on his own. Meanwhile, Henris patient wife Noel and her beloved little dog anxiously hope that he will survive.",G,"Action & Adventure, Drama",Jean-Jacques Annaud,Sony Pictures Entertainment,40 minutes,"Craig Sheffer, Elizabeth McGovern, Tom Hulce"
29,34,Carrington,N/A,54%,24,54%,3486,"This period biopic chronicles the long-term passion of early 20th-century painter Dora Carrington for gay Bloomsbury Group writer Lytton Strachey. The film covers almost two decades in their lives from 1915-1932, and is segmented into brief periods from Carringtons life; each period is prefaced with a title that names it and centers on the relevant relationships or places in her life.",R,"Drama, Romance",Christopher Hampton,MGM Home Entertainment,120 minutes,"Emma Thompson, Jonathan Pryce, Steven Waddington"
30,35,Dead Man Walking,N/A,N/A,N/A,N/A,N/A,"After a deadly plague devastates civilization, the world is divided into infected and healthy zones, with a few infected but non-contagious individuals able to move between both groups. This sci-fi drama centers on one of these ""Zero Men,"" who is asked to rescue a kidnapped woman from the plague zone.",R,"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Gregory Hippolyte,Hit Entertainment,95 minutes,"Wings Hauser, Brion James, Pamela Ludwig"
31,36,Across the Sea of Time,N/A,N/A,N/A,N/A,N/A,"This is the second dramatic feature to be made in Imax 3-D. The plotline, of a Russian immigrant boy who has come to New York to search for his long missing relatives only provides a thin excuse to offer an unparalleled, spectacular show case of the Big Apple, past and present. The past images were created from an enormous assortment of old stereoscopic photographs that offer the audience a rare glimpse of the citys early history and the fascinating lives of those who lived there. The present images are presented from a wide variety of viewpoints as Thomas, the 11-year-old protagonist, rides the roller coasters of Coney Island, experiences his first subway ride, and imagines that he is a bird over Manhattan.",G,"Drama, Kids & Family, Special Interest",Stephen Low,Sony Pictures Classics,51 minutes,"Peter Reznick, John McDonough, Avi Hoffman"
32,37,It Takes Two,N/A,N/A,N/A,N/A,N/A,"It is the 1960s in Hong Kong, and a pair of friends who are nightclub performers are managing quite well until one of them falls in love with a female singer who happens to be the objective of a gangsters roving eye. The two recklessly get on the bad side of the mobster who has them so badly beaten up that the love-struck performer suffers brain damage, cured only by a trip to medical specialists in Malaysia. Once the two friends return to Hong Kong and a normal life, they meet and fall in love with two different women -- and everything seems to finally be going well until the old mobster and his cronies catch up with them again, intent on more mayhem. ~ Eleanor Mannikka, Rovi",NR,Art House & International,Karl Mak,N/A,N/A,"Richard Ng, Carl Mak, Teddy Robin Kwan"
33,38,Clueless,"A funny and clever reshaping of Emma, Clueless offers a soft satire that pokes as much fun at teen films as it does at the Beverly Hills glitterati.",79%,63,79%,555778,"Jane Austen might never have imagined that her 1816 novel Emma could be turned into a fresh and satirical look at ultra-rich teenagers in a Beverly Hills high school. Cher (Alicia Silverstone) and Dionne (Stacey Dash), both named after ""great singers of the past that now do infomercials,"" are pampered upper-class girls who care less about getting good grades than wearing the right clothes and being as popular as possible. But Cher, who lives with her tough yet warm-hearted lawyer dad (Dan Hedaya) and hunky, sensitive stepbrother (Paul Rudd), also has an innate urge to help those less fortunate -- like the two introverted teachers she brings together (""negotiating"" herself improved grades in the process) and new friend Tai (Brittany Murphy), who starts out a geek and ends up a Cher prodigy. Cher also possesses her own sensitive side, and she is looking for the perfect boyfriend, whom she ends up finding where she least expected. ~ Don Kaye, Rovi",PG-13,"Comedy, Special Interest, Romance",Amy Heckerling,Paramount Pictures,97 minutes,"Alicia Silverstone, Stacey Dash, Brittany Murphy"
34,39,"Cry, the Beloved Country",N/A,89%,9,89%,100,"Based on Alan Patons novel, this sentimental film focuses on the problems of apartheid in South Africa. The story gives a startling and moving account of a black country minister who travels to Johannesburg to be with his son, who is to be tried for having killed a white man.",NR,Drama,Zoltan Korda,United Artists,111 minutes,"Canada Lee, Sidney Poitier, Charles Carson"
35,41,Dead Presidents,N/A,44%,32,44%,30191,"Albert Hughes and his brother Allen Hughes followed their striking debut Menace II Society with this ambitious look at the social and political lives of the African-American community in the late 1960s and early 1970s. Anthony Curtis (Larenz Tate) is a young man coming of age in the Bronx in 1968. Working two part-time jobs -- one as a milkmans helper and another for local numbers runner Kirby (Keith David) -- Anthony is torn between doing the right thing and trying to get by in a environment that offers few opportunities to young black men. After graduating from high school, Anthony decides to join the Marines, news that is not well-received by his parents, who want him to go to college, or his girlfriend Juanita (Rose Jackson), with whom Anthony recently lost his virginity. After serving a horrific tour of duty in Viet Nam with his friends Skip (Chris Tucker) and Jose (Freddy Rodriguez), Anthony finds himself back home in 1973, where Juanita has been raising the child he fathered before he shipped out, drugs and crime have crippled his community, and honest job prospects are practically nil. Eventually, Anthony falls in with Kirby, Skip, and Jose, who have teamed with Juanitas sister Delilah (NBushe Wright), a Black Power activist, and Cleon (Bokeem Woodbine), in a scheme to rob an armored truck taking worn greenbacks (""dead presidents"") to a mint to be destroyed. Martin Sheen and Seymour Cassel appear unbilled in small roles. ~ Mark Deming, Rovi",R,Drama,"Allen Hughes, Albert Hughes",Hollywood Pictures,119 minutes,"Larenz Tate, Keith David, Larenze Tate"
36,42,Restoration,"Restoration spins an engaging period yarn out of its bestselling source material, brought to life through the efforts of an eclectic ensemble cast led by Robert Downey Jr.",70%,33,70%,3896,"This lavish historical drama based on the acclaimed novel by Rose Tremain won Oscars for Costume Design and Art Direction. Robert Downey, Jr. stars as Robert Merivel, a gifted medical student of the 17th century who ignores his studies in favor of pursuing debauched fun -- much to the consternation of his high-minded Quaker colleague John Pearce (David Thewlis). Merivel achieves the high societal status he covets when hes summoned by King Charles II (Sam Neill). Merivel is chagrined to find that hes expected to care for the kings ailing spaniel, but the dog rallies and Merivel joins court. When one of Charles mistresses, Celia (Polly Walker) becomes uppity, Charles arranges her marriage to Merivel. In return for keeping Celia in a pretend marriage, he receives an estate and knighthood. Merivel, however, falls in love with Celia and, betrayed by an eccentric painter (Hugh Grant), inspires the kings wrath. Banished and stripped of his wealth, Merivel rediscovers love with an Irish mental patient (Meg Ryan). He also rediscovers his passion for medicine during Londons Great Fire and the Black Plague.",R,"Drama, Romance",Michael Hoffman,Miramax,150 minutes,"Robert Downey Jr., Sam Neill, David Thewlis"
